Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"""Know Me as Uchchaisrava, the best of horses, born from Amrita; among elephants, I am Airavata; and among men, I am the king of men."" 










",1,0,0,0,0,0,0,0,0,1
"""Among weapons, I am the thunderbolt (vajra); among cows, I am Kamadhenu; among progenitors, I am Kamadeva; and among serpents, I am Vasuki."" 













",0,0,0,0,0,0,0,0,0,1
"""Among the Nagas (serpents), I am Ananta; among the Yakshas, I am Varuna; among the fathers (Pitris), I am Aryaman; and among those who control, I am Yama."" 












",0,0,0,0,0,0,1,0,0,1
"“Among the demons, I am Prahlada; among those who calculate time, I am Kala; among animals, I am the lion; and among birds, I am Garuda."" 











",0,0,0,0,0,0,0,0,0,1
"""Among purifiers, I am the wind (Pavan); among those who wield weapons, I am Rama; among fish, I am the Makara; and among rivers, I am the Ganga."" 













",0,0,0,0,0,0,0,0,0,1
"""O Arjuna, I am the beginning, the middle, and the end of creations. Among knowledge, I am the knowledge of the Self; and among speakers, I am the voice of truth.” 













",1,0,0,0,0,0,1,0,0,0
"""Among letters, I am the letter A; among compound words, I am the dual compound; I am the imperishable time, the sustainer, and I am the face of the universe."" 











",1,0,0,0,0,0,0,0,0,1
"""I am death, the destroyer of all; I am the origin of all that is to be. I am fame, fortune, speech in women, memory, wisdom, fortitude, and forgiveness."" 











",0,0,1,1,0,1,0,0,0,0
"""Among the Sama Vedas, I am the Brihat-Sama; among meters, I am the Gayatri; among months, I am Margashirsha; and among seasons, I am the spring."" 













",0,0,0,0,0,0,1,0,0,1
"“Among gamblers, I am the dice; among the brilliant, I am brilliance; among victors, I am victory; among efforts, I am effort; and among the pure, I am purity."" 









",1,0,0,0,0,0,0,0,0,1
"""Among the Vrishnis, I am Vasudeva; among the Pandavas, I am Dhananjaya; among the sages, I am Vyasa; and among poets, I am Ushanas."" 





",0,0,0,0,0,0,1,0,0,1
"""Among those who punish, I am the rod; among those who seek victory, I am policy; among the silent, I am silence; and among the learned, I am knowledge."" 











",0,0,0,0,0,0,1,0,0,0
"“O Arjuna, I am the seed of all beings. There is nothing movable or immovable that exists without Me.” 




 




",1,0,0,0,0,0,0,0,0,0
"""O chastiser of the enemy, there is no end to My divine glories. This is only a summary, a description of My glories, according to the purpose of this discourse."" 









",0,0,0,1,0,1,1,0,0,0
"""Whatever being is glorious, powerful, or resplendent, know that it is born of a fragment of My splendor."" 








",1,0,0,0,0,0,0,0,0,0
"""Or, Arjuna, what is the use of knowing all this in detail? I, pervading this entire universe, exist in a single part of Myself."" 













",0,0,0,1,0,0,1,0,0,1
