Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"""Action performed by one seeking desire or by one filled with ego, with much effort, is called rajasic."" 





 








",1,0,0,0,0,0,1,0,0,0
"""Action performed out of delusion, motivated by attachment, destruction, violence, and lack of consideration, is called tamasic."" 





 








",0,0,0,1,0,0,1,0,0,0
"""He who is free from attachment, who does not claim to be the doer, who is endowed with fortitude and enthusiasm, who is unaffected by success or failure, is called a sattvic doer."" 





 










",1,0,0,0,0,0,1,0,0,0
"“He who is attached, desirous of the fruits of action, greedy, violent, and impure, who is full of joy and sorrow, is called a rajasic doer.” 





 








",0,0,0,0,0,1,1,0,0,0
"“He who is undisciplined, materialistic, arrogant, deceitful, uncultured, lazy, morose, and procrastinating is called a tamasic doer.” 





 










",0,0,0,0,0,0,1,0,0,0
"""O Dhananjaya, now hear from Me, in detail and in distinction, about the three kinds of intellect and determination, according to the three qualities."" 





 










",1,0,0,0,0,0,0,0,0,0
"“O Partha, that intellect which knows about activity and renunciation, about what should be done and what should not be done, about fear and fearlessness, about bondage and liberation, that intellect is sattvic."" 





 












",1,0,0,0,0,0,1,0,0,0
"“O Partha, that intellect which incorrectly understands righteousness and unrighteousness, what should be done and what should not be done, is rajasic."" 





 











",0,0,0,1,0,1,1,0,0,0
"“O Partha, that intellect which, covered by darkness, considers unrighteousness to be righteousness, and which sees all things in a distorted way, is tamasic."" 





 










",0,0,0,1,0,1,1,0,0,0
"""O Partha, that determination by which one controls the mind, the life breath, and the senses, with unwavering Yoga, is sattvic."" 





 












",1,0,1,0,0,0,0,0,0,0
"""But that determination by which one upholds Dharma, desire, and wealth, O Arjuna, motivated by selfish desires, is rajasic."" 









",0,0,0,1,0,1,1,0,0,0
"“O Partha, but that determination by which a dull-witted person cannot free himself from sleep, fear, sorrow, despair, and delusion, that determination is tamasic."" 





 










",0,0,0,1,0,1,0,0,0,0
"“Now, O best of the Bharatas, hear from Me about the three kinds of happiness: happiness achieved by practice, happiness that ends sorrow, and happiness caused by the liberation of the soul.” 





 




",1,0,0,0,0,0,0,0,0,0
"“That happiness which, like poison, at first, becomes like nectar in the end, that happiness is called sattvic, born from the awakening of the soul.” 





 






",1,0,0,0,0,0,0,0,0,0
"“That happiness that at first tastes like nectar, because of contact with sense objects, but turns into poison in the end, is called rajasic.” 





 






",0,0,0,0,0,0,0,0,0,1
"“That happiness, which causes delusion and is accompanied by sleep, laziness, and dullness, both at the beginning and later, is called tamasic.”  


 




",0,0,0,1,0,1,1,0,0,0
"“There is nothing in heaven or on earth, O Arjuna, that is free from the three qualities born from Prakriti."" 





 






",1,0,1,0,0,0,1,0,0,0
"""O chastiser of the enemy, the duties of the Brahmanas, Kshatriyas, Vaishyas, and Shudras are divided according to the qualities born from their nature."" 





 




",0,0,0,1,0,0,1,0,0,0
"“Peacefulness, self-control, austerity, purity, tolerance,  straightforwardness, knowledge, wisdom, faith in a higher power, and action in accordance with the teachings of Brahman—these are the natural qualities of the Brahmana.” 





 




",1,0,0,0,0,0,0,0,0,0
"""Valor, brilliance, fortitude, skill, courage in battle, charity, and the attitude of a leader—these are the natural qualities of the Kshatriya."" 





 






",1,1,0,0,0,0,0,0,0,0
"""Agriculture, animal husbandry, and commerce are the natural duties of the Vaishya.  And service is the natural duty of the Shudra."" 





 






",1,0,0,0,0,0,1,0,0,0
"“One who is devoted to his own duty attains perfection. Hear how one attains perfection by being devoted to one’s own duty.” 







",1,0,0,0,0,0,0,0,0,0
"“From the beginning, all beings are engaged in their particular duty, and they are all pervaded by that duty. By worshipping that duty through one’s own work, a person attains perfection."" 









",1,0,0,0,0,0,0,0,0,0
"""One’s own duty, even if imperfectly performed, is better than another’s duty well performed. One who performs his own duty, according to his nature, incurs no sin."" 





 






",1,0,0,0,0,0,1,0,0,0
"“O Kunti’s son, one should not abandon one’s natural duty, even if it has defects, for all undertakings are covered by defects, like fire by smoke.  "" 





 








",0,0,1,0,0,0,1,0,0,0
"""A person who is free from attachment, who has conquered the mind, and who has renounced desires attains the supreme perfection of nonaction by renunciation."" 




 








",1,0,1,0,0,0,0,0,0,0
"“O Kunti’s son, how one attains perfection, which is like Brahman, hear from Me briefly about the supreme perfection of knowledge.  "" 









",1,0,0,0,0,0,0,0,0,0
"""With a purified intellect, with a disciplined self, with determination, one should abandon all objects of sense perception, including sound, and give up both attachment and aversion."" 





 










",1,0,0,0,0,0,0,0,0,0
"""He should live in solitude, eat little, control his speech, body, and mind, always devoted to meditation and Yoga, embracing nonattachment."" 





 






",1,0,0,0,0,0,0,0,0,0
"""Free from egotism, strength, pride, lust, anger, and possessiveness, devoid of the sense of ‘mine,’ peaceful, he becomes fit for Brahmanhood."" 





 








",1,0,0,0,0,0,0,0,0,0
"""Having become Brahman, his mind is peaceful, he neither grieves nor desires. He is the same to all beings, and he attains supreme devotion to Me."" 





 






",1,0,1,0,0,0,0,0,0,0
"“By devotion alone can one know Me in truth.  And, knowing Me in truth, one enters into Me afterward. 



 






",0,0,0,1,0,1,0,0,0,0
"“Even while performing all actions, one who takes refuge in Me, by My grace, attains to the eternal, imperishable state."" 











",1,0,1,0,0,0,0,0,0,0
"“With your mind, surrender all actions to Me, and be devoted to Me.  Take refuge in the yoga of knowledge and become one-minded in Me always."" 





 










",1,0,0,0,0,0,0,0,0,0
"""With your mind fixed on Me,  by My grace, you will cross over all obstacles. But if you are puffed up with ego, you will not listen to Me, and you will be destroyed."" 








",0,0,0,1,0,0,1,0,0,0
"""If, thinking, ‘I will not fight,’ you give up your duty,  your determination is false.  Nature will force you to act."" 





 




",0,0,0,1,0,0,0,0,0,0
"""Bound by your own nature, O Kunti’s son, by your own actions, whatever you do not want to do out of delusion, you will have to do, helplessly."" 








",0,0,0,1,0,0,1,0,0,0
"""O Arjuna, the Lord resides in the heart of all beings and, by His Maya, makes them all revolve on the wheel of time, as if they were within a machine."" 







",0,0,1,0,0,0,1,0,0,0
"""Therefore, O descendant of Bharata, surrender to Him with your whole being. By His grace,  you will attain supreme peace and the eternal abode."" 




 






",1,0,1,0,0,0,0,0,0,0
"""Thus, I have explained to you this most confidential knowledge, which is more confidential than any other.  Having considered this in full, act as you wish."" 











",1,0,0,1,0,0,0,0,0,0
"""Now hear from Me this most confidential knowledge, which is even more confidential. You are dear to Me, and I will tell you what is beneficial for you.” 





 






",1,0,0,0,0,0,0,0,0,0
"“Fix your mind on Me, become My devotee, worship Me, offer your obeisances to Me. You will come to Me, I promise you this, for you are dear to Me.” 





 








",1,0,0,0,0,0,0,0,0,0
"""Abandon all varieties of religion and simply surrender unto Me.  I shall deliver you from all sinful reactions. Do not fear.” 





 






",1,0,1,0,0,0,0,0,0,0
"“This [knowledge] should never be explained to anyone who is non-austerity-practicing, non-devotee, or one who does not yearn to hear [such knowledge], nor to one who criticizes Me.” 





 








",0,0,0,0,0,0,1,0,0,0
"""Anyone who declares this most confidential knowledge to My devotees, practicing unalloyed devotion to Me, will undoubtedly come to Me."" 





 










",1,0,1,0,0,0,1,0,0,0
"""And there is no one dearer to Me than that person among men. And there is no one more dear than he in the world."" 






",0,0,0,0,0,1,0,0,0,0
"""I believe that anyone who studies this sacred conversation between us will attain Me by the sacrifice of knowledge."" 








",1,0,0,0,0,0,0,0,0,0
"""And whoever, with faith and without envy, hears this discourse, even he, because of his good deeds, will be liberated and attain to the good worlds."" 




",1,0,1,0,0,0,0,0,0,0
"""O Partha, has this knowledge been heard by you with a focused mind?  O Dhananjaya, has your delusion caused by ignorance been dispelled?"" 





 






",1,0,0,0,0,0,0,0,0,0
"“My delusion is gone, and I have regained my memory by your grace, O Achyuta.  I am now free from doubt, and I shall obey your command.” 





 






",1,0,1,0,0,0,0,0,0,0
"""Thus, O King, I heard this wondrous, hair-raising conversation between Vasudeva and the great soul, Arjuna."" 









",0,0,0,0,0,0,0,0,0,1
"""By Vyasa's grace, I have heard this most confidential knowledge, this Yoga, directly from Krishna, the Lord of Yoga himself."" 





 






",0,0,0,0,0,0,0,0,0,0
"""O King, remembering, again and again, this wonderful conversation between Krishna and Arjuna, I am always filled with joy."" 





 








",1,0,0,0,0,0,0,0,0,1
"""O King, remembering, again and again, the wondrous form of Hari, I am filled with great wonder, and I am always filled with joy."" 





 








",1,0,0,0,0,0,0,0,0,0
"""Where Krishna, the Lord of Yoga, is, and where Arjuna, the archer, is, there is auspiciousness, victory, strength, steadfastness, righteousness, and my faith.” 




 






",1,0,1,0,0,0,0,0,0,0
