Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"“The Rudras, Adityas, Vasus, Sadhyas, Vishvedevas, Ashwins, Maruts, Ushmapas, Gandharvas, Yakshas, Asuras, and Siddhas, all are astonished to see you.” 









",0,0,0,0,0,0,1,0,0,1
"“Seeing your great form, with many mouths, eyes, arms, legs, bellies, and terrible fangs, I, along with the rest of the world, am terrified.” 











",0,0,0,0,1,0,0,0,0,0
"""O Vishnu, seeing your form, which touches the sky, is blazing with many colors, has a wide mouth, and has bright, large eyes, my heart is trembling, and I find no courage or composure."" 











",0,0,1,0,0,0,0,0,0,0
"""Seeing your terrible mouths, which resemble the fires of death,  I don't know the directions, I find no peace. Please be merciful, O Lord, O dweller in the universe."" 











",0,0,1,0,0,0,0,0,0,0
"""All the sons of Dhritarashtra, along with the armies of kings, and Bhishma, Drona, Karna, the son of a charioteer, and all the rest of our warriors, are entering your mighty mouth."" 













",1,0,0,0,0,0,0,0,0,0
"""They are rushing into your mouths, which are terrible, with sharp fangs. Some are seen stuck between your teeth, with their limbs crushed."" 











",0,0,0,0,0,0,0,0,0,1
"“Just as many rivers rush towards the ocean with their currents, so these heroes of the human world are rushing into your blazing mouths."" 













",1,0,0,0,0,0,0,0,0,1
"“Just as moths rush into a blazing fire for their destruction, even so these beings are rushing with great speed into your mouths for their destruction.” 











",0,0,0,1,0,0,0,0,0,1
"“O Vishnu, you are licking up all beings with your blazing mouths. Your fierce radiance fills the entire universe.  And your effulgence is burning the whole world.” 









",1,0,0,0,0,0,1,0,0,1
"“Please tell me who You are, O awesome one.  I bow to You, O god, please be merciful. I want to know You, the primordial one. For I do not know the extent of your power.""  













",0,0,1,0,0,0,0,0,0,0
"The Lord said: ""I am Time, the destroyer of all things, come to annihilate these worlds.  Even without you, all the warriors standing in opposing armies would not survive."" 









",0,0,1,1,0,0,0,0,0,0
"""Therefore, stand up and gain glory. Conquer your enemies and enjoy a prosperous kingdom. All these warriors have already been slain by Me. You are merely an instrument, O Savyasachi."" 







",1,0,1,0,0,0,0,0,0,0
"“Drona, Bhishma, Jayadratha, Karna, and all the other mighty warriors, I have already slain them. Fight without fear, and you shall conquer your enemies in battle.” 











",1,0,1,0,0,0,0,0,0,0
"Sanjaya said: “Hearing these words of Keshava, Arjuna, crowned with a diadem,  bowed his head and, trembling, spoke to Krishna in a choked voice, bowing again and again.” 













",0,0,0,0,0,0,1,1,0,0
"Arjuna said: ""O Hrishikesha, the world rejoices and is attracted by your fame. The demons are terrified, the directions tremble, and all the Siddhas bow down to you."" 











",0,0,0,0,0,0,1,0,0,1
"“O great soul, why should not all beings bow down to you, who are greater than Brahma himself, the primeval creator? You are infinite, O Lord of the universe, the abode of all beings, the imperishable, and the ultimate reality beyond existence and non-existence.” 









",0,0,1,0,0,0,0,0,0,0
"“You are the primordial god, the original Person, the ancient one. You are the supreme refuge of this universe. You are the knower and the known, the supreme abode, and the universe is pervaded by You, who are infinite in form.” 









",1,0,1,0,0,0,0,0,0,0
"""You are the wind, Yama, fire, Varuna, the moon, Prajapati, and Brahma, the grandsire.  I bow to you a thousand times, and again and again, I bow to you."" 





",0,0,1,0,0,0,1,0,0,0
"""I bow to you from the front, from the back, from all sides, and everywhere. You are infinite in power, with unyielding might. You are all, and you pervade all. Therefore, you are all."" 





",1,0,1,0,0,0,1,0,0,0
"“Out of familiarity, I have spoken to you as, ‘O Krishna, O Yadava, O friend,’ out of ignorance of your greatness, or perhaps out of love.  “ 










",0,0,0,1,0,0,1,0,0,0
"""And if I have treated you lightly, by speaking jestingly, or in matters of recreation, beds, seats, or food, or if I have at any time been disrespectful in your presence, O Achyuta, then forgive me, O immeasurable one."" 













",0,0,0,0,0,1,1,0,0,0
"""You are the father of the movable and immovable world.  You are the most venerable, the greatest teacher. There is no one equal to you, nor is there anyone more powerful in the three worlds."" 











",1,0,0,0,0,0,0,0,0,0
"“Therefore, I bow down to you, I offer myself to you, I appease you, the most worshipful Lord. Like a father to his son, a friend to his friend, a beloved to his beloved, O god, you are worthy of being endured. ” 










",1,0,1,0,0,0,0,0,0,0
"“Seeing your form, I am overcome with joy and fear, my mind is troubled. Please, O god, show me your form again.  Be merciful, O Lord of the universe.” 











",0,0,1,0,0,0,0,0,0,0
"""I wish to see you again, adorned with a crown, holding a mace and a disk, in that same four-armed form.  O universal form, O thousand-armed one, please appear in that form.”  









",1,0,0,0,0,0,0,0,0,1
"The Lord said: “O Arjuna, because you are devoted, I have shown you this supreme form, emerging from My Yoga.  This radiant, infinite, primordial universe has never been seen before by anyone other than you."" 













",1,0,0,0,0,0,0,0,0,0
"“No one in this world, O best of the Kurus, can see Me in this form, not through the study of the Vedas, not by sacrifices, not by charity, not by austerities, not through any other action.”  





",0,0,0,1,0,1,1,0,0,0
"""Don’t be distressed, don’t be bewildered. Seeing this terrible form of Mine,  be fearless, be happy.  See Me again in this very form.” 






",1,0,1,0,0,0,0,0,0,0
"Sanjaya said: “Having said this to Arjuna, Vasudeva again showed him His own form.  And, resuming His gentle form, the great soul reassured Arjuna, who was frightened."" 












",0,0,0,0,0,0,0,0,0,0
"Arjuna said: ""Seeing your gentle human form, O Janardana, my mind is now composed and I have returned to my natural state."" 









",1,0,0,0,0,0,0,0,0,1
"The Lord said: ""This form of Mine, which you have seen, is very difficult to see. Even the gods always desire to see this form.” 




",0,0,0,0,0,0,0,0,0,0
"""I cannot be seen by the Vedas, not by austerities, not by charity, not by sacrifices.  You have seen Me in this form as I am."" 
",0,0,0,1,0,1,1,0,0,0
"“O Arjuna, O chastiser of the enemy, I can be known, seen in My true nature, and entered into only by unalloyed devotion.” 







",0,0,0,1,0,1,1,0,0,0
"""He who performs actions for My sake, who is devoted to Me, who is free from attachment, who is without hatred towards all beings, he comes to Me, O Pandava."" 











",1,0,1,0,0,0,1,0,0,0
