slokas_no,slokas,slokas_translated
11,यदक्षरं वेदविदो वदन्तिविशन्ति यद्यतयो वीतरागा: ।यदिच्छन्तो ब्रह्मचर्यं चरन्तितत्ते पदं सङ्ग्रहेण प्रवक्ष्ये ॥ ११ ॥," Now I will speak briefly of the imperishable goal, proclaimed by those versed in the scriptures, which the mystic attains when free from passion, and for which he is content to undergo the vow of continence. "
12,सर्वद्वाराणि संयम्य मनो हृदि निरुध्य च ।मूध्‍न्‍‍र्याधायात्मन: प्राणमास्थितो योगधारणाम् ॥ १२ ॥," Closing the gates of the body, drawing the forces of his mind into the heart and by the power of meditation concentrating his vital energy in the brain; "
13,ॐ इत्येकाक्षरं ब्रह्म व्याहरन्मामनुस्मरन् ।य: प्रयाति त्यजन्देहं स याति परमां गतिम् ॥ १३ ॥," Repeating Om, the Symbol of Eternity, holding Me always in remembrance, he who thus leaves his body and goes forth reaches the Spirit Supreme. "
14,अनन्यचेता: सततं यो मां स्मरति नित्यश: ।तस्याहं सुलभ: पार्थ नित्ययुक्तस्य योगिन: ॥ १४ ॥," To him who thinks constantly of Me, and of nothing else, to such an ever-faithful devotee, O Arjuna, am I ever accessible. "
15,मामुपेत्य पुनर्जन्म दु:खालयमशाश्वतम् ।नाप्‍नुवन्ति महात्मान: संसिद्धिं परमां गता: ॥ १५ ॥," Coming thus unto Me, these great souls go no more to the misery and death of earthly life, for they have gained perfection. "
16,आब्रह्मभुवनाल्ल‍ोका: पुनरावर्तिनोऽर्जुन ।मामुपेत्य तु कौन्तेय पुनर्जन्म न विद्यते ॥ १६ ॥," The worlds, with the whole realm of creation, come and go; but, O Arjuna, whoso comes to Me, for him there is nor rebirth. "
17,सहस्रयुगपर्यन्तमहर्यद्ब्रह्मणो विदु: ।रात्रिं युगसहस्रान्तां तेऽहोरात्रविदो जना: ॥ १७ ॥," Those who understand the cosmic day and cosmic night know that one day of creation is a thousand cycles, and that the night is of equal length. "
18,अव्यक्ताद्‍ व्यक्तय: सर्वा: प्रभवन्त्यहरागमे ।रात्र्यागमे प्रलीयन्ते तत्रैवाव्यक्तसंज्ञके ॥ १८ ॥," At the dawning of that day all objects in manifestation stream forth from the Unmanifest, and when evening falls they are dissolved into It again. "
19,भूतग्राम: स एवायं भूत्वा भूत्वा प्रलीयते ।रात्र्यागमेऽवश: पार्थ प्रभवत्यहरागमे ॥ १९ ॥," The same multitude of beings, which have lived on earth so often, all are dissolved as the night of the universe approaches, to issue forth anew when morning breaks. Thus is it ordained. "
20,परस्तस्मात्तु भावोऽन्योऽव्यक्तोऽव्यक्तात्सनातन: ।य: स सर्वेषु भूतेषु नश्यत्सु न विनश्यति ॥ २० ॥," In truth, therefore, there is the Eternal Unmanifest, which is beyond and above the Unmanifest Spirit of Creation, which is never destroyed when all these being perish. "
21,अव्यक्तोऽक्षर इत्युक्तस्तमाहु: परमां गतिम् ।यं प्राप्य न निवर्तन्ते तद्धाम परमं मम ॥ २१ ॥," The wise say that the Unmanifest and Indestructible is the highest goal of all; when once That is reached, there is no return. That is My Blessed Home. "
22,पुरुष: स पर: पार्थ भक्त्य‍ा लभ्यस्त्वनन्यया ।यस्यान्त:स्थानि भूतानि येन सर्वमिदं ततम् ॥ २२ ॥," O Arjuna! That Highest God, in Whom all beings abide, and Who pervades the entire universe, is reached only by wholehearted devotion. "
23,यत्र काले त्वनावृत्तिमावृत्तिं चैव योगिन: ।प्रयाता यान्ति तं कालं वक्ष्यामि भरतर्षभ ॥ २३ ॥," Now I will tell you, O Arjuna, of the times at which, if the mystics go forth, they do not return, and at which they go forth only to return. "
24,अग्न‍िर्ज्योतिरह: शुक्ल‍ः षण्मासा उत्तरायणम् ।तत्र प्रयाता गच्छन्ति ब्रह्म ब्रह्मविदो जना: ॥ २४ ॥," If knowing the Supreme Spirit the sage goes forth with fire and light, in the daytime, in the fortnight of the waxing moon and in the six months before the Northern summer solstice, he will attain the Supreme. "
25,धूमो रात्रिस्तथा कृष्ण: षण्मासा दक्षिणायनम् ।तत्र चान्द्रमसं ज्योतिर्योगी प्राप्य निवर्तते ॥ २५ ॥," But if he departs in gloom, at night, during the fortnight of the waning moon and in the six months before the Southern solstice, then he reaches but lunar light and he will be born again. "
26,श‍ुक्ल‍कृष्णे गती ह्येते जगत: शाश्वते मते ।एकया यात्यनावृत्तिमन्ययावर्तते पुन: ॥ २६ ॥," These bright and dark paths out of the world have always existed. Whoso takes the former, returns not; he who chooses the latter, returns. "
27,नैते सृती पार्थ जानन्योगी मुह्यति कश्चन ।तस्मात्सर्वेषु कालेषु योगयुक्तो भवार्जुन ॥ २७ ॥, O Arjuna! The saint knowing these paths is not confused. Therefore meditate perpetually. 
28,वेदेषु यज्ञेषु तप:सु चैवदानेषु यत्पुण्यफलं प्रदिष्टम् ।अत्येति तत्सर्वमिदं विदित्वायोगी परं स्थानमुपैति चाद्यम् ॥ २८ ॥," The sage who knows this passes beyond all merit that comes from the study of the scriptures, from sacrifice, from austerities and charity, and reaches the Supreme Primeval Abode.” "
