slokas_no,slokas,slokas_translated
23,रुद्राणां शङ्करश्चास्मि वित्तेशो यक्षरक्षसाम् ।वसूनां पावकश्चास्मि मेरु: शिखरिणामहम् ॥ २३ ॥," Among Forces of Vitality I am the life, I am Mammon to the heathen and the godless; I am the Energy in fire, earth, wind, sky, heaven, sun, moon and planets; and among mountains I am the Mount Meru. "
24,पुरोधसां च मुख्यं मां विद्धि पार्थ बृहस्पतिम् ।सेनानीनामहं स्कन्द: सरसामस्मि सागर: ॥ २४ ॥," Among the priests, know, O Arjuna, that I am the Apostle Brihaspati; of generals I am Skanda, the Commander-in-Chief, and of waters I am the Ocean. "
25,महर्षीणां भृगुरहं गिरामस्म्येकमक्षरम् ।यज्ञानां जपयज्ञोऽस्मि स्थावराणां हिमालय: ॥ २५ ॥," Of the great seers I am Bhrigu, of words I am Om, of offerings I am the silent prayer, among things immovable I am the Himalayas. "
26,अश्वत्थ: सर्ववृक्षाणां देवर्षीणां च नारद: ।गन्धर्वाणां चित्ररथ: सिद्धानां कपिलो मुनि: ॥ २६ ॥," Of trees I am the sacred Fig-tree, of the Divine Seers Narada, of the heavenly singers I am Chitraratha, their Leader, and of sages I am Kapila. "
27,उच्‍चैःश्रवसमश्वानां विद्धि माममृतोद्भ‍वम् ।ऐरावतं गजेन्द्राणां नराणां च नराधिपम् ॥ २७ ॥," Know that among horses I am Pegasus, the heaven-born; among the lordly elephants I am the White one, and I am the Ruler among men. "
28,आयुधानामहं वज्रं धेनूनामस्मि कामधुक् ।प्रजनश्चास्मि कन्दर्प: सर्पाणामस्मि वासुकि: ॥ २८ ॥," I am the Thunderbolt among weapons; of cows I am the Cow of Plenty, I am Passion in those who procreate, and I am the Cobra among serpents. "
29,अनन्तश्चास्मि नागानां वरुणो यादसामहम् ।पितॄणामर्यमा चास्मि यम: संयमतामहम् ॥ २९ ॥," I am the King-python among snakes, I am the Aqueous Principle among those that live in water, I am the Father of fathers, and among rulers I am Death. "
30,प्रह्लादश्चास्मि दैत्यानां काल: कलयतामहम् ।मृगाणां च मृगेन्द्रोऽहं वैनतेयश्च पक्षिणाम् ॥ ३० ॥, And I am the devotee Prahlad among the heathen; of Time I am the Eternal Present; I am the Lion among beasts and the Eagle among birds. 
31,पवन: पवतामस्मि राम: शस्त्रभृतामहम् ।झषाणां मकरश्चास्मि स्रोतसामस्मि जाह्नवी ॥ ३१ ॥," I am the Wind among purifiers, the King Rama among warriors; I am the Crocodile among the fishes, and I am the Ganges among rivers. "
32,सर्गाणामादिरन्तश्च मध्यं चैवाहमर्जुन ।अध्यात्मविद्या विद्यानां वाद: प्रवदतामहम् ॥ ३२ ॥," I am the Beginning, the Middle and the End in creation; among sciences, I am the science of Spirituality; I am the Discussion among disputants. "
33,अक्षराणामकारोऽस्मि द्वन्द्व: सामासिकस्य च ।अहमेवाक्षय: कालो धाताहं विश्वतोमुख: ॥ ३३ ॥, Of letters I am A; I am the copulative in compound words; I am Time inexhaustible; and I am the all-pervading Preserver. 
34,मृत्यु: सर्वहरश्चाहमुद्भ‍वश्च भविष्यताम् ।कीर्ति: श्रीर्वाक्‍च नारीणां स्मृतिर्मेधा धृति: क्षमा ॥ ३४ ॥," I am all-devouring Death; I am the Origin of all that shall happen; I am Fame, Fortune, Speech, Memory, Intellect, Constancy and Forgiveness. "
35,बृहत्साम तथा साम्न‍ां गायत्री छन्दसामहम् ।मासानां मार्गशीर्षोऽहमृतूनां कुसुमाकर: ॥ ३५ ॥," Of hymns I am Brihatsama, of metres I am Garatri, among the months I am Margasheersha (December), and I am the Spring among seasons. "
36,द्यूतं छलयतामस्मि तेजस्तेजस्विनामहम् ।जयोऽस्मि व्यवसायोऽस्मि सत्त्वं सत्त्ववतामहम् ॥ ३६ ॥, I am the Gambling of the cheat and the Splendour of the splendid; I am Victory; I am Effort; and I am the Purity of the pure. 
37,वृष्णीनां वासुदेवोऽस्मि पाण्डवानां धनञ्जय: ।मुनीनामप्यहं व्यास: कवीनामुशना कवि: ॥ ३७ ॥," I am Shri Krishna among the Vishnu-clan and Arjuna among the Pandavas; of the saints I am Vyasa, and I am Shukracharya among the sages. "
38,दण्डो दमयतामस्मि नीतिरस्मि जिगीषताम् ।मौनं चैवास्मि गुह्यानां ज्ञानं ज्ञानवतामहम् ॥ ३८ ॥," I am the Sceptre of rulers, the Strategy of the conquerors, the Silence of mystery, the Wisdom of the wise. "
39,यच्च‍ापि सर्वभूतानां बीजं तदहमर्जुन ।न तदस्ति विना यत्स्यान्मया भूतं चराचरम् ॥ ३९ ॥," I am the Seed of all being, O Arjuna! No creature moving or unmoving can live without Me. "
40,नान्तोऽस्ति मम दिव्यानां विभूतीनां परन्तप ।एष तूद्देशत: प्रोक्तो विभूतेर्विस्तरो मया ॥ ४० ॥, O Arjuna! The aspects of My divine life are endless. I have mentioned but a few by way of illustration. 
41,यद्यद्विभूतिमत्सत्त्वं श्रीमदूर्जितमेव वा ।तत्तदेवावगच्छ त्वं मम तेजोऽशसम्भवम् ॥ ४१ ॥," Whatever is glorious, excellent, beautiful and mighty, be assured that it comes from a fragment of My splendour. "
42,अथवा बहुनैतेन किं ज्ञातेन तवार्जुन ।विष्टभ्याहमिदं कृत्स्नमेकांशेन स्थितो जगत् ॥ ४२ ॥, But what is the use of all these details to you? O Arjuna! I sustain this universe with only small part of Myself.” 
