slokas_no,slokas,slokas_translated
12,अनिष्टमिष्टं मिश्रं च त्रिविधं कर्मण: फलम् ।भवत्यत्यागिनां प्रेत्य न तु सन्न्यासिनां क्‍वचित् ॥ १२ ॥," For those who cannot renounce all desire, the fruit of action hereafter is threefold – good, evil, and partly good and partly evil. But for him who has renounced, there is none. "
13,पञ्चैतानि महाबाहो कारणानि निबोध मे ।सांख्ये कृतान्ते प्रोक्तानि सिद्धये सर्वकर्मणाम् ॥ १३ ॥," I will tell you now, O Mighty Man, the five causes which, according to the final decision of philosophy, must concur before an action can be accomplished. "
14,अधिष्ठानं तथा कर्ता करणं च पृथग्विधम् ।विविधाश्च पृथक्‍चेष्टा दैवं चैवात्र पञ्चमम् ॥ १४ ॥," They are a body, a personality, physical organs, their manifold activity and destiny. "
15,शरीरवाङ्‍मनोभिर्यत्कर्म प्रारभते नर: ।न्याय्यं वा विपरीतं वा पञ्चैते तस्य हेतव: ॥ १५ ॥," Whatever action a man performs, whether by muscular effort or by speech or by thought, and whether it be right or wrong, these five are the essential causes. "
16,तत्रैवं सति कर्तारमात्मानं केवलं तु य: ।पश्यत्यकृतबुद्धित्वान्न स पश्यति दुर्मति: ॥ १६ ॥," But the fool who supposes, because of his immature judgment, that it is his own Self alone that acts, he perverts the truth and does not see rightly. "
17,यस्य नाहंकृतो भावो बुद्धिर्यस्य न लिप्यते ।हत्वापि स इमाँल्ल‍ोकान्न हन्ति न निबध्यते ॥ १७ ॥," He who has no pride, and whose intellect is unalloyed by attachment, even though he kill these people, yet he does not kill them, and his act does not bind him. "
18,ज्ञानं ज्ञेयं परिज्ञाता त्रिविधा कर्मचोदना ।करणं कर्म कर्तेति त्रिविध: कर्मसङ्‍ग्रह: ॥ १८ ॥," Knowledge, the knower and the object of knowledge, these are the three incentives to action; and the act, the actor and the instrument are the threefold constituents. "
19,ज्ञानं कर्म च कर्ता च त्रिधैव गुणभेदत: ।प्रोच्यते गुणसंख्याने यथावच्छृणु तान्यपि ॥ १९ ॥," The knowledge, the act and the doer differ according to the Qualities. Listen to this too: "
20,सर्वभूतेषु येनैकं भावमव्ययमीक्षते ।अविभक्तं विभक्तेषु तज्ज्ञानं विद्धि सात्त्विकम् ॥ २० ॥," That knowledge which sees the One Indestructible in all beings, the One Indivisible in all separate lives, may be truly called Pure Knowledge. "
21,पृथक्त्वेन तु यज्ज्ञानं नानाभावान्पृथग्विधान् ।वेत्ति सर्वेषु भूतेषु तज्ज्ञानं विद्धि राजसम् ॥ २१ ॥, The knowledge which thinks of the manifold existence in all beings as separate – that comes from Passion. 
22,यत्तु कृत्स्नवदेकस्मिन्कार्ये सक्तमहैतुकम् ।अतत्त्वार्थवदल्पं च तत्तामसमुदाहृतम् ॥ २२ ॥," But that which clings blindly to one idea as if it were all, without logic, truth or insight, that has its origin in Darkness. "
23,नियतं सङ्गरहितमरागद्वेषत: कृतम् ।अफलप्रेप्सुना कर्म यत्तत्सात्त्विकमुच्यते ॥ २३ ॥," An obligatory action done by one who is disinterested, who neither likes nor dislikes it, and gives no thought to the consequences that follow, such an action is Pure. "
24,यत्तु कामेप्सुना कर्म साहङ्कारेण वा पुन: ।क्रियते बहुलायासं तद्राजसमुदाहृतम् ॥ २४ ॥," But even though an action involve the most strenuous endeavour, yet if the doer is seeking to gratify his desires, and is filled with personal vanity, it may be assumed to originate in Passion. "
25,अनुबन्धं क्षयं हिंसामनपेक्ष्य च पौरुषम् ।मोहादारभ्यते कर्म यत्तत्तामसमुच्यते ॥ २५ ॥," An action undertaken through delusion, and with no regard to the spiritual issues involved, or the real capacity of the doer, or to the injury which may follow, such an act may be assumed to be the product of Ignorance. "
26,मुक्तसङ्गोऽनहंवादी धृत्युत्साहसमन्वित: ।सिद्ध्यसिद्ध्योर्निर्विकार: कर्ता सात्त्विक उच्यते ॥ २६ ॥," But when a man has no sentiment and no personal vanity, when he possesses courage and confidence, cares not whether he succeeds or fails, then his action arises from Purity. "
27,रागी कर्मफलप्रेप्सुर्लुब्धो हिंसात्मकोऽश‍ुचि: ।हर्षशोकान्वित: कर्ता राजस: परिकीर्तित: ॥ २७ ॥," In him who is impulsive, greedy, looking for reward, violent, impure, torn between joy and sorrow,it may be assumed that in him Passion is predominant. "
28,अयुक्त: प्राकृत: स्तब्ध: शठो नैष्कृतिकोऽलस: ।विषादी दीर्घसूत्री च कर्ता तामस उच्यते ॥ २८ ॥," While he whose purpose is infirm, who is low-minded, stubborn, dishonest, malicious, indolent, despondent, procrastinating – he may be assumed to be in Darkness. "
29,बुद्धेर्भेदं धृतेश्चैव गुणतस्त्रिविधं श‍ृणु ।प्रोच्यमानमशेषेण पृथक्त्वेन धनञ्जय ॥ २९ ॥," Reason and conviction are threefold, according to the Quality which is dominant. I will explain them fully and severally, O Arjuna! "
30,प्रवृत्तिं च निवृत्तिं च कार्याकार्ये भयाभये ।बन्धं मोक्षं च या वेत्ति बुद्धि: सा पार्थ सात्त्विकी ॥ ३० ॥," That intellect which understands the creation and dissolution of life, what actions should be done and what not, which discriminates between fear and fearlessness, bondage and deliverance, that is Pure. "
31,यया धर्ममधर्मं च कार्यं चाकार्यमेव च ।अयथावत्प्रजानाति बुद्धि: सा पार्थ राजसी ॥ ३१ ॥," The intellect which does not understand what is right and what is wrong, and what should be done and what not, is under the sway of Passion. "
32,अधर्मं धर्ममिति या मन्यते तमसावृता ।सर्वार्थान्विपरीतांश्च बुद्धि: सा पार्थ तामसी ॥ ३२ ॥," And that which, shrouded in Ignorance, thinks wrong right, and sees everything perversely, O Arjuna, that intellect is ruled by Darkness. "
33,धृत्या यया धारयते मन:प्राणेन्द्रियक्रिया: ।योगेनाव्यभिचारिण्या धृति: सा पार्थ सात्त्विकी ॥ ३३ ॥," The conviction and steady concentration by which the mind, the vitality and the senses are controlled – O Arjuna! They are the product of Purity. "
34,यया तु धर्मकामार्थान्धृत्या धारयतेऽर्जुन ।प्रसङ्गेन फलाकाङ्क्षी धृति: सा पार्थ राजसी ॥ ३४ ॥," The conviction which always holds fast to rituals, to self-interest and wealth, for the sake of what they may bring forth – that comes from Passion. "
35,यया स्वप्‍नं भयं शोकं विषादं मदमेव च ।न विमुञ्चति दुर्मेधा धृति: सा पार्थ तामसी ॥ ३५ ॥," And that which clings perversely to false idealism, fear, grief, despair and vanity is the product of Ignorance. "
36,सुखं त्विदानीं त्रिविधं श‍ृणु मे भरतर्षभ ।अभ्यासाद्रमते यत्र दु:खान्तं च निगच्छति ॥ ३६ ॥," Hear further the three kinds of pleasure. That which increases day after day delivers one from misery, "
37,यत्तदग्रे विषमिव परिणामेऽमृतोपमम् ।तत्सुखं सात्त्विकं प्रोक्तमात्मबुद्धिप्रसादजम् ॥ ३७ ॥," Which at first seems like poison but afterwards acts like nectar – that pleasure is Pure, for it is born of Wisdom. "
38,विषयेन्द्रियसंयोगाद्यत्तदग्रेऽमृतोपमम् ।परिणामे विषमिव तत्सुखं राजसं स्मृतम् ॥ ३८ ॥," That which as first is like nectar, because the senses revel in their objects, but in the end acts like poison – that pleasure arises from Passion. "
39,यदग्रे चानुबन्धे च सुखं मोहनमात्मन: ।निद्रालस्यप्रमादोत्थं तत्तामसमुदाहृतम् ॥ ३९ ॥," While the pleasure which from first to last merely drugs the senses, which springs from indolence, lethargy and folly – that pleasure flows from Ignorance. "
40,न तदस्ति पृथिव्यां वा दिवि देवेषु वा पुन: ।सत्त्वं प्रकृतिजैर्मुक्तं यदेभि: स्यात्‍त्रिभिर्गुणै: ॥ ४० ॥, There is nothing anywhere on earth or in the higher worlds which is free from the three Qualities – for they are born of Nature. 
41,ब्राह्मणक्षत्रियविशां श‍ूद्राणां च परन्तप ।कर्माणि प्रविभक्तानि स्वभावप्रभवैर्गुणै: ॥ ४१ ॥," O Arjuna! The duties of spiritual teachers, the soldiers, the traders and the servants have all been fixed according to the dominant Quality in their nature. "
42,शमो दमस्तप: शौचं क्षान्तिरार्जवमेव च ।ज्ञानं विज्ञानमास्तिक्यं ब्रह्मकर्म स्वभावजम् ॥ ४२ ॥," Serenity, self-restraint, austerity, purity, forgiveness, as well as uprightness, knowledge, wisdom and faith in God – these constitute the duty of a spiritual Teacher. "
43,शौर्यं तेजो धृतिर्दाक्ष्यं युद्धे चाप्यपलायनम् ।दानमीश्वरभावश्च क्षात्रं कर्म स्वभावजम् ॥ ४३ ॥," Valour, glory, firmness, skill, generosity, steadiness in battle and ability to rule – these constitute the duty of a soldier. They flow from his own nature. "
44,कृषिगोरक्ष्यवाणिज्यं वैश्यकर्म स्वभावजम् ।परिचर्यात्मकं कर्म श‍ूद्रस्यापि स्वभावजम् ॥ ४४ ॥," Agriculture, protection of the cow and trade are the duty of a trader, again in accordance with his nature. The duty of a servant is to serve, and that too agrees with his nature. "
45,स्वे स्वे कर्मण्यभिरत: संसिद्धिं लभते नरस्वकर्मनिरत: सिद्धिं यथा विन्दति तच्‍छृणु ॥ ४५ ॥, Perfection is attained when each attends diligently to his duty. Listen and I will tell you how it is attained by him who always minds his own duty. 
46,यत: प्रवृत्तिर्भूतानां येन सर्वमिदं ततम् ।स्वकर्मणा तमभ्यर्च्य सिद्धिं विन्दति मानव: ॥ ४६ ॥," Man reaches perfection by dedicating his actions to God, Who is the source of all being, and fills everything. "
47,श्रेयान्स्वधर्मो विगुण: परधर्मात्स्वनुष्ठितात् ।स्वभावनियतं कर्म कुर्वन्नाप्‍नोति किल्बिषम् ॥ ४७ ॥," It is better to do one’s own duty, however defective it may be, than to follow the duty of another, however well one may perform it. He who does his duty as his own nature reveals it, never sins. "
48,सहजं कर्म कौन्तेय सदोषमपि न त्यजेत् ।सर्वारम्भा हि दोषेण धूमेनाग्न‍िरिवावृता: ॥ ४८ ॥," The duty that of itself falls to one’s lot should not be abandoned, though it may have its defects. All acts are marred by defects, as fire is obscured by smoke. "
49,असक्तबुद्धि: सर्वत्र जितात्मा विगतस्पृह: ।नैष्कर्म्यसिद्धिं परमां सन्न्यासेनाधिगच्छति ॥ ४९ ॥," He whose mind is entirely detached, who has conquered himself, whose desires have vanished, by his renunciation reaches that stage of perfect freedom where action completes itself and leaves no seed. "
50,सिद्धिं प्राप्‍तो यथा ब्रह्म तथाप्‍नोति निबोध मे ।समासेनैव कौन्तेय निष्ठा ज्ञानस्य या परा ॥ ५० ॥," I will now state briefly how he, who has reached perfection, finds the Eternal Spirit, the state of Supreme Wisdom. "
51,बुद्ध्या विश‍ुद्धया युक्तो धृत्यात्मानं नियम्य च ।शब्दादीन्विषयांस्त्यक्त्वा रागद्वेषौ व्युदस्य च ॥ ५१ ॥," Guided always by pure reason, bravely restraining himself, renouncing the objects of sense and giving up attachment and hatred; "
52,विविक्तसेवी लघ्वाशी यतवाक्कायमानस: ।ध्यानयोगपरो नित्यं वैराग्यं समुपाश्रित: ॥ ५२ ॥," Enjoying solitude, abstemiousness, his body, mind and speech under perfect control, absorbed in meditation, he becomes free – always filled with the spirit of renunciation. "
53,अहङ्कारं बलं दर्पं कामं क्रोधं परिग्रहम् ।विमुच्य निर्मम: शान्तो ब्रह्मभूयाय कल्पते ॥ ५३ ॥," Having abandoned selfishness, power, arrogance, anger and desire, possessing nothing of his own and having attained peace, he is fit to join the Eternal Spirit. "
54,ब्रह्मभूत: प्रसन्नात्मा न शोचति न काङ्क्षति ।सम: सर्वेषु भूतेषु मद्भ‍‍क्तिं लभते पराम् ॥ ५४ ॥," And when he becomes one with the Eternal, and his soul knows the bliss that belongs to the Self, he feels no desire and no regret, he regards all beings equally and enjoys the blessing of supreme devotion to Me. "
55,भक्त्य‍ा मामभिजानाति यावान्यश्चास्मि तत्त्वत: ।ततो मां तत्त्वतो ज्ञात्वा विशते तदनन्तरम् ॥ ५५ ॥," By such devotion, he sees Me, who I am and what I am; and thus realising the Truth, he enters My Kingdom. "
56,सर्वकर्माण्यपि सदा कुर्वाणो मद्‍व्यपाश्रय: ।मत्प्रसादादवाप्‍नोति शाश्वतं पदमव्ययम् ॥ ५६ ॥," Relying on Me in all his action and doing them for My sake, he attains, by My Grace, Eternal and Unchangeable Life. "
57,चेतसा सर्वकर्माणि मयि सन्न्यस्य मत्पर: ।बुद्धियोगमुपाश्रित्य मच्च‍ित्त: सततं भव ॥ ५७ ॥," Surrender then your actions unto Me, live in Me, concentrate yours intellect on Me, and think always of Me. "
58,मच्च‍ित्त: सर्वदुर्गाणि मत्प्रसादात्तरिष्यसि ।अथ चेत्त्वमहङ्कारान्न श्रोष्यसि विनङ्‍क्ष्यसि ॥ ५८ ॥," Fix but your mind on Me, and by My grace you shall overcome the obstacles in your path. But if, misled by pride, you will not listen, then indeed you shall be lost. "
59,यदहङ्कारमाश्रित्य न योत्स्य इति मन्यसे ।मिथ्यैष व्यवसायस्ते प्रकृतिस्त्वां नियोक्ष्यति ॥ ५९ ॥," If you in your vanity think of avoiding this fight, your will shall not be fulfilled, for Nature herself will compel you. "
60,स्वभावजेन कौन्तेय निबद्ध: स्वेन कर्मणा ।कर्तुं नेच्छसि यन्मोहात्करिष्यस्यवशोऽपि तत् ॥ ६० ॥," O Arjuna! Your duty binds you. From yours own nature has it arisen, and that which in your delusion you desire not to do, that very thing you shall do. You are helpless. "
61,ईश्वर: सर्वभूतानां हृद्देशेऽर्जुन तिष्ठति ।भ्रामयन्सर्वभूतानि यन्‍त्रारूढानि मायया ॥ ६१ ॥," God dwells in the hearts of all beings, O Arjuna! He causes them to revolve as it were on a wheel by His mystic power. "
62,तमेव शरणं गच्छ सर्वभावेन भारत ।तत्प्रसादात्परां शान्तिं स्थानं प्राप्स्यसि शाश्वतम् ॥ ६२ ॥," With all your strength, fly unto Him and surrender yourself, and by His grace shall you attain Supreme Peace and reach the Eternal Home. "
63,इति ते ज्ञानमाख्यातं गुह्याद्‍‍गुह्यतरं मया ।विमृश्यैतदशेषेण यथेच्छसि तथा कुरु ॥ ६३ ॥," Thus have I revealed to you the Truth, the Mystery of mysteries. Having thought it over, you are free to act as you will. "
64,सर्वगुह्यतमं भूय: श‍ृणु मे परमं वच: ।इष्टोऽसि मे दृढमिति ततो वक्ष्यामि ते हितम् ॥ ६४ ॥," Only listen once more to My last word, the deepest secret of all; you are My beloved, you are My friend, and I speak for your welfare. "
65,मन्मना भव मद्भ‍क्तो मद्याजी मां नमस्कुरु ।मामेवैष्यसि सत्यं ते प्रतिजाने प्रियोऽसि मे ॥ ६५ ॥," Dedicate yourself to Me, worship Me, sacrifice all for Me, prostrate yourself before Me, and to Me you shall surely come. Truly do I pledge you; you are My own beloved. "
66,सर्वधर्मान्परित्यज्य मामेकं शरणं व्रज ।अहं त्वां सर्वपापेभ्यो मोक्षयिष्यामि मा श‍ुच: ॥ ६६ ॥," Give up then your earthly duties, surrender yourself to Me only. Do not be anxious; I will absolve you from all your sin. "
67,इदं ते नातपस्काय नाभक्ताय कदाचन ।न चाश‍ुश्रूषवे वाच्यं न च मां योऽभ्यसूयति ॥ ६७ ॥," Speak not this to one who has not practised austerities, or to him who does not love, or who will not listen, or who mocks. "
68,य इदं परमं गुह्यं मद्भ‍क्तेष्वभिधास्यति ।भक्तिं मयि परां कृत्वा मामेवैष्यत्यसंशय: ॥ ६८ ॥," But he who teaches this great secret to My devotees, his is the highest devotion, and verily he shall come unto Me. "
69,न च तस्मान्मनुष्येषु कश्चिन्मे प्रियकृत्तम: ।भविता न च मे तस्मादन्य: प्रियतरो भुवि ॥ ६९ ॥," Nor is there among men any who can perform a service dearer to Me than this, or any man on earth more beloved by Me than he. "
70,अध्येष्यते च य इमं धर्म्यं संवादमावयो: ।ज्ञानयज्ञेन तेनाहमिष्ट: स्यामिति मे मति: ॥ ७० ॥," He who will study this spiritual discourse of ours, I assure you, he shall thereby worship Me at the altar of Wisdom. "
71,श्रद्धावाननसूयश्च श‍ृणुयादपि यो नर: ।सोऽपि मुक्त: शुभाँल्ल‍ोकान्प्राप्‍नुयात्पुण्यकर्मणाम् ॥ ७१ ॥," Yea, he who listens to it with faith and without doubt, even he, freed from evil, shall rise to the worlds which the virtuous attain through righteous deeds. "
72,कच्च‍िदेतच्छ्रुतं पार्थ त्वयैकाग्रेण चेतसा ।कच्च‍िदज्ञानसम्मोह: प्रणष्टस्ते धनञ्जय ॥ ७२ ॥, O Arjuna! Have you listened attentively to My words? Has your ignorance and your delusion gone? 
73,नष्टो मोह: स्मृतिर्लब्धा त्वत्प्रसादान्मयाच्युत ।स्थितोऽस्मि गतसन्देह: करिष्ये वचनं तव ॥ ७३ ॥," Arjuna replied: My Lord! O Immutable One! My delusion has fled. By Your Grace, O Changeless One, the light has dawned. My doubts are gone, and I stand before You ready to do Your will.” "
74,इत्यहं वासुदेवस्य पार्थस्य च महात्मन: ।संवादमिममश्रौषमद्भुतं रोमहर्षणम् ॥ ७४ ॥," Sanjaya told: “Thus have I heard this rare, wonderful and soul-stirring discourse of the Lord Shri Krishna and the great-souled Arjuna. "
75,व्यासप्रसादाच्छ्रुतवानेतद्‍गुह्यमहं परम् ।योगं योगेश्वरात्कृष्णात्साक्षात्कथयत: स्वयम् ॥ ७५ ॥," Through the blessing of the sage Vyasa, I listened to this secret and noble science from the lips of its Master, the Lord Shri Krishna. "
76,राजन्संस्मृत्य संस्मृत्य संवादमिममद्भुतम् ।केशवार्जुनयो: पुण्यं हृष्यामि च मुहुर्मुहु: ॥ ७६ ॥," O King! The more I think of that marvellous and holy discourse, the more I lose myself in joy. "
77,तच्च‍ संस्मृत्य संस्मृत्य रूपमत्यद्भुतं हरे: ।विस्मयो मे महान्‍राजन्हृष्यामि च पुन: पुन: ॥ ७७ ॥," As memory recalls again and again the exceeding beauty of the Lord, I am filled with amazement and happiness. "
78,यत्र योगेश्वर: कृष्णो यत्र पार्थो धनुर्धर: ।तत्र श्रीर्विजयो भूतिर्ध्रुवा नीतिर्मतिर्मम ॥ ७८ ॥," Wherever is the Lord Shri Krishna, the Prince of Wisdom, and wherever is Arjuna, the Great Archer, I am more than convinced that good fortune, victory, happiness and righteousness will follow” "
