slokas_no,slokas,slokas_translated
11,श‍ुचौ देशे प्रतिष्ठाप्य स्थिरमासनमात्मन: ।नात्युच्छ्रितं नातिनीचं चैलाजिनकुशोत्तरम् ॥ ११ ॥," Having chosen a holy place, let him sit in a firm posture on a seat, neither too high nor too low, and covered with a grass mat, a deer skin and a cloth. "
12,तत्रैकाग्रं मन: कृत्वा यतचित्तेन्द्रियक्रिय ।उपविश्यासने युञ्‍ज्याद्योगमात्मविश‍ुद्धये ॥ १२ ॥," Seated thus, his mind concentrated, its functions controlled and his senses governed, let him practise meditation for the purification of his lower nature. "
13,समं कायशिरोग्रीवं धारयन्नचलं स्थिर: ।सम्प्रेक्ष्य नासिकाग्रं स्वं दिशश्चानवलोकयन् ॥ १३ ॥," Let him hold body, head and neck erect, motionless and steady; let him look fixedly at the tip of his nose, turning neither to the right nor to the left. "
14,प्रशान्तात्मा विगतभीर्ब्रह्मचारिव्रते स्थित: ।मन: संयम्य मच्च‍ित्तो युक्त आसीत मत्पर: ॥ १४ ॥," With peace in his heart and nor fear, observing the vow of celibacy, with mind controlled and fixed on Me, let the student lose himself in contemplation of Me. "
15,युञ्जन्नेवं सदात्मानं योगी नियतमानस: ।शान्तिं निर्वाणपरमां मत्संस्थामधिगच्छति ॥ १५ ॥," Thus keeping his mind always in communion with Me, and with his thoughts subdued, he shall attain that Peace which is mine and which will lead him to liberation at last. "
16,नात्यश्न‍तस्तु योगोऽस्ति न चैकान्तमनश्न‍त: ।न चातिस्वप्‍नशीलस्य जाग्रतो नैव चार्जुन ॥ १६ ॥," Meditation is not for him who eats too much, not for him who eats not at all; not for him who is overmuch addicted to sleep, not for him who is always awake. "
17,युक्ताहारविहारस्य युक्तचेष्टस्य कर्मसु ।युक्तस्वप्‍नावबोधस्य योगो भवति दु:खहा ॥ १७ ॥," But for him who regulates his food and recreation, who is balanced in action, in sleep and in waking, it shall dispel all unhappiness. "
18,यदा विनियतं चित्तमात्मन्येवावतिष्ठते ।निस्पृह: सर्वकामेभ्यो युक्त इत्युच्यते तदा ॥ १८ ॥," When the mind, completely controlled, is centered in the Self, and free from all earthly desires, then is the man truly spiritual. "
19,यथा दीपो निवातस्थो नेङ्गते सोपमा स्मृता ।योगिनो यतचित्तस्य युञ्जतो योगमात्मन: ॥ १९ ॥," The wise man who has conquered his mind and is absorbed in the Self is as a lamp which does not flicker, since it stands sheltered from every wind. "
20,यत्रोपरमते चित्तं निरुद्धं योगसेवया ।यत्र चैवात्मनात्मानं पश्यन्नात्मनि तुष्यति ॥ २० ॥," There, where the whole nature is seen in the light of the Self, where the man abides within his Self and is satisfied there, its functions restrained by its union with the Divine, the mind finds rest. "
21,सुखमात्यन्तिकं यत्तद्‍बुद्धिग्राह्यमतीन्द्रियम् ।वेत्ति यत्र न चैवायं स्थितश्चलति तत्त्वत: ॥ २१ ॥," When he enjoys the Bliss which passes sense, and which only the Pure Intellect can grasp, when he comes to rest within his own highest Self, never again will he stray from reality. "
22,यं लब्ध्वा चापरं लाभं मन्यते नाधिकं तत: ।यस्मिन्स्थितो न दु:खेन गुरुणापि विचाल्यते ॥ २२ ॥," Finding That, he will realise that there is no possession so precious. And when once established here, no calamity can disturb him. "
23,तं विद्याद्दु:खसंयोगवियोगं योगसंज्ञितम् ॥ २३ ॥, This inner severance from the affliction of misery is spirituality. It should be practised with determination and with a heart which refuses to be depressed. 
24,स निश्चयेन योक्तव्यो योगोऽनिर्विण्णचेतसा ।सङ्कल्पप्रभवान्कामांस्त्यक्त्वा सर्वानशेषत: ।मनसैवेन्द्रियग्रामं विनियम्य समन्तत: ॥ २४ ॥," Renouncing every desire which imagination can conceive, controlling the senses at every point by the power of mind; "
25,शनै: शनैरुपरमेद्‍बुद्ध्या धृतिगृहीतया ।आत्मसंस्थं मन: कृत्वा न किञ्चिदपि चिन्तयेत् ॥ २५ ॥," Little by little, by the help of his reason controlled by fortitude, let him attain peace; and, fixing his mind on the Self, let him not think of any other thing. "
26,यतो यतो निश्चलति मनश्चञ्चलमस्थिरम् ।ततस्ततो नियम्यैतदात्मन्येव वशं नयेत् ॥ २६ ॥," When the volatile and wavering mind would wander, let him restrain it and bring it again to its allegiance to the Self. "
27,प्रशान्तमनसं ह्येनं योगिनं सुखमुत्तमम् ।उपैति शान्तरजसं ब्रह्मभूतमकल्मषम् ॥ २७ ॥," Supreme Bliss is the lot of the sage, whose mind attains Peace, whose passions subside, who is without sin, and who becomes one with the Absolute. "
28,युञ्जन्नेवं सदात्मानं योगी विगतकल्मष: ।सुखेन ब्रह्मसंस्पर्शमत्यन्तं सुखमश्न‍ुते ॥ २८ ॥," Thus, free from sin, abiding always in the Eternal, the saint enjoys without effort the Bliss which flows from realisation of the Infinite. "
29,सर्वभूतस्थमात्मानं सर्वभूतानि चात्मनि ।ईक्षते योगयुक्तात्मा सर्वत्र समदर्शन: ॥ २९ ॥," He who experiences the unity of life sees his own Self in all beings, and all beings in his own Self, and looks on everything with an impartial eye; "
30,यो मां पश्यति सर्वत्र सर्वं च मयि पश्यति ।तस्याहं न प्रणश्यामि स च मे न प्रणश्यति ॥ ३० ॥," He who sees Me in everything and everything in Me, him shall I never forsake, nor shall he lose Me. "
31,सर्वभूतस्थितं यो मां भजत्येकत्वमास्थित: ।सर्वथा वर्तमानोऽपि स योगी मयि वर्तते ॥ ३१ ॥," The sage who realises the unity of life and who worships Me in all beings, lives in Me, whatever may be his lot. "
32,आत्मौपम्येन सर्वत्र समं पश्यति योऽर्जुन ।सुखं वा यदि वा दु:खं स योगी परमो मत: ॥ ३२ ॥," O Arjuna! He is the perfect saint who, taught by the likeness within himself, sees the same Self everywhere, whether the outer form be pleasurable or painful. "
33,अर्जुन उवाचयोऽयं योगस्त्वया प्रोक्त: साम्येन मधुसूदन ।एतस्याहं न पश्यामि चञ्चलत्वात्स्थितिं स्थिराम् ॥ ३३ ॥," Arjuna said: I do not see how I can attain this state of equanimity which You has revealed, owing to the restlessness of my mind. "
34,चञ्चलं हि मन: कृष्ण प्रमाथि बलवद्दृढम् ।तस्याहं निग्रहं मन्ये वायोरिव सुदुष्करम् ॥ ३४ ॥," My Lord! Verily, the mind is fickle and turbulent, obstinate and strong, yea extremely difficult as the wind to control. "
35,श्रीभगवानुवाचअसंशयं महाबाहो मनो दुर्निग्रहं चलम् ।अभ्यासेन तु कौन्तेय वैराग्येण च गृह्यते ॥ ३५ ॥," Lord Shri Krishna replied: Doubtless, O Mighty One, the mind is fickle and exceedingly difficult to restrain, but, O Son of Kunti, with practice and renunciation it can be done. "
36,असंयतात्मना योगो दुष्प्राप इति मे मति: ।वश्यात्मना तु यतता शक्योऽवाप्‍तुमुपायत: ॥ ३६ ॥," It is not possible to attain Self-Realisation if a man does not know how to control himself; but for him who, striving by proper means, learns such control, it is possible. "
37,अर्जुन उवाचअयति: श्रद्धयोपेतो योगाच्च‍‍लितमानस: ।अप्राप्य योगसंसिद्धिं कां गतिं कृष्ण गच्छति ॥ ३७ ॥," Arjuna asked: He who fails to control himself, whose mind falls from spiritual contemplation, who attains not perfection but retains his faith, what of him, my Lord? "
38,कच्च‍िन्नोभयविभ्रष्टश्छिन्नाभ्रमिव नश्यति ।अप्रतिष्ठो महाबाहो विमूढो ब्रह्मण: पथि ॥ ३८ ॥," Having failed in both, my Lord, is he without hope, like a riven cloud having no support, lost on the spiritual road? "
39,एतन्मे संशयं कृष्ण छेत्तुमर्हस्यशेषत: ।त्वदन्य: संशयस्यास्य छेत्ता न ह्युपपद्यते ॥ ३९ ॥, My Lord! You are worthy to solve this doubt once and for all; save Yourself there is no one competent to do so. 
40,श्रीभगवानुवाचपार्थ नैवेह नामुत्र विनाशस्तस्य विद्यते ।न हि कल्याणकृत्कश्चिद्दुर्गतिं तात गच्छति ॥ ४० ॥," Lord Shri Krishna replied: My beloved child! There is no destruction for him, either in this world or in the next. No evil fate awaits him who treads the path of righteousness. "
41,प्राप्य पुण्यकृतां लोकानुषित्वा शाश्वती: समा: ।श‍ुचीनां श्रीमतां गेहे योगभ्रष्टोऽभिजायते ॥ ४१ ॥," Having reached the worlds where the righteous dwell, and having remained there for many years, he who has slipped from the path of spirituality will be born again in the family of the pure, benevolent and prosperous. "
42,अथवा योगिनामेव कुले भवति धीमताम् ।एतद्धि दुर्लभतरं लोके जन्म यदीदृशम् ॥ ४२ ॥," Or, he may be born in the family of the wise sages, though a birth like this is, indeed, very difficult to obtain. "
43,तत्र तं बुद्धिसंयोगं लभते पौर्वदेहिकम् ।यतते च ततो भूय: संसिद्धौ कुरुनन्दन ॥ ४३ ॥," Then the experience acquired in his former life will revive, and with its help he will strive for perfection more eagerly than before. "
44,पूर्वाभ्यासेन तेनैव ह्रियते ह्यवशोऽपि स: ।जिज्ञासुरपि योगस्य शब्दब्रह्मातिवर्तते ॥ ४४ ॥, Unconsciously he will return to the practices of his old life; so that he who tries to realise spiritual consciousness is certainly superior to one who only talks of it. 
45,प्रयत्‍नाद्यतमानस्तु योगी संश‍ुद्धकिल्बिष: ।अनेकजन्मसंसिद्धस्ततो याति परां गतिम् ॥ ४५ ॥," Then after many lives, the student of spirituality, who earnestly strives, and whose sins are absolved, attains perfection and reaches the Supreme. "
46,तपस्विभ्योऽधिको योगी ज्ञानिभ्योऽपि मतोऽधिक: ।कर्मिभ्यश्चाधिको योगी तस्माद्योगी भवार्जुन ॥ ४६ ॥," The wise man is superior to the ascetic and to the scholar and to the man of action; therefore be you a wise man, O Arjuna! "
47,योगिनामपि सर्वेषां मद्ग‍तेनान्तरात्मना ।श्रद्धावान्भजते यो मां स मे युक्ततमो मत: ॥ ४७ ॥," I look upon him as the best of mystics who, full of faith, worshippeth Me and abides in Me.” "
