slokas_no,slokas,slokas_translated
18,विद्याविनयसम्पन्ने ब्राह्मणे गवि हस्तिनि ।श‍ुनि चैव श्वपाके च पण्डिता: समदर्शिन: ॥ १८ ॥," Sages look equally upon all, whether he be a minister of learning and humility, or an infidel, or whether it be a cow, an elephant or a dog. "
19,इहैव तैर्जित: सर्गो येषां साम्ये स्थितं मन: ।निर्दोषं हि समं ब्रह्म तस्माद्‍ब्रह्मणि ते स्थिता: ॥ १९ ॥," Even in this world they conquer their earth-life whose minds, fixed on the Supreme, remain always balanced; for the Supreme has neither blemish nor bias. "
20,न प्रहृष्येत्प्रियं प्राप्य नोद्विजेत्प्राप्य चाप्रियम् ।स्थिरबुद्धिरसम्मूढो ब्रह्मविद्‍ब्रह्मणि स्थित: ॥ २० ॥, He who knows and lives in the Absolute remains unmoved and unperturbed; he is not elated by pleasure or depressed by pain. 
21,बाह्यस्पर्शेष्वसक्तात्मा विन्दत्यात्मनि यत्सुखम् ।स ब्रह्मयोगयुक्तात्मा सुखमक्षयमश्न‍ुते ॥ २१ ॥," He finds happiness in his own Self, and enjoys eternal bliss, whose heart does not yearn for the contacts of earth and whose Self is one with the Everlasting. "
22,ये हि संस्पर्शजा भोगा दु:खयोनय एव ते ।आद्यन्तवन्त: कौन्तेय न तेषु रमते बुध: ॥ २२ ॥, The joys that spring from external associations bring pain; they have their beginning and their endings. The wise man does not rejoice in them. 
23,शक्न‍ोतीहैव य: सोढुं प्राक्शरीरविमोक्षणात् ।कामक्रोधोद्भ‍वं वेगं स युक्त: स सुखी नर: ॥ २३ ॥," He who, before he leaves his body, learns to surmount the promptings of desire and anger is a saint and is happy. "
24,योऽन्त:सुखोऽन्तरारामस्तथान्तर्ज्योतिरेव य: ।स योगी ब्रह्मनिर्वाणं ब्रह्मभूतोऽधिगच्छति ॥ २४ ॥," He who is happy within his Self and has found Its peace, and in whom the inner light shines, that sage attains Eternal Bliss and becomes the Spirit Itself. "
25,लभन्ते ब्रह्मनिर्वाणमृषय: क्षीणकल्मषा: ।छिन्नद्वैधा यतात्मान: सर्वभूतहिते रता: ॥ २५ ॥," Sages whose sins have been washed away, whose sense of separateness has vanished, who have subdued themselves, and seek only the welfare of all, come to the Eternal Spirit. "
26,कामक्रोधविमुक्तानां यतीनां यतचेतसाम् ।अभितो ब्रह्मनिर्वाणं वर्तते विदितात्मनाम् ॥ २६ ॥," Saints who know their Selves, who control their minds, and feel neither desire nor anger, find Eternal Bliss everywhere. "
27,स्पर्शान्कृत्वा बहिर्बाह्यांश्चक्षुश्चैवान्तरे भ्रुवो: ।प्राणापानौ समौ कृत्वा नासाभ्यन्तरचारिणौ ॥ २७ ॥," Excluding external objects, his gaze fixed between the eyebrows, the inward and outward breathings passing equally through his nostrils; "
28,यतेन्द्रियमनोबुद्धिर्मुनिर्मोक्षपरायण: ।विगतेच्छाभयक्रोधो य: सदा मुक्त एव स: ॥ २८ ॥," Governing sense, mind and intellect, intent on liberation, free from desire, fear and anger, the sage is forever free. "
29,भोक्तारं यज्ञतपसां सर्वलोकमहेश्वरम् ।सुहृदं सर्वभूतानां ज्ञात्वा मां शान्तिमृच्छति ॥ २९ ॥," Knowing me as Him who gladly receives all offerings of austerity and sacrifice, as the Might Ruler of all the Worlds and the Friend of all beings, he passes to Eternal Peace.” "
