slokas_no,slokas,slokas_translated
21.0,अर्जुन उवाचसेनयोरुभयोर्मध्ये रथं स्थापय मेऽच्युत ।यावदेतान्निरीक्षेऽहं योद्‍धुकामानवस्थितान् ॥ २१ ॥," Raising his bow, spoke this to the Lord Shri Krishna: O Infallible! Lord of the earth! Please draw up my chariot between the two armies, "
22.0,कैर्मया सह योद्धव्यमस्मिन्‍रणसमुद्यमे ॥ २२ ॥," So that I may observe those who must fight on my side, those who must fight against me; "
23.0,योत्स्यमानानवेक्षेऽहं य एतेऽत्र समागताः ।धार्तराष्ट्रस्य दुर्बुद्धेर्युद्धे प्रियचिकीर्षवः ॥ २३ ॥," And gaze over this array of soldiers, eager to please the sinful sons of Dhritarashtra.” "
24.0,सञ्जय उवाचएवमुक्तो हृषीकेशो गुडाकेशेन भारत ।सेनयोरुभयोर्मध्ये स्थापयित्वा रथोत्तमम् ॥ २४ ॥," Sanjaya said: “Having listened to the request of Arjuna, Lord Shri Krishna drew up His bright chariot exactly in the midst between the two armies, "
25.0,भीष्मद्रोणप्रमुखतः सर्वेषां च महीक्षिताम्  ।उवाच पार्थ पश्यैतान्समवेतान्कुरुनिति ॥ २५ ॥," Where Bheeshma and Drona had led all the rulers of the earth, and spoke thus: O Arjuna! Behold these members of the family of Kuru assembled. "
26.0,तत्रापश्यत्स्थितान्पार्थः पितॄनथ पितामहान्।आचार्यान्मातुलान्भ्रातॄन्पुत्रान्पौत्रान्सखींस्तथा।श्वश‍ुरान्सुहृदश्चैव सेनयोरुभयोरपि ॥ २६ ॥," There Arjuna noticed fathers, grandfathers, uncles, cousins, sons, grandsons, teachers, friends;   Fathers-in-law and benefactors, arrayed on both sides. Arjuna then gazed at all those kinsmen before him. "
27.0,तान्समीक्ष्य स कौन्तेयः सर्वान्बन्धूनवस्थितान्  ।कृपया परयाविष्टो विषीदन्निदमब्रवीत् ॥ २७ ॥," And his heart melted with pity and sadly he spoke: O my Lord! When I see all these, my own people, thirsting for battle, "
28.0,अर्जुन उवाचदृष्ट्वेमं स्वजनं कृष्ण युयुत्सुं समुपस्थितम्  ।सीदन्ति मम गात्राणि मुखं च परिश‍ुष्यति ॥ २८ ॥," My limbs fail me and my throat is parched, my body trembles and my hair stands on end. "
29.0,वेपथुश्च शरीरे मे रोमहर्षश्च जायते ।गाण्डीवं स्रंसते हस्तात्त्वक्च‍ैव परिदह्यते ॥ २९ ॥," The bow Gandeeva slips from my hand, and my skin burns. I cannot keep quiet, for my mind is in tumult. "
30.0,न च शक्न‍ोम्यवस्थातुं भ्रमतीव च मे मनः ।निमित्तानि च पश्यामि विपरीतानि केशव ॥ ३० ॥, The omens are adverse; what good can come from the slaughter of my people on this battlefield? 
31.0,न च श्रेयोऽनुपश्यामि हत्वा स्वजनमाहवे ।न काङ्क्षे विजयं कृष्ण न च राज्यं सुखानि च ॥ ३१ ॥," Ah my Lord! I crave not for victory, nor for the kingdom, nor for any pleasure. What were a kingdom or happiness or life to me, "
32.0,किं नो राज्येन गोविन्द किं भोगैर्जीवितेन वा ।येषामर्थे काङ्‍‍क्षितं नो राज्यं भोगाः सुखानि च ॥ ३२  ॥, When those for whose sake I desire these things stand here about to sacrifice their property and their lives: 
33.0,त इमेऽवस्थिता युद्धे प्राणांस्त्यक्त्वा धनानि च ।आचार्याः पितरः पुत्रास्तथैव च पितामहाः ॥ ३3॥," Teachers, fathers and grandfathers, sons and grandsons, uncles, father-in-law, brothers-inlaw and other relatives. "
34.0,मातुलाः श्वश‍ुराः पौत्राः श्यालाः सम्बन्धिनस्तथा ।एतान्न हन्तुमिच्छामि घ्न‍तोऽपि मधुसूदन ॥ ३४ ॥," I would not kill them, even for three worlds; why then for this poor earth? It matters not if I myself am killed. "
35.0,अपि त्रैलोक्यराज्यस्य हेतोः किं नु महीकृते ।निहत्य धार्तराष्ट्रान्नः का प्रीतिः स्याज्ज‍नार्दन ॥ ३५ ॥, My Lord! What happiness can come from the death of these sons of Dhritarashtra? We shall sin if we kill these desperate men. 
36.0,पापमेवाश्रयेदस्मान्हत्वैतानाततायिनः ।तस्मान्नार्हा वयं हन्तुं धार्तराष्ट्रान्सबान्धवान् ।स्वजनं हि कथं हत्वा सुखिनः स्याम माधव ॥ ३६ ॥," We are worthy of a nobler feat than to slaughter our relatives – the sons of Dhritarashtra; for, my Lord, how can we be happy of we kill our kinsmen? "
37.0,यद्यप्येते न पश्यन्ति लोभोपहतचेतसः ।कुलक्षयकृतं दोषं मित्रद्रोहे च पातकम् ॥ ३७," Although these men, blinded by greed, see no guilt in destroying their kin, or fighting against their friends "
38.0,॥कथं न ज्ञेयमस्माभिः पापादस्मन्निवर्तितुम् ।कुलक्षयकृतं दोषं प्रपश्यद्भ‍िर्जनार्दन ॥ ३८ ॥," Should not we, whose eyes are open, who consider it to be wrong to annihilate our house, turn away from so great a crime? "
39.0,कुलक्षये प्रणश्यन्ति कुलधर्माः सनातनाः ।धर्मे नष्टे कुलं कृत्स्नमधर्मोऽभिभवत्युत ॥ ३९ ॥," The destruction of our kindred means the destruction of the traditions of our ancient lineage, and when these are lost, irreligion will overrun our homes. "
40.0,अधर्माभिभवात्कृष्ण प्रदुष्यन्ति कुलस्त्रियः ।स्त्रीषु दुष्टासु वार्ष्णेय जायते वर्णसङ्करः ॥ ४० ॥," When irreligion spreads, the women of the house begin to stray; when they lose their purity, adulteration of the stock follows. "
41.0,सङ्करो नरकायैव कुलघ्न‍ानां कुलस्य च ।पतन्ति पितरो ह्येषां लुप्तपिण्डोदकक्रियाः ॥ ४१ ॥," Promiscuity ruins both the family and those who defile it; while the souls of our ancestors droop, through lack of the funeral cakes and ablutions. "
42.0,दोषैरेतैः कुलघ्न‍ानां वर्णसङ्करकारकैः ।उत्साद्यन्ते जातिधर्माः कुलधर्माश्च शाश्वताः ॥ ४२ ॥," By the destruction of our lineage and the pollution of blood, ancient class traditions and family purity alike perish. "
43.0,उत्सन्नकुलधर्माणां मनुष्याणां जनार्दन ।नरके नियतं वासो भवतीत्यनुश‍ुश्रुम ॥ ४३ ॥," The wise say, my Lord, that they are forever lost, whose ancient traditions are lost. "
44.0,अहो बत महत्पापं कर्तुं व्यवसिता वयम् ।यद्राज्यसुखलोभेन हन्तुं स्वजनमुद्यताः ॥ ४४ ॥," Alas, it is strange that we should be willing to kill our own countrymen and commit a great sin, in order to enjoy the pleasures of a kingdom. "
45.0,यदि मामप्रतीकारमशस्त्रं शस्त्रपाणयः ।धार्तराष्ट्रा रणे हन्युस्तन्मे क्षेमतरं भवेत् ॥ ४५ ॥," If, on the contrary, the sons of Dhritarashtra, with weapons in their hand, should slay me, unarmed and unresisting, surely that would be better for my welfare!” "
46.0,सञ्जय उवाचएवमुक्त्वार्जुनः संख्ये रथोपस्थ उपाविशत् ।विसृज्य सशरं चापं शोकसंविग्न‍मानसः ॥ ४६ ॥," Sanjaya said: “Having spoken thus, in the midst of the armies, Arjuna sank on the seat of the chariot, casting away his bow and arrow; heartbroken with grief.” "
