slokas_no,slokas,slokas_translated
25,अव्यक्तोऽयमचिन्त्योऽयमविकार्योऽयमुच्यते ।तस्मादेवं विदित्वैनं नानुशोचितुमर्हसि ॥ २५ ॥," It is named the Unmanifest, the Unthinkable, the immutable. Wherefore, knowing the Spirit as such, you have no cause to grieve. "
26,अथ चैनं नित्यजातं नित्यं वा मन्यसे मृतम् ।तथापि त्वं महाबाहो नैनं शोचितुमर्हसि ॥ २६ ॥," Even if you think of It as constantly being born, constantly dying, even then, O Mighty Man, you still have no cause to grieve. "
27,जातस्य हि ध्रुवो मृत्युर्ध्रुवं जन्म मृतस्य च ।तस्मादपरिहार्येऽर्थे न त्वं शोचितुमर्हसि ॥ २७ ॥," For death is as sure for that which is born, as birth is for that which is dead. Therefore grieve not for what is inevitable. "
28,अव्यक्तादीनि भूतानि व्यक्तमध्यानि भारत ।अव्यक्तनिधनान्येव तत्र का परिदेवना ॥ २८ ॥, The end and the beginning of beings are unknown. We see only the intervening formations. Then what cause is there for grief? 
29,आश्चर्यवत्पश्यति कश्चिदेन -माश्चर्यवद्वदति तथैव चान्यः ।आश्चर्यवच्च‍ैनमन्यः श‍ृणोतिश्रुत्वाप्येनं वेद न चैव कश्चित् ॥ २९ ॥," One hears of the Spirit with surprise, another thinks It marvellous, the third listens without comprehending. Thus, though many are told about It, scarcely is there one who knows It. "
30,देही नित्यमवध्योऽयं देहे सर्वस्य भारत ।तस्मात्सर्वाणि भूतानि न त्वं शोचितुमर्हसि ॥ ३० ॥, Be not anxious about these armies. The Spirit in man is imperishable. 
31,स्वधर्ममपि चावेक्ष्य न विकम्पितुमर्हसि ।धर्म्याद्धि युद्धाच्छ्रेयोऽन्यत्क्षत्रियस्य न विद्यते ॥ ३१ ॥," You must look at your duty. Nothing can be more welcome to a soldier than a righteous war. Therefore to waver in this resolve is unworthy, O Arjuna! "
32,यदृच्छया चोपपन्नं स्वर्गद्वारमपावृतम् ।सुखिनः क्षत्रियाः पार्थ लभन्ते युद्धमीदृशम् ॥ ३२ ॥, Blessed are the soldiers who find their opportunity. This opportunity has opened for you the gates of heaven. 
33,अथ चेत्त्वमिमं धर्म्यं सङ्ग्रामं न करिष्यसि ।ततः स्वधर्मं कीर्तिं च हित्वा पापमवाप्स्यसि ॥ ३३ ॥," Refuse to fight in this righteous cause, and you will be a traitor, lost to fame, incurring only sin. "
34,अकीर्तिं चापि भूतानि कथयिष्यन्ति तेऽव्ययाम् ।सम्भावितस्य चाकीर्तिर्मरणादतिरिच्यते ॥ ३४ ॥," Men will talk forever of your disgrace; and to the noble, dishonour is worse than death. "
35,भयाद्रणादुपरतं मंस्यन्ते त्वां महारथाः ।येषां च त्वं बहुमतो भूत्वा यास्यसि लाघवम् ॥ ३५ ॥, Great generals will think that you have fled from the battlefield through cowardice; though once honoured you will seem despicable. 
36,अवाच्यवादांश्च बहून्वदिष्यन्ति तवाहिताः ।निन्दन्तस्तव सामर्थ्य ततो दुःखतरं नु किम् ॥ ३६ ॥, Yours enemies will spread scandal and mock at your courage. Can anything be more humiliating? 
37,हतो वा प्राप्स्यसि स्वर्ग जित्वा वा भोक्ष्यसे महीम् ।तस्मादुत्तिष्ठ कौन्तेय युद्धाय कृतनिश्चयः ॥ ३७ ॥," If killed, you shall attain Heaven; if victorious, enjoy the kingdom of earth. Therefore arise, O Son of Kunti, and fight! "
38,सुखदुःखे समे कृत्वा लाभालाभौ जयाजयौ ।ततो युद्धाय युज्यस्व नैवं पापमवाप्स्यसि ॥ ३८ ॥," Look upon pleasure and pain, victory and defeat, with an equal eye. Make ready for the combat, and you shall commit no sin. "
39,एषा तेऽभिहिता सांख्ये बुद्धिर्योगे त्विमां श‍ृणु ।बुद्ध्या युक्तो यया पार्थ कर्मबन्धं प्रहास्यसि ॥ ३९ ॥," I have told you the philosophy of Knowledge. Now listen and I will explain the philosophy of Action, by means of which, O Arjuna, you shall break through the bondage of all action. "
40,नेहाभिक्रमनाशोऽस्ति प्रत्यवायो न विद्यते ।स्वल्पमप्यस्य धर्मस्य त्रायते महतो भयात् ॥ ४० ॥," On this Path, endeavour is never wasted, nor can it ever be repressed. Even a very little of its practice protects one from great danger. "
41,व्यवसायात्मिका बुद्धिरेकेह कुरूनन्दन ।बहुशाखा ह्यनन्ताश्च बुद्धयोऽव्यवसायिनाम् ॥ ४१ ॥," By its means, the straying intellect becomes steadied in the contemplation of one object only; whereas the minds of the irresolute stray into bypaths innumerable. "
42,यामिमां पुष्पितां वाचं प्रवदन्त्यविपश्चितः ।वेदवादरताः पार्थ नान्यदस्तीति वादिनः ॥ ४२ ॥," Only the ignorant speak in figurative language. It is they who extol the letter of the scriptures, saying, `There is nothing deeper than this.’ "
43,कामात्मानः स्वर्गपरा जन्मकर्मफलप्रदाम् ।क्रियाविशेषबहुलां भोगैश्वर्यगतिं प्रति ॥ ४३ ॥," Consulting only their own desires, they construct their own heaven, devising arduous and complex rites to secure their own pleasure and their own power; and the only result is rebirth. "
44,भोगैश्वर्यप्रसक्तानां तयापहृतचेतसाम् ।व्यवसायात्मिका बुद्धिः समाधौ न विधीयते ॥ ४४ ॥," While their minds are absorbed with ideas of power and personal enjoyment, they cannot concentrate their discrimination on one point. "
45,त्रैगुण्यविषया वेदा निस्त्रैगुण्यो भवार्जुन ।निर्द्वन्द्वो नित्यसत्त्वस्थो निर्योगक्षेम आत्मवान् ॥ ४५ ॥," The Vedic Scriptures tell of the three constituents of life – the Qualities. Rise above all of them, O Arjuna, above all the pairs of opposing sensations; be steady in truth, free from worldly anxieties and centered in the Self. "
46,यावानर्थ उदपाने सर्वतः सम्प्लुतोदके ।तावान्सर्वेषु वेदेषु ब्राह्मणस्य विजानतः ॥ ४६ ॥," As a man can drink water from any side of a full tank, so the skilled theologian can wrest from any scripture that which will serve his purpose. "
47,कर्मण्येवाधिकारस्ते मा फलेषु कदाचन ।मा कर्मफलहेतुर्भूर्मा ते सङ्गोऽस्त्वकर्मणि ॥ ४७ ॥," But you have only the right to work, but none to the fruit thereof. Let not then the fruit of your action be your motive; nor yet be you enamored of inaction. "
48,योगस्थः कुरु कर्माणि सङ्गं त्यक्त्वा धनञ्जय ।सिद्ध्यसिद्ध्योः समो भूत्वा समत्वं योग उच्यते ॥ ४८ ॥," Perform all your actions with mind concentrated on the Divine, renouncing attachment and looking upon success and failure with an equal eye. Spirituality implies equanimity. "
49,दूरेण ह्यवरं कर्म बुद्धियोगाद्धनञ्जय ।बुद्धौ शरणमन्विच्छ कृपणाः फलहेतवः ॥ ४९ ॥, Physical action is far inferior to an intellect concentrated on the Divine. Have recourse then to Pure Intelligence. It is only the petty-minded who work for reward. 
50,बुद्धियुक्तो जहातीह उभे सुकृतदुष्कृते ।तस्माद्योगाय युज्यस्व योगः कर्मसु कौशलम् ॥ ५० ॥," When a man attains to Pure Reason, he renounces in this world the results of good and evil alike. Cling you to Right Action. Spirituality is the real are of living. "
51,कर्मजं बुद्धियुक्ता हि फलं त्यक्त्वा मनीषिणः ।जन्मबन्धविनिर्मुक्ताः पदं गच्छन्त्यनामयम् ॥ ५१ ॥," The sages guided by Pure Intellect renounce the fruit of action; and, freed from the chains of rebirth, they reach the highest bliss. "
52,यदा ते मोहकलिलं बुद्धिर्व्यतितरिष्यति ।तदा गन्तासि निर्वेदं श्रोतव्यस्य श्रुतस्य च ॥ ५२ ॥," When your reason has crossed the entanglements of illusion, then shall you become indifferent both to the philosophies you have heard and to those you may yet hear. "
53,श्रुतिविप्रतिपन्ना ते यदा स्थास्यति निश्चला ।समाधावचला बुद्धिस्तदा योगमवाप्स्यसि ॥ ५३ ॥," When the intellect, bewildered by the multiplicity of holy scripts, stands unperturbed in blissful contemplation of the Infinite, then have you attained Spirituality. "
54,अर्जुन उवाचस्थितप्रज्ञस्य का भाषा समाधिस्थस्य केशव ।स्थितधीः किं प्रभाषेत किमासीत व्रजेत किम् ॥ ५४ ॥," Arjuna asked: My Lord! How can we recognise the saint who has attained Pure Intellect, who has reached this state of Bliss, and whose mind is steady? how does he talk, how does he live, and how does he act? "
55,श्रीभगवानुवाचप्रजहाति यदा कामान्सर्वान्पार्थ मनोगतान् ।आत्मन्येवात्मना तुष्टः स्थितप्रज्ञस्तदोच्यते ॥ ५५ ॥," Lord Shri Krishna replied: When a man has given up the desires of his heart and is satisfied with the Self alone, be sure that he has reached the highest state. "
56,दुःखेष्वनुद्विग्न‍मनाः सुखेषु विगतस्पृहः ।वीतरागभयक्रोधः स्थिधीर्मुनिरुच्यते ॥ ५६ ॥," The sage, whose mind is unruffled in suffering, whose desire is not roused by enjoyment, who is without attachment, anger or fear – take him to be one who stands at that lofty level. "
57,यः सर्वत्रानभिस्नेहस्तत्तत्प्राप्य श‍ुभाश‍ुभम् ।नाभिनन्दति न द्वेष्टि तस्य प्रज्ञा प्रतिष्ठिता ॥ ५७ ॥," He who wherever he goes is attached to no person and to no place by ties of flesh; who accepts good and evil alike, neither welcoming the one nor shrinking from the other – take him to be one who is merged in the Infinite. "
58,यदा संहरते चायं कूर्मोऽङ्गानीव सर्वशः ।इन्द्रियाणीन्द्रियार्थेभ्यस्तस्य प्रज्ञा प्रतिष्ठिता ॥ ५८ ॥," He who can withdraw his senses from the attraction of their objects, as the tortoise draws his limbs within its shell – take it that such a one has attained Perfection. "
59,विषया विनिवर्तन्ते निराहारस्य देहिनः ।रसवर्जं रसोऽप्यस्य परं दृष्ट्वा निवर्तते ॥ ५९ ॥, The objects of sense turn from him who is abstemious. Even the relish for them is lost in him who has seen the Truth. 
60,यततो ह्यपि कौन्तेय पुरुषस्य विपश्चितः ।इन्द्रियाणि प्रमाथीनि हरन्ति प्रसभं मनः ॥ ६० ॥," O Arjuna! The mind of him, who is trying to conquer it, is forcibly carried away in spite of his efforts, by his tumultuous senses. "
61,तानि सर्वाणि संयम्य युक्त आसीत मत्परः ।वशे हि यस्येन्द्रियाणि तस्य प्रज्ञा प्रतिष्ठिता ॥ ६१ ॥," Restraining them all, let him meditate steadfastly on Me; for who thus conquers his senses achieves perfection. "
62,ध्यायतो विषयान्पुंसः सङ्गस्तेषूपजायते ।सङ्गात्सञ्जायते कामः कामात्क्रोधोऽभिजायते ॥ ६२ ॥," When a man dwells on the objects of sense, he creates an attraction for them; attraction develops into desire, and desire breeds anger. "
63,क्रोधाद्भ‍वति सम्मोहः सम्मोहात्स्मृतिविभ्रमः ।स्मृतिभ्रंशाद्बुद्धिनाशो बुद्धिनाशात्प्रणश्यति ॥ ६३ ॥," Anger induces delusion; delusion, loss of memory; through loss of memory, reason is shattered; and loss of reason leads to destruction. "
64,रागद्वेषविमुक्तैस्तु विषयनिन्द्रियैश्चरन् ।आत्मवश्यैर्विधेयात्मा प्रसादमधिगच्छति ॥ ६४ ॥," But the self-controlled soul, who moves amongst sense objects, free from either attachment or repulsion, he wins eternal Peace. "
65,प्रसादे सर्वदुःखानां हानिरस्योपजायते ।प्रसन्नचेतसो ह्याश‍ु बुद्धिः पर्यवतिष्ठते ॥ ६५ ॥," Having attained Peace, he becomes free from misery; for when the mind gains peace, right discrimination follows. "
66,नास्ति बुद्धिरयुक्तस्य न चायुक्तस्य भावना ।न चाभावयतः शान्तिरशान्तस्य कुतः सुखम् ॥ ६६ ॥," Right discrimination is not for him who cannot concentrate. Without concentration, there cannot be meditation; he who cannot meditate must not expect peace; and without peace, how can anyone expect happiness? "
67,इन्द्रियाणां हि चरतां यन्मनोऽनुविधीयते ।तदस्य हरति प्रज्ञां वायुर्नावमिवाम्भसि ॥ ६७ ॥," As a ship at sea is tossed by the tempest, so the reason is carried away by the mind when preyed upon by straying senses. "
68,तस्माद्यस्य महाबाहो निगृहीतानि सर्वशः ।इन्द्रियाणीन्द्रियार्थेभ्यस्तस्य प्रज्ञा प्रतिष्ठिता ॥ ६८ ॥," Therefore, O Might-in-Arms, he who keeps his senses detached from their objects – take it that his reason is purified. "
69,या निशा सर्वभूतानां तस्यां जागर्ति संयमी ।यस्यां जाग्रति भूतानि सा निशा पश्यतो मुनेः ॥ ६९ ॥," The saint is awake when the world sleeps, and he ignores that for which the world lives. "
70,आपूर्यमाणमचलप्रतिष्ठंसमुद्रमापः प्रविशन्ति यद्वत् ।तद्वत्कामा यं प्रविशन्ति सर्वेस शान्तिमाप्‍नोति न कामकामी ॥ ७० ॥," He attains Peace, into whom desires flow as rivers into the ocean, which though brimming with water remains ever the same; not he whom desire carries away. "
71,विहाय कामान्यः सर्वान्पुमांश्चरति निःस्पृहः ।निर्ममो निरहङ्कार स शान्तिमधिगच्छति ॥ ७१ ॥," He attains Peace who, giving up desire, moves through the world without aspiration, possessing nothing which he can call his own, and free from pride. "
72,एषा ब्राह्मी स्थितिःपार्थ नैनां प्राप्य विमुह्यति ।स्थित्वास्यामन्तकालेऽपि ब्रह्मनिर्वाणमृच्छति ॥ ७२ ॥," O Arjuna! This is the state of the Self, the Supreme Spirit, to which if a man once attain, it shall never be taken from him. Even at the time of leaving the body, he will remain firmly enthroned there, and will become one with the Eternal.” "
