slokas_no,slokas,slokas_translated
14,सततं कीर्तयन्तो मां यतन्तश्च दृढव्रता: ।नमस्यन्तश्च मां भक्त्य‍ा नित्ययुक्ता उपासते ॥ १४ ॥," Always extolling Me, strenuous, firm in their vows, prostrating themselves before Me, they worship Me continually with concentrated devotion. "
15,ज्ञानयज्ञेन चाप्यन्ये यजन्तो मामुपासते ।एकत्वेन पृथक्त्वेन बहुधा विश्वतोमुखम् ॥ १५ ॥," Others worship Me with full consciousness as the One, the Manifold, the Omnipresent, the Universal. "
16,अहं क्रतुरहं यज्ञ: स्वधाहमहमौषधम् ।मन्‍त्रोऽहमहमेवाज्यमहमग्न‍िरहं हुतम् ॥ १६ ॥," I am the Oblation, the Sacrifice and the Worship; I am the Fuel and the Chant, I am the Butter offered to the fire, I am the Fire itself, and I am the Act of offering. "
17,पिताहमस्य जगतो माता धाता पितामह: ।वेद्यं पवित्रम् ॐकार ऋक् साम यजुरेव च ॥ १७ ॥, I am the Father of the universe and its Mother; I am its Nourisher and its Grandfather; I am the Knowable and the Pure; I am Om; and I am the Sacred Scriptures. 
18,गतिर्भर्ता प्रभु: साक्षी निवास: शरणं सुहृत् ।प्रभव: प्रलय: स्थानं निधानं बीजमव्ययम् ॥ १८ ॥," I am the Goal, the Sustainer, the Lord, the Witness, the Home, the Shelter, the Lover and the Origin; I am Life and Death; I am the Fountain and the Seed Imperishable. "
19,तपाम्यहमहं वर्षं निगृह्णाम्युत्सृजामि च ।अमृतं चैव मृत्युश्च सदसच्च‍ाहमर्जुन ॥ १९ ॥," I am the Heat of the Sun, I release and hold back the Rains. I am Death and Immortality; I am Being and Not-Being. "
20,त्रैविद्या मां सोमपा: पूतपापायज्ञैरिष्ट्वा स्वर्गतिं प्रार्थयन्ते ।ते पुण्यमासाद्य सुरेन्द्रलोक-मश्न‍‍न्ति दिव्यान्दिवि देवभोगान् ॥ २० ॥," Those who are versed in the scriptures, who drink the mystic Soma-juice and are purified from sin, but who while worshipping Me with sacrifices pray that I will lead them to heaven; they reach the holy world where lives the Controller of the Powers of Nature, and they enjoy the feasts of Paradise. "
21,ते तं भुक्त्वा स्वर्गलोकं विशालंक्षीणे पुण्ये मर्त्यलोकं विशन्ति ।एवं त्रयीधर्ममनुप्रपन्नागतागतं कामकामा लभन्ते ॥ २१ ॥," Yet although they enjoy the spacious glories of Paradise, nevertheless, when their merit is exhausted, they are born again into this world of mortals. They have followed the letter of the scriptures, yet because they have sought but to fulfill their own desires, they must depart and return again and again. "
22,अनन्याश्चिन्तयन्तो मां ये जना: पर्युपासते ।तेषां नित्याभियुक्तानां योगक्षेमं वहाम्यहम् ॥ २२ ॥," But if a man will meditate on Me and Me alone, and will worship Me always and everywhere, I will take upon Myself the fulfillment of his aspiration, and I will safeguard whatsoever he shall attain. "
23,येऽप्यन्यदेवताभक्ता यजन्ते श्रद्धयान्विता: ।तेऽपि मामेव कौन्तेय यजन्त्यविधिपूर्वकम् ॥ २३ ॥," Even those who worship the lesser Powers, if they do so with faith, they thereby worship Me, though not in the right way. "
24,अहं हि सर्वयज्ञानां भोक्ता च प्रभुरेव च ।न तु मामभिजानन्ति तत्त्वेनातश्‍च्‍यवन्ति ते ॥ २४ ॥," I am the willing recipient of sacrifice, and I am its true Lord. But these do not know me in truth, and so they sink back. "
25,यान्ति देवव्रता देवान्पितॄन्यान्ति पितृव्रता: ।भूतानि यान्ति भूतेज्या यान्ति मद्याजिनोऽपि माम् ॥ २५ ॥," The votaries of the lesser Powers go to them; the devotees of spirits go to them; they who worship the Powers of Darkness, to such Powers shall they go; and so, too, those who worship Me shall come to Me. "
26,पत्रं पुष्पं फलं तोयं यो मे भक्त्य‍ा प्रयच्छति ।तदहं भक्त्य‍ुपहृतमश्न‍ामि प्रयतात्मन: ॥ २६ ॥," Whatever a man offers to Me, whether it be a leaf, or a flower, of fruit, or water, I accept it, for it is offered with devotion and purity of mind. "
27,यत्करोषि यदश्न‍ासि यज्ज‍ुहोषि ददासि यत् ।यत्तपस्यसि कौन्तेय तत्कुरुष्व मदर्पणम् ॥ २७ ॥," Whatever you do, whatever you do eat, whatever you do sacrifice and give, whatever austerities you practisest, do all as an offering to Me. "
28,श‍ुभाश‍ुभफलैरेवं मोक्ष्यसे कर्मबन्धनै: ।सन्न्यासयोगयुक्तात्मा विमुक्तो मामुपैष्यसि ॥ २८ ॥," So shall your action be attended by no result, either good or bad; but through the spirit of renunciation you shall come to Me and be free. "
29,समोऽहं सर्वभूतेषु न मे द्वेष्योऽस्ति न प्रिय: ।ये भजन्ति तु मां भक्त्य‍ा मयि ते तेषु चाप्यहम् ॥ २९ ॥," I am the same to all beings. I favour none, and I hate none. But those who worship Me devotedly, they live in Me, and I in them. "
30,अपि चेत्सुदुराचारो भजते मामनन्यभाक् ।साधुरेव स मन्तव्य: सम्यग्व्यवसितो हि स: ॥ ३० ॥," Even the most sinful, if he worship Me with his whole heart, shall be considered righteous, for he is treading the right path. "
31,क्षिप्रं भवति धर्मात्मा शश्वच्छान्तिं निगच्छति ।कौन्तेय प्रतिजानीहि न मे भक्त: प्रणश्यति ॥ ३१ ॥," He shall attain spirituality before long, and Eternal Peace shall be his. O Arjuna! Believe me, My devotee is never lost. "
32,मां हि पार्थ व्यपाश्रित्य येऽपि स्यु: पापयोनय: ।स्त्रियो वैश्यास्तथा श‍ूद्रास्तेऽपि यान्ति परां गतिम् ॥ ३२ ॥," For even the children of sinful parents, and those miscalled the weaker sex, and merchants, and labourers, if only they will make Me their refuge, they shall attain the Highest. "
33,किं पुनर्ब्राह्मणा: पुण्या भक्ता राजर्षयस्तथा ।अनित्यमसुखं लोकमिमं प्राप्य भजस्व माम् ॥ ३३ ॥," What need then to mention the holy Ministers of God, the devotees and the saintly rulers? Do you, therefore, born in this changing and miserable world, do you too worship Me. "
34,मन्मना भव मद्भ‍क्तो मद्याजी मां नमस्कुरु ।मामेवैष्यसि युक्त्वैवमात्मानं मत्परायण: ॥ ३४ ॥," Fix your mind on Me, devote yourself to Me, sacrifice for Me, surrender to Me, make Me the object of your aspirations, and you shall assuredly become one with Me, Who am yours own Self.” "
