slokas_no,slokas,slokas_translated
11,दिव्यमाल्याम्बरधरं दिव्यगन्धानुलेपनम् ।सर्वाश्चर्यमयं देवमनन्तं विश्वतोमुखम् ॥ ११ ॥," Crowned with heavenly garlands, clothed in shining garments, anointed with divine unctions, He showed Himself as the Resplendent One, Marvellous, Boundless, Omnipresent. "
12,दिवि सूर्यसहस्रस्य भवेद्युगपदुत्थिता ।यदि भा: सदृशी सा स्याद्भ‍ासस्तस्य महात्मन: ॥ १२ ॥, Could a thousand suns blaze forth together it would be but a faint reflection of the radiance of the Lord God. 
13,तत्रैकस्थं जगत्कृत्स्नं प्रविभक्तमनेकधा ।अपश्यद्देवदेवस्य शरीरे पाण्डवस्तदा ॥ १३ ॥," In that vision Arjuna saw the universe, with its manifold shapes, all embraced in One, its Supreme Lord. "
14,तत: स विस्मयाविष्टो हृष्टरोमा धनञ्जय: ।प्रणम्य शिरसा देवं कृताञ्जलिरभाषत ॥ १४ ॥," Thereupon Arjuna, dumb with awe, his hair on end, his head bowed, his hands clasped in salutation, addressed the Lord thus: "
15,अर्जुन उवाचपश्यामि देवांस्तव देव देहेसर्वांस्तथा भूतविशेषसङ्घान् ।ब्रह्माणमीशं कमलासनस्थ-मृषींश्च सर्वानुरगांश्च दिव्यान् ॥ १५ ॥," Arjuna said: O almighty God! I see in You the powers of Nature, the various creatures of the world, the Progenitor on his lotus throne, the Sages and the shining angels. "
16,अनेकबाहूदरवक्‍त्रनेत्रंपश्यामि त्वां सर्वतोऽनन्तरूपम् ।नान्तं न मध्यं न पुनस्तवादिंपश्यामि विश्वेश्वर विश्वरूप ॥ १६ ॥," I see You, infinite in form, with, as it were, faces, eyes and limbs everywhere; no beginning, no middle, no end; O You Lord of the Universe, Whose Form is universal! "
17,किरीटिनं गदिनं चक्रिणं चतेजोराशिं सर्वतो दीप्‍तिमन्तम् ।पश्यामि त्वां दुर्निरीक्ष्यं समन्ता-द्दीप्‍तानलार्कद्युतिमप्रमेयम् ॥ १७ ॥," I see you with the crown, the sceptre and the discus; a blaze of splendour. Scarce can I gaze on you, so radiant you are, glowing like the blazing fire, brilliant as the sun, immeasurable. "
18,त्वमक्षरं परमं वेदितव्यंत्वमस्य विश्वस्य परं निधानम् ।त्वमव्यय: शाश्वतधर्मगोप्‍तासनातनस्त्वं पुरुषो मतो मे ॥ १८ ॥," Imperishable are You, the Sole One worthy to be known, the priceless Treasure-house of the universe, the immortal Guardian of the Life Eternal, the Spirit Everlasting. "
19,अनादिमध्यान्तमनन्तवीर्य-मनन्तबाहुं शशिसूर्यनेत्रम् ।पश्यामि त्वां दीप्‍तहुताशवक्‍त्रंस्वतेजसा विश्वमिदं तपन्तम् ॥ १९ ॥," Without beginning, without middle and without end, infinite in power, Yours arms allembracing, the sun and moon Yours eyes, Your face beaming with the fire of sacrifice, flooding the whole universe with light. "
20,द्यावापृथिव्योरिदमन्तरं हिव्याप्‍तं त्वयैकेन दिशश्च सर्वा: ।दृष्ट्वाद्‍भुतं रूपमुग्रं तवेदंलोकत्रयं प्रव्यथितं महात्मन् ॥ २० ॥," Alone you fill all the quarters of the sky, earth and heaven, and the regions between. O Almighty Lord! Seeing Your marvellous and awe-inspiring Form, the spheres tremble with fear. "
21,अमी हि त्वां सुरसङ्घा विशन्तिकेचिद्भ‍ीता: प्राञ्जलयो गृणन्ति ।स्वस्तीत्युक्त्वा महर्षिसिद्धसङ्घा:स्तुवन्ति त्वां स्तुतिभि: पुष्कलाभि: ॥ २१ ॥," The troops of celestial beings enter into You, some invoking You in fear, with folded palms; the Great Seers and Adepts sing hymns to Your Glory, saying `All Hail.’ "
22,रुद्रादित्या वसवो ये च साध्याविश्वेऽश्विनौ मरुतश्चोष्मपाश्च ।गन्धर्वयक्षासुरसिद्धसङ्घावीक्षन्ते त्वां विस्मिताश्चैव सर्वे ॥ २२ ॥," The Vital Forces, the Major stars, Fire, Earth, Air, Sky, Sun, Heaven, Moon and Planets; the Angels, the Guardians of the Universe, the divine Healers, the Winds, the Fathers, the Heavenly Singers; and hosts of Mammon-worshippers, demons as well as saints, are amazed. "
23,रूपं महत्ते बहुवक्‍त्रनेत्रंमहाबाहो बहुबाहूरुपादम् ।बहूदरं बहुदंष्ट्राकरालंदृष्ट्वा लोका: प्रव्यथितास्तथाहम् ॥ २३ ॥," Seeing Your stupendous Form, O Most Mighty, with its myriad faces, its innumerable eyes and limbs and terrible jaws, I myself and all the worlds are overwhelmed with awe. "
24,नभ:स्पृशं दीप्‍तमनेकवर्णंव्यात्ताननं दीप्‍तविशालनेत्रम् ।दृष्ट्वा हि त्वां प्रव्यथितान्तरात्माधृतिं न विन्दामि शमं च विष्णो ॥ २४ ॥," When I see You, touching the Heavens, glowing with colour, with open mouth and wide open fiery eyes, I am terrified. O My Lord! My courage and peace of mind desert me. "
25,दंष्ट्राकरालानि च ते मुखानिदृष्ट्वैव कालानलसन्निभानि ।दिशो न जाने न लभे च शर्मप्रसीद देवेश जगन्निवास ॥ २५ ॥," When I see Your mouths with their fearful jaws like glowing fires at the dissolution of creation, I lose all sense of place; I find no rest. Be merciful, O Lord in whom this universe abides! "
26,अमी च त्वां धृतराष्ट्रस्य पुत्रा:सर्वे सहैवावनिपालसङ्घै: ।भीष्मो द्रोण: सूतपुत्रस्तथासौसहास्मदीयैरपि योधमुख्यै: ॥ २६ ॥," All these sons of Dhritarashtra, with the hosts of princes, Bheeshma, Drona and Karna, as well as the other warrior chiefs belonging to our side; "
27,वक्‍त्राणि ते त्वरमाणा विशन्तिदंष्ट्राकरालानि भयानकानि ।केचिद्विलग्न‍ा दशनान्तरेषुसन्दृश्यन्ते चूर्णितैरुत्तमाङ्गै: ॥ २७ ॥," I see them all rushing headlong into Your mouths, with terrible tusks, horrible to behold. Some are mangled between your jaws, with their heads crushed to atoms. "
28,यथा नदीनां बहवोऽम्बुवेगा:समुद्रमेवाभिमुखा द्रवन्ति ।तथा तवामी नरलोकवीराविशन्ति वक्‍त्राण्यभिविज्‍वलन्ति ॥ २८ ॥," As rivers in flood surge furiously to the ocean, so these heroes, the greatest among men, fling themselves into Your flaming mouths. "
29,यथा प्रदीप्‍तं ज्‍वलनं पतङ्गाविशन्ति नाशाय समृद्धवेगा: ।तथैव नाशाय विशन्ति लोका-स्तवापि वक्‍त्राणि समृद्धवेगा: ॥ २९ ॥," As moths fly impetuously to the flame only to be killed, so these men rush into Your mouths to court their own destruction. "
30,लेलिह्यसे ग्रसमान: समन्ता-ल्ल‍ोकान्समग्रान्वदनैज्‍‍र्वलद्भ‍िः ।तेजोभिरापूर्य जगत्समग्रंभासस्तवोग्रा: प्रतपन्ति विष्णो ॥ ३० ॥," You seem to swallow up the worlds, to lap them in flame. Your glory fills the universe. Your fierce rays beat down upon it irresistibly. "
31,आख्याहि मे को भवानुग्ररूपोनमोऽस्तु ते देववर प्रसीद ।विज्ञातुमिच्छामि भवन्तमाद्यंन हि प्रजानामि तव प्रवृत्तिम् ॥ ३१ ॥," Tell me then who You are, that wear this dreadful Form? I bow before You, O Mighty One! Have mercy, I pray, and let me see You as You were at first. I do not know what You intend. "
32,श्रीभगवानुवाचकालोऽस्मि लोकक्षयकृत्प्रवृद्धोलोकान्समाहर्तुमिह प्रवृत्त: ।‍ऋतेऽपि त्वां न भविष्यन्ति सर्वेयेऽवस्थिता: प्रत्यनीकेषु योधा: ॥ ३२ ॥," Lord Shri Krishna replied: I have shown myself to you as the Destroyer who lays waste the world and whose purpose is destruction. In spite of your efforts, all these warriors gathered for battle shall not escape death. "
33,तस्मात्त्वमुत्तिष्ठ यशो लभस्वजित्वा शत्रून्भुंक्ष्व राज्यं समृद्धम् ।मयैवैते निहता: पूर्वमेवनिमित्तमात्रं भव सव्यसाचिन् ॥ ३३ ॥," Then gird up your loins and conquer. Subdue your foes and enjoy the kingdom in prosperity. I have already doomed them. Be you my instrument, Arjuna! "
34,द्रोणं च भीष्मं च जयद्रथं चकर्णं तथान्यानपि योधवीरान् ।मया हतांस्त्वं जहि मा व्यथिष्ठायुध्यस्व जेतासि रणे सपत्‍नान् ॥ ३४ ॥," Drona and Bheeshma, Jayadratha and Karna, and other brave warriors – I have condemned them all. Destroy them; fight and fear not. Your foes shall be crushed.” "
35,सञ्जय उवाचएतच्छ्रुत्वा वचनं केशवस्यकृताञ्जलिर्वेपमान: किरीटी ।नमस्कृत्वा भूय एवाह कृष्णंसगद्ग‍दं भीतभीत: प्रणम्य ॥ ३५ ॥," Sanjaya continued: “Having heard these words from the Lord Shri Krishna, the Prince Arjuna, with folded hands trembling, prostrated himself and with choking voice, bowing down again and again, and overwhelmed with awe, once more addressed the Lord. "
36,अर्जुन उवाचस्थाने हृषीकेश तव प्रकीर्त्याजगत्प्रहृष्यत्यनुरज्यते च ।रक्षांसि भीतानि दिशो द्रवन्तिसर्वे नमस्यन्ति च सिद्धसङ्घा: ॥ ३६ ॥, Arjuna said: My Lord! It is natural that the world revels and rejoices when it sings the praises of Your glory; the demons fly in fear and the saints offer You their salutations. 
37,कस्माच्च‍ ते न नमेरन्महात्मन्गरीयसे ब्रह्मणोऽप्यादिकर्त्रे ।अनन्त देवेश जगन्निवासत्वमक्षरं सदसत्तत्परं यत् ॥ ३७ ॥," How should they do otherwise? O You Most Supreme Self, greater than the Powers of creation, the First Cause, Infinite, the Lord of Lords, the Home of the universe, Imperishable, Being and Not-Being, yet transcending both. "
38,त्वमादिदेव: पुरुष: पुराण-स्त्वमस्य विश्वस्य परं निधानम् ।वेत्तासि वेद्यं च परं च धामत्वया ततं विश्वमनन्तरूप ॥ ३८ ॥," You are the Primal God, the Ancient, the Supreme Abode of this universe, the Knower, the Knowledge and the Final Home. You fill everything. Your form is infinite. "
39,वायुर्यमोऽग्न‍िर्वरुण: शशाङ्क:प्रजापतिस्त्वं प्रपितामहश्च ।नमो नमस्तेऽस्तु सहस्रकृत्व:पुनश्च भूयोऽपि नमो नमस्ते ॥ ३९ ॥," You are the Wind, You are Death, You are the Fire, the Water, the Moon, the Father and the Grandfather. Honour and glory to You a thousand and a thousand times! Again and again, salutation be to You, O my Lord! "
40,नम: पुरस्तादथ पृष्ठतस्तेनमोऽस्तु ते सर्वत एव सर्व ।अनन्तवीर्यामितविक्रमस्त्वंसर्वं समाप्‍नोषि ततोऽसि सर्व: ॥ ४० ॥," Salutations to You in front and on every side, You who encompasseth me round about. Your power is infinite; Your majesty immeasurable; you uphold all things; yea,Thou Yourself are All. "
41,सखेति मत्वा प्रसभं यदुक्तंहे कृष्ण हे यादव हे सखेति ।अजानता महिमानं तवेदंमया प्रमादात्प्रणयेन वापि ॥ ४१ ॥," Whatever I have said unto You in rashness, taking You only for a friend and addressing You as `O Krishna! O Yadava! O Friend!’ in thoughtless familiarity, no understanding Your greatness; "
42,यच्च‍ावहासार्थमसत्कृतोऽसिविहारशय्यासनभोजनेषु ।एकोऽथवाप्यच्युत तत्समक्षंतत्क्षामये त्वामहमप्रमेयम् ॥ ४२ ॥," Whatever insult I have offered to You in jest, in sport or in repose, in conversation or at the banquet, alone or in a multitude, I ask Your forgiveness for them all, O You Who are without an equal! "
43,पितासि लोकस्य चराचरस्यत्वमस्य पूज्यश्च गुरुर्गरीयान् ।न त्वत्समोऽस्त्यभ्यधिक: कुतोऽन्योलोकत्रयेऽप्यप्रतिमप्रभाव ॥ ४३ ॥," For You are the Father of all things movable and immovable, the Worshipful, the Master of Masters! In all the worlds there is none equal to You, how then superior, O You who stand alone, Supreme. "
44,तस्मात्प्रणम्य प्रणिधाय कायंप्रसादये त्वामहमीशमीड्यम् ।पितेव पुत्रस्य सखेव सख्यु:प्रिय: प्रियायार्हसि देव सोढुम् ॥ ४४ ॥," Therefore I prostrate myself before You, O Lord! Most Adorable! I salute You, I ask Your blessing. Only You can be trusted to bear with me, as father to son, as friend to friend, as lover to his beloved. "
45,अदृष्टपूर्वं हृषितोऽस्मि दृष्ट्वाभयेन च प्रव्यथितं मनो मे ।तदेव मे दर्शय देव रूपंप्रसीद देवेश जगन्निवास ॥ ४५ ॥," I rejoice that I have seen what never man saw before; yet, O Lord! I am overwhelmed with fear. Please take again the Form I know. Be merciful, O Lord! you Who are the Home of the whole universe. "
46,किरीटिनं गदिनं चक्रहस्त-मिच्छामि त्वां द्रष्टुमहं तथैव ।तेनैव रूपेण चतुर्भुजेनसहस्रबाहो भव विश्वमूर्ते ॥ ४६ ॥," I long to see You as you were before, with the crown, the sceptre and the discus in Your hands; in Your other Form, with Your four hands, O You Whose arms are countless and Whose forms are infinite. "
47,श्रीभगवानुवाचमया प्रसन्नेन तवार्जुनेदंरूपं परं दर्शितमात्मयोगात् ।तेजोमयं विश्वमनन्तमाद्यंयन्मे त्वदन्येन न दृष्टपूर्वम् ॥ ४७ ॥," Lord Shri Krishna replied: My beloved friend! It is only through My grace and power that you have been able to see this vision of splendour, the Universal, the Infinite, the Original. Never has it been seen by any but you. "
48,न वेदयज्ञाध्ययनैर्न दानै-र्न च क्रियाभिर्न तपोभिरुग्रै: ।एवंरूप: शक्य अहं नृलोकेद्रष्टुं त्वदन्येन कुरुप्रवीर ॥ ४८ ॥," Not by study of the scriptures, not by sacrifice or gift, not by ritual or rigorous austerity, is it possible for man on earth to see what you have seen, O you foremost hero of the Kuruclan! "
49,मा ते व्यथा मा च विमूढभावोदृष्ट्वा रूपं घोरमीदृङ्‍ममेदम् ।व्यपेतभी: प्रीतमना: पुनस्त्वंतदेव मे रूपमिदं प्रपश्य ॥ ४९ ॥," Be not afraid or bewildered by the terrible vision. Put away your fear and, with joyful mind, see Me once again in My usual Form.” "
50,सञ्जय उवाचइत्यर्जुनं वासुदेवस्तथोक्त्वास्वकं रूपं दर्शयामास भूय: ।आश्वासयामास च भीतमेनंभूत्वा पुन: सौम्यवपुर्महात्मा ॥ ५० ॥," Sanjaya continued: “Having thus spoken to Arjuna, Lord Shri Krishna showed Himself again in His accustomed form; and the Mighty Lord, in gentle tones, softly consoled him who lately trembled with fear. "
51,अर्जुन उवाचदृष्ट्वेदं मानुषं रूपं तव सौम्यं जनार्दन ।इदानीमस्मि संवृत्त: सचेता: प्रकृतिं गत: ॥ ५१ ॥," Arjuna said: Seeing You in Your gentle human form, my Lord, I am myself again, calm once more. "
52,श्रीभगवानुवाचसुदुर्दर्शमिदं रूपं दृष्टवानसि यन्मम ।देवा अप्यस्य रूपस्य नित्यं दर्शनकाङ्‍‍क्षिण: ॥ ५२ ॥, Lord Shri Krishna replied: It is hard to see this vision of Me that you have seen. Even the most powerful have longed for it in vain. 
53,नाहं वेदैर्न तपसा न दानेन न चेज्यया ।शक्य एवंविधो द्रष्टुं दृष्टवानसि मां यथा ॥ ५३ ॥," Not by study of the scriptures, or by austerities, not by gifts or sacrifices, is it possible to see Me as you have done. "
54,भक्त्य‍ा त्वनन्यया शक्य अहमेवंविधोऽर्जुन ।ज्ञातुं द्रष्टुं च तत्त्वेन प्रवेष्टुं च परन्तप ॥ ५४ ॥," Only by tireless devotion can I be seen and known; only thus can a man become one with Me, O Arjuna! "
55,मत्कर्मकृन्मत्परमो मद्भ‍क्त: सङ्गवर्जित: ।निर्वैर: सर्वभूतेषु य: स मामेति पाण्डव ॥ ५५ ॥," He whose every action is done for My sake, to whom I am the final goal, who loves Me only and hates no one – O My dearest son, only he can realize Me!” "
