slokas_no,slokas,slokas_translated
14,देवद्विजगुरुप्राज्ञपूजनं शौचमार्जवम् ।ब्रह्मचर्यमहिंसा च शारीरं तप उच्यते ॥ १४ ॥," Worship of God and the Master; respect for the preacher and the philosopher; purity, rectitude, continence and harmlessness – all this is physical austerity. "
15,अनुद्वेगकरं वाक्यं सत्यं प्रियहितं च यत् ।स्वाध्यायाभ्यसनं चैव वाङ्‍मयं तप उच्यते ॥ १५ ॥," Speech that hurts no one, that is true, is pleasant to listen to and beneficial, and the constant study of the scriptures – this is austerity in speech. "
16,मन:प्रसाद: सौम्यत्वं मौनमात्मविनिग्रह: ।भावसंश‍ुद्धिरित्येतत्तपो मानसमुच्यते ॥ १६ ॥," Serenity, kindness, silence, self-control and purity – this is austerity of mind. "
17,श्रद्धया परया तप्‍तं तपस्तत्‍त्रिविधं नरै: ।अफलाकाङ्‌‍क्षिभिर्युक्तै: सात्त्विकं परिचक्षते ॥ १७ ॥," These threefold austerities performed with faith, and without thought of reward, may truly be accounted Pure. "
18,सत्कारमानपूजार्थं तपो दम्भेन चैव यत् ।क्रियते तदिह प्रोक्तं राजसं चलमध्रुवम् ॥ १८ ॥," Austerity coupled with hypocrisy or performed for the sake of self-glorification, popularity or vanity, comes from Passion, and its result is always doubtful and temporary. "
19,मूढग्राहेणात्मनो यत्पीडया क्रियते तप: ।परस्योत्सादनार्थं वा तत्तामसमुदाहृतम् ॥ १९ ॥," Austerity done under delusion, and accompanied with sorcery or torture to oneself or another, may be assumed to spring from Ignorance. "
20,दातव्यमिति यद्दानं दीयतेऽनुपकारिणे ।देशे काले च पात्रे च तद्दानं सात्त्विकं स्मृतम् ॥ २० ॥," The gift which is given without thought of recompense, in the belief that it ought to be made, in a fit place, at an opportune time and to a deserving person – such a gift is Pure. "
21,यत्तु प्रत्युपकारार्थं फलमुद्दिश्य वा पुन: ।दीयते च परिक्ल‍ि‍ष्टं तद्दानं राजसं स्मृतम् ॥ २१ ॥," That which is given for the sake of the results it will produce, or with the hope of recompense,or grudgingly – that may truly be said to be the outcome of Passion. "
22,अदेशकाले यद्दानमपात्रेभ्यश्च दीयते ।असत्कृतमवज्ञातं तत्तामसमुदाहृतम् ॥ २२ ॥," And that which is given at an unsuitable place or time or to one who is unworthy, or with disrespect or contempt – such a gift is the result of Ignorance. "
23,ॐ तत्सदिति निर्देशो ब्रह्मणस्त्रिविध: स्मृत: ।ब्राह्मणास्तेन वेदाश्च यज्ञाश्च विहिता: पुरा ॥ २३ ॥," `Om Tat Sat’ is the triple designation of the Eternal Spirit, by which of old the Vedic Scriptures, the ceremonials and the sacrifices were ordained. "
24,तस्माद् ॐ इत्युदाहृत्य यज्ञदानतप:क्रिया: ।प्रवर्तन्ते विधानोक्ता: सततं ब्रह्मवादिनाम् ॥ २४ ॥," Therefore all acts of sacrifice, gifts and austerities, prescribed by the scriptures, are always begun by those who understand the Spirit with the word Om. "
25,तदित्यनभिसन्धाय फलं यज्ञतप:क्रिया: ।दानक्रियाश्च विविधा: क्रियन्ते मोक्षकाङ्‌‍क्षिभि: ॥ २५ ॥," Those who desire deliverance begin their acts of sacrifice, austerity or gift with the word `Tat’ (meaning `That’), without thought of reward. "
26,सद्भ‍ावे साधुभावे च सदित्येतत्प्रयुज्यते ।प्रशस्ते कर्मणि तथा सच्छब्द: पार्थ युज्यते ॥ २६ ॥," `Sat’ means Reality or the highest Good, and also, O Arjuna, it is used to mean an action of exceptional merit. "
27,यज्ञे तपसि दाने च स्थिति: सदिति चोच्यते ।कर्म चैव तदर्थीयं सदित्येवाभिधीयते ॥ २७ ॥," Conviction in sacrifice, in austerity and in giving is also called `Sat.’ So too an action done only for the Lord’s sake. "
28,अश्रद्धया हुतं दत्तं तपस्तप्‍तं कृतं च यत् ।असदित्युच्यते पार्थ न च तत्प्रेत्य नो इह ॥ २८ ॥," Whatsoever is done without faith, whether it be sacrifice, austerity or gift or anything else, as called `Asat’ (meaning `Unreal’) for it is the negation of `Sat,’ O Arjuna! Such an act has no significance, here or hereafter.” "
