slokas_no,slokas,slokas_translated
11.0,सर्वद्वारेषु देहेऽस्मिन्प्रकाश उपजायते ।ज्ञानं यदा तदा विद्याद्विवृद्धं सत्त्वमित्युत ॥ ११ ॥," When the light of knowledge gleams forth from all the gates of the body, then be sure that Purity prevails. "
12.0,लोभ: प्रवृत्तिरारम्भ: कर्मणामशम: स्पृहा ।रजस्येतानि जायन्ते विवृद्धे भरतर्षभ ॥ १२ ॥," O best of Indians! Avarice, the impulse to act and the beginning of action itself are all due to the dominance of Passion. "
13.0,अप्रकाशोऽप्रवृत्तिश्च प्रमादो मोह एव च ।तमस्येतानि जायन्ते विवृद्धे कुरुनन्दन ॥ १३ ॥," Darkness, stagnation, folly and infatuation are the result of the dominance of Ignorance, O joy of the Kuru-clan! "
14.0,यदा सत्त्वे प्रवृद्धे तु प्रलयं याति देहभृत् ।तदोत्तमविदां लोकानमलान्प्रतिपद्यते ॥ १४ ॥," When Purity prevails, the soul on quitting the body passes on to the pure regions where live those who know the Highest. "
15.0,रजसि प्रलयं गत्वा कर्मसङ्गिषु जायते ।तथा प्रलीनस्तमसि मूढयोनिषु जायते ॥ १५ ॥," When Passion prevails, the soul is reborn among those who love activity; when Ignorance rules, it enters the wombs of the ignorant. "
16.0,कर्मण: सुकृतस्याहु: सात्त्विकं निर्मलं फलम् ।रजसस्तु फलं दु:खमज्ञानं तमस: फलम् ॥ १६ ॥," They say the fruit of a meritorious action is spotless and full of purity; the outcome of Passion is misery, and of Ignorance darkness. "
17.0,सत्त्वात्सञ्जायते ज्ञानं रजसो लोभ एव च ।प्रमादमोहौ तमसो भवतोऽज्ञानमेव च ॥ १७ ॥," Purity engenders Wisdom, Passion avarice, and Ignorance folly, infatuation and darkness. "
18.0,ऊर्ध्वं गच्छन्ति सत्त्वस्था मध्ये तिष्ठन्ति राजसा: ।जघन्यगुणवृत्तिस्था अधो गच्छन्ति तामसा: ॥ १८ ॥," When Purity is in the ascendant, the man evolves; when Passion, he neither evolves nor degenerates; when Ignorance, he is lost. "
19.0,नान्यं गुणेभ्य: कर्तारं यदा द्रष्टानुपश्यति ।गुणेभ्यश्च परं वेत्ति मद्भ‍ावं सोऽधिगच्छति ॥ १९ ॥," As soon as man understands that it is only the Qualities which act and nothing else, and perceives That which is beyond, he attains My divine nature. "
20.0,गुणानेतानतीत्य त्रीन्देही देहसमुद्भ‍वान् ।जन्ममृत्युजरादु:खैर्विमुक्तोऽमृतमश्न‍ुते ॥ २० ॥," When the soul transcends the Qualities, which are the real cause of physical existence, then, freed from birth and death, from old age and misery, he quaffs the nectar of immortality. "
21.0,अर्जुन उवाचकैर्लिङ्गैस्त्रीन्गुणानेतानतीतो भवति प्रभो ।किमाचार: कथं चैतांस्त्रीन्गुणानतिवर्तते ॥ २१ ॥, Arjuna asked: My Lord! By what signs can he who has transcended the Qualities be recognized? How does he act? How does he live beyond them? 
22.0,श्रीभगवानुवाचप्रकाशं च प्रवृत्तिं च मोहमेव च पाण्डव ।न द्वेष्टि सम्प्रवृत्तानि न निवृत्तानि काङ्‍क्षति ॥ २२ ॥," Lord Shri Krishna replied: O Prince! He who shuns not the Quality which is present, and longs not for that which is absent; "
23.0,उदासीनवदासीनो गुणैर्यो न विचाल्यते ।गुणा वर्तन्त इत्येवं योऽवतिष्ठति नेङ्गते ॥ २३ ॥," He who maintains an attitude of indifference, who is not disturbed by the Qualities, who realises that it is only they who act, and remains calm; "
24.0,समदु:खसुख: स्वस्थ: समलोष्टाश्मकाञ्चन: ।तुल्यप्रियाप्रियो धीरस्तुल्यनिन्दात्मसंस्तुति: ॥ २४ ॥," Who accepts pain and pleasure as it comes, is centred in his Self, to whom a piece of clay or stone or gold are the same, who neither likes nor dislikes, who is steadfast, indifferent alike to praise or censure; "
25.0,मानापमानयोस्तुल्यस्तुल्यो मित्रारिपक्षयो: ।सर्वारम्भपरित्यागी गुणातीत: स उच्यते ॥ २५ ॥," Who looks equally upon honour and dishonour, loves friends and foes alike, abandons all initiative, such is he who transcends the Qualities. "
26.0,मां च योऽव्यभिचारेण भक्तियोगेन सेवते ।स गुणान्समतीत्यैतान्ब्रह्मभूयाय कल्पते ॥ २६ ॥," And he who serves Me and only Me, with unfaltering devotion, shall overcome the Qualities, and become One with the Eternal. "
27.0,ब्रह्मणो हि प्रतिष्ठाहममृतस्याव्ययस्य च ।शाश्वतस्य च धर्मस्य सुखस्यैकान्तिकस्य च ॥ २७ ॥," For I am the Home of the Spirit, the continual Source of immortality, of eternal Righteousness and of infinite Joy.” "
