slokas_no,slokas,slokas_translated
26,यतो यतो निश्चलति मनश्चञ्चलमस्थिरम् ।ततस्ततो नियम्यैतदात्मन्येव वशं नयेत् ॥ २६ ॥,"""Wherever and whenever the unsteady and restless mind wanders, from there it should be brought back under the control of the self alone."""
27,प्रशान्तमनसं ह्येनं योगिनं सुखमुत्तमम् ।उपैति शान्तरजसं ब्रह्मभूतमकल्मषम् ॥ २७ ॥,"A yogi with a tranquil mind attains supreme happiness, becoming free from impurities and realizing the pure essence of Brahman."
28,युञ्जन्नेवं सदात्मानं योगी विगतकल्मष: ।सुखेन ब्रह्मसंस्पर्शमत्यन्तं सुखमश्न‍ुते ॥ २८ ॥,"Thus, constantly engaging in the self, the yogi, free from sin, attains supreme happiness through contact with Brahman."
29,सर्वभूतस्थमात्मानं सर्वभूतानि चात्मनि ।ईक्षते योगयुक्तात्मा सर्वत्र समदर्शन: ॥ २९ ॥,"A person in the divine consciousness, although engaged in seeing, hearing, touching, smelling, eating, moving about, sleeping and breathing, always knows within himself that he actually does nothing at all."
30,यो मां पश्यति सर्वत्र सर्वं च मयि पश्यति ।तस्याहं न प्रणश्यामि स च मे न प्रणश्यति ॥ ३० ॥,"He who sees Me everywhere and sees everything in Me, I am never lost to him, nor is he ever lost to Me."
31,सर्वभूतस्थितं यो मां भजत्येकत्वमास्थित: ।सर्वथा वर्तमानोऽपि स योगी मयि वर्तते ॥ ३१ ॥,"He who serves Me alone, situated in the essence of all beings, that yogi, who is steadfast in oneness, is found in Me, whatever his mode of conduct may be."
32,आत्मौपम्येन सर्वत्र समं पश्यति योऽर्जुन ।सुखं वा यदि वा दु:खं स योगी परमो मत: ॥ ३२ ॥,"By the equanimity of comparing oneself to others, one sees the same in all beings, O Arjuna. The yogi who is the supreme, in my opinion, is he who experiences happiness or sorrow alike."
33,अर्जुन उवाचयोऽयं योगस्त्वया प्रोक्त: साम्येन मधुसूदन ।एतस्याहं न पश्यामि चञ्चलत्वात्स्थितिं स्थिराम् ॥ ३३ ॥,"Arjuna said: O Madhusudana, this yoga of equanimity which You have explained seems impractical and unsteady to me because of the restlessness of the mind."
34,चञ्चलं हि मन: कृष्ण प्रमाथि बलवद्दृढम् ।तस्याहं निग्रहं मन्ये वायोरिव सुदुष्करम् ॥ ३४ ॥,"The mind is restless, turbulent, strong and unyielding, O Krishna. I consider it as difficult to control as the wind."
35,श्रीभगवानुवाचअसंशयं महाबाहो मनो दुर्निग्रहं चलम् ।अभ्यासेन तु कौन्तेय वैराग्येण च गृह्यते ॥ ३५ ॥,"The Blessed Lord said: Undoubtedly, O mighty-armed Arjuna, the mind is difficult to control and restless, but it can be subdued by constant practice and by detachment."
36,असंयतात्मना योगो दुष्प्राप इति मे मति: ।वश्यात्मना तु यतता शक्योऽवाप्‍तुमुपायत: ॥ ३६ ॥,Yoga is difficult to attain for one of undisciplined mind. But it is possible for one who is disciplined and strives earnestly.
37,अर्जुन उवाचअयति: श्रद्धयोपेतो योगाच्च‍‍लितमानस: ।अप्राप्य योगसंसिद्धिं कां गतिं कृष्ण गच्छति ॥ ३७ ॥,"Arjuna said: O Krishna, what is the destination of one who has faith but is unable to control the mind and falls from the path of yoga, having not attained perfection in yoga?"
38,कच्च‍िन्नोभयविभ्रष्टश्छिन्नाभ्रमिव नश्यति ।अप्रतिष्ठो महाबाहो विमूढो ब्रह्मण: पथि ॥ ३८ ॥,"O mighty-armed one, one who is deluded falls away from both paths, like a broken cloud, without any support, perishes."
39,एतन्मे संशयं कृष्ण छेत्तुमर्हस्यशेषत: ।त्वदन्य: संशयस्यास्य छेत्ता न ह्युपपद्यते ॥ ३९ ॥,"O Krishna, you should dispel this doubt of mine completely. No one other than you can dispel this doubt."
40,श्रीभगवानुवाचपार्थ नैवेह नामुत्र विनाशस्तस्य विद्यते ।न हि कल्याणकृत्कश्चिद्दुर्गतिं तात गच्छति ॥ ४० ॥,"The Supreme Personality of Godhead said: Son of Pritha, there is no destruction for him, either in this world or the next. Never does a person who does good, my child, ever come to grief."
41,प्राप्य पुण्यकृतां लोकानुषित्वा शाश्वती: समा: ।श‍ुचीनां श्रीमतां गेहे योगभ्रष्टोऽभिजायते ॥ ४१ ॥,"Having attained the worlds of the righteous and dwelling there for eternal time, the fallen yogi is born in the house of the pure and prosperous."
42,अथवा योगिनामेव कुले भवति धीमताम् ।एतद्धि दुर्लभतरं लोके जन्म यदीदृशम् ॥ ४२ ॥,"Or he is born in the family of yogis, the wise. Such a birth is indeed very rare in this world."
43,तत्र तं बुद्धिसंयोगं लभते पौर्वदेहिकम् ।यतते च ततो भूय: संसिद्धौ कुरुनन्दन ॥ ४३ ॥,"There, he gains the intelligence of the previous body, and strives more for perfection, O Kurunandana."
44,पूर्वाभ्यासेन तेनैव ह्रियते ह्यवशोऽपि स: ।जिज्ञासुरपि योगस्य शब्दब्रह्मातिवर्तते ॥ ४४ ॥,"By the practice of that alone, even one who is unwilling is involuntarily drawn towards it. Even the seeker of Yoga transcends the power of words."
45,प्रयत्‍नाद्यतमानस्तु योगी संश‍ुद्धकिल्बिष: ।अनेकजन्मसंसिद्धस्ततो याति परां गतिम् ॥ ४५ ॥,"The yogi who strives with the utmost effort, is purified of all impurities, and has achieved perfection over many births, reaches the supreme goal."
46,तपस्विभ्योऽधिको योगी ज्ञानिभ्योऽपि मतोऽधिक: ।कर्मिभ्यश्चाधिको योगी तस्माद्योगी भवार्जुन ॥ ४६ ॥,"The yogi is greater than ascetics, greater than the learned, greater than those who perform rituals; therefore, be a yogi, O Arjuna."
47,योगिनामपि सर्वेषां मद्ग‍तेनान्तरात्मना ।श्रद्धावान्भजते यो मां स मे युक्ततमो मत: ॥ ४७ ॥,"""Of all yogis, the one with great faith who always abides in Me, thinks of Me within himself, and worships Me, is considered to be the most deeply united with Me in yoga."" (Bhagavad Gita 6.47)"
