slokas_no,slokas,slokas_translated
11,न हि देहभृता शक्यं त्यक्तुं कर्माण्यशेषत: ।यस्तु कर्मफलत्यागी स त्यागीत्यभिधीयते ॥ ११ ॥,One cannot renounce all actions by merely abstaining from work. He who renounces the fruits of actions is truly called a renunciant.
12,अनिष्टमिष्टं मिश्रं च त्रिविधं कर्मण: फलम् ।भवत्यत्यागिनां प्रेत्य न तु सन्न्यासिनां क्‍वचित् ॥ १२ ॥,"Unwanted, wanted, and mixed - these are the three types of results of actions. They accrue to those who do not renounce, but never to those who are renunciants."
13,पञ्चैतानि महाबाहो कारणानि निबोध मे ।सांख्ये कृतान्ते प्रोक्तानि सिद्धये सर्वकर्मणाम् ॥ १३ ॥,"O mighty-armed one, learn from Me about the five causes for the accomplishment of all actions, as declared in the Sankhya philosophy."
14,अधिष्ठानं तथा कर्ता करणं च पृथग्विधम् ।विविधाश्च पृथक्‍चेष्टा दैवं चैवात्र पञ्चमम् ॥ १४ ॥,"The foundation, the doer, the various kinds of actions, the different instruments, and the divine forces are the five factors."
15,शरीरवाङ्‍मनोभिर्यत्कर्म प्रारभते नर: ।न्याय्यं वा विपरीतं वा पञ्चैते तस्य हेतव: ॥ १५ ॥,"When a person begins an action with body, speech, and mind, these are the five factors determining the rightness or wrongness of the action."
16,तत्रैवं सति कर्तारमात्मानं केवलं तु य: ।पश्यत्यकृतबुद्धित्वान्न स पश्यति दुर्मति: ॥ १६ ॥,"When a person sees only the doer of action as the self, whose intellect is not deluded, he is not considered wise."
17,यस्य नाहंकृतो भावो बुद्धिर्यस्य न लिप्यते ।हत्वापि स इमाँल्ल‍ोकान्न हन्ति न निबध्यते ॥ १७ ॥,"One who has no sense of doer-ship, and whose intellect is not tainted, though he slays these people, he neither slays nor is bound by the action."
18,ज्ञानं ज्ञेयं परिज्ञाता त्रिविधा कर्मचोदना ।करणं कर्म कर्तेति त्रिविध: कर्मसङ्‍ग्रह: ॥ १८ ॥,"Knowledge, the knowable, and the knower are the three factors that motivate action; the instruments, the action, and the doer are the three components of action."
19,ज्ञानं कर्म च कर्ता च त्रिधैव गुणभेदत: ।प्रोच्यते गुणसंख्याने यथावच्छृणु तान्यपि ॥ १९ ॥,"Knowledge, action, and the doer are said to be of three kinds according to the distinction of the qualities. Hear them also distinctly described according to their distinction."
20,सर्वभूतेषु येनैकं भावमव्ययमीक्षते ।अविभक्तं विभक्तेषु तज्ज्ञानं विद्धि सात्त्विकम् ॥ २० ॥,"In all beings, he who sees the imperishable One in the perishable many, know that knowledge to be of the nature of Sattva."
21,पृथक्त्वेन तु यज्ज्ञानं नानाभावान्पृथग्विधान् ।वेत्ति सर्वेषु भूतेषु तज्ज्ञानं विद्धि राजसम् ॥ २१ ॥,"Knowledge that sees the one in all beings, undivided and imperishable in different bodies, know that knowledge to be of the quality of passion."
22,यत्तु कृत्स्नवदेकस्मिन्कार्ये सक्तमहैतुकम् ।अतत्त्वार्थवदल्पं च तत्तामसमुदाहृतम् ॥ २२ ॥,"But that which attaches itself to one single object as if it were all, without reason, lacking in truth and of little substance, that is declared to be of the quality of darkness."
23,नियतं सङ्गरहितमरागद्वेषत: कृतम् ।अफलप्रेप्सुना कर्म यत्तत्सात्त्विकमुच्यते ॥ २३ ॥,"Action performed without attachment, without love or hatred, by one who has renounced fruit of the action, is called sattvic."
24,यत्तु कामेप्सुना कर्म साहङ्कारेण वा पुन: ।क्रियते बहुलायासं तद्राजसमुदाहृतम् ॥ २४ ॥,"But that action which is performed with great effort by one seeking to gratify desires, or for the sake of pride, is declared to be of the nature of passion."
25,अनुबन्धं क्षयं हिंसामनपेक्ष्य च पौरुषम् ।मोहादारभ्यते कर्म यत्तत्तामसमुच्यते ॥ २५ ॥,"Attachment, destruction, violence, and also indifference, and also exertion, are the actions that arise from darkness."
26,मुक्तसङ्गोऽनहंवादी धृत्युत्साहसमन्वित: ।सिद्ध्यसिद्ध्योर्निर्विकार: कर्ता सात्त्विक उच्यते ॥ २६ ॥,"One who is detached, unegoistic, firm in resolve, enthusiastic, and unaffected by success or failure is said to possess sattvic qualities."
27,रागी कर्मफलप्रेप्सुर्लुब्धो हिंसात्मकोऽश‍ुचि: ।हर्षशोकान्वित: कर्ता राजस: परिकीर्तित: ॥ २७ ॥,"The one who is attached to the results of actions, greedy, violent, impure, and afflicted by joy and sorrow, is said to have the quality of passion."
28,अयुक्त: प्राकृत: स्तब्ध: शठो नैष्कृतिकोऽलस: ।विषादी दीर्घसूत्री च कर्ता तामस उच्यते ॥ २८ ॥,"One who is not disciplined, vulgar, stubborn, deceitful, lazy, despondent, procrastinating, and long-winded is said to possess the quality of tamas."
29,बुद्धेर्भेदं धृतेश्चैव गुणतस्त्रिविधं श‍ृणु ।प्रोच्यमानमशेषेण पृथक्त्वेन धनञ्जय ॥ २९ ॥,"Understand the distinction between intellect, determination, and qualities, O Dhananjaya. Hear them explained separately and in detail."
30,प्रवृत्तिं च निवृत्तिं च कार्याकार्ये भयाभये ।बन्धं मोक्षं च या वेत्ति बुद्धि: सा पार्थ सात्त्विकी ॥ ३० ॥,"One who knows the activity and renunciation, what is to be done and what is not to be done, fear and fearlessness, bondage and liberation, that intellect is sattvic, O Partha."
31,यया धर्ममधर्मं च कार्यं चाकार्यमेव च ।अयथावत्प्रजानाति बुद्धि: सा पार्थ राजसी ॥ ३१ ॥,"O Partha, that intellect which knows dharma and adharma, what ought to be done and what ought not to be done, what is to be feared and what is not to be feared, that intellect is in the mode of passion."
32,अधर्मं धर्ममिति या मन्यते तमसावृता ।सर्वार्थान्विपरीतांश्च बुद्धि: सा पार्थ तामसी ॥ ३२ ॥,"The intellect that takes the non-eternal for the eternal, the impure for the pure, and the painful for the pleasant, is of tamasic nature, O Partha."
33,धृत्या यया धारयते मन:प्राणेन्द्रियक्रिया: ।योगेनाव्यभिचारिण्या धृति: सा पार्थ सात्त्विकी ॥ ३३ ॥,"With determination, by which the mind, life, and senses are held in control, that perseverance is said to be of the nature of goodness, O Arjuna."
34,यया तु धर्मकामार्थान्धृत्या धारयतेऽर्जुन ।प्रसङ्गेन फलाकाङ्क्षी धृति: सा पार्थ राजसी ॥ ३४ ॥,"But that determination by which one holds fast to dharma, artha, and kama through attachment and without desire for reward, O Arjuna, that determination is in the mode of passion."
35,यया स्वप्‍नं भयं शोकं विषादं मदमेव च ।न विमुञ्चति दुर्मेधा धृति: सा पार्थ तामसी ॥ ३५ ॥,"The intelligence which does not abandon sleep, fear, sorrow, despair, and arrogance is tamasic, O Arjuna."
36,सुखं त्विदानीं त्रिविधं श‍ृणु मे भरतर्षभ ।अभ्यासाद्रमते यत्र दु:खान्तं च निगच्छति ॥ ३६ ॥,"Listen, O descendant of Bharata, to the threefold sources of happiness in which one finds the end of suffering through practice."
37,यत्तदग्रे विषमिव परिणामेऽमृतोपमम् ।तत्सुखं सात्त्विकं प्रोक्तमात्मबुद्धिप्रसादजम् ॥ ३७ ॥,"The happiness which arises from the serenity of one's mind, which is like poison in the beginning but like nectar in the end, is said to be of the nature of sattva."
38,विषयेन्द्रियसंयोगाद्यत्तदग्रेऽमृतोपमम् ।परिणामे विषमिव तत्सुखं राजसं स्मृतम् ॥ ३८ ॥,"The pleasure which arises from contact of the senses with their objects and which is like nectar in the beginning, but like poison in the end, is declared as born of the quality of passion."
39,यदग्रे चानुबन्धे च सुखं मोहनमात्मन: ।निद्रालस्यप्रमादोत्थं तत्तामसमुदाहृतम् ॥ ३९ ॥,"When at the beginning and in the middle of attachment, there is pleasure and delusion for the self; arising from sleep, laziness, and negligence, that is said to be tamasika."
40,न तदस्ति पृथिव्यां वा दिवि देवेषु वा पुन: ।सत्त्वं प्रकृतिजैर्मुक्तं यदेभि: स्यात्‍त्रिभिर्गुणै: ॥ ४० ॥,There is no existence on earth or in heaven among the gods of that which is free from the three qualities born of nature.
41,ब्राह्मणक्षत्रियविशां श‍ूद्राणां च परन्तप ।कर्माणि प्रविभक्तानि स्वभावप्रभवैर्गुणै: ॥ ४१ ॥,"The duties of the Brahmins, Kshatriyas, Vaishyas, and Shudras are distributed according to their qualities, O scorcher of foes."
42,शमो दमस्तप: शौचं क्षान्तिरार्जवमेव च ।ज्ञानं विज्ञानमास्तिक्यं ब्रह्मकर्म स्वभावजम् ॥ ४२ ॥,"Calmness, self-control, austerity, purity, patience, integrity, knowledge, wisdom, and belief in God are the natural duties of Brahmins."
43,शौर्यं तेजो धृतिर्दाक्ष्यं युद्धे चाप्यपलायनम् ।दानमीश्वरभावश्च क्षात्रं कर्म स्वभावजम् ॥ ४३ ॥,"Valor, strength, fortitude, skill in weaponry, non-retreat in battle, generosity, lordly demeanor – these are the duties of a warrior born of his own nature."
44,कृषिगोरक्ष्यवाणिज्यं वैश्यकर्म स्वभावजम् ।परिचर्यात्मकं कर्म श‍ूद्रस्यापि स्वभावजम् ॥ ४४ ॥,"Agriculture, cattle-rearing and trade are the natural duties of the Vaisya; and action consisting of service is the natural duty of the Sudra also."
45,स्वे स्वे कर्मण्यभिरत: संसिद्धिं लभते नरस्वकर्मनिरत: सिद्धिं यथा विन्दति तच्‍छृणु ॥ ४५ ॥,"A person achieves success by performing his own duties diligently. Just as one who is detached from his duties cannot achieve success, listen to this."
46,यत: प्रवृत्तिर्भूतानां येन सर्वमिदं ततम् ।स्वकर्मणा तमभ्यर्च्य सिद्धिं विन्दति मानव: ॥ ४६ ॥,"By performing one's own duties, man attains perfection, worshipping Him from whom all beings have come and by whom all this is pervaded."
47,श्रेयान्स्वधर्मो विगुण: परधर्मात्स्वनुष्ठितात् ।स्वभावनियतं कर्म कुर्वन्नाप्‍नोति किल्बिषम् ॥ ४७ ॥,"One's own duty, though flawed, is superior to another's duty well performed. It is better to die doing one's own duty; the duty of another is fraught with fear."
48,सहजं कर्म कौन्तेय सदोषमपि न त्यजेत् ।सर्वारम्भा हि दोषेण धूमेनाग्न‍िरिवावृता: ॥ ४८ ॥,"O son of Kunti, one should not abandon his natural duties, even though they are faulty, for all undertakings are covered with defects as fire is covered with smoke."
49,असक्तबुद्धि: सर्वत्र जितात्मा विगतस्पृह: ।नैष्कर्म्यसिद्धिं परमां सन्न्यासेनाधिगच्छति ॥ ४९ ॥,"One whose intellect is unattached everywhere, who has conquered the self, and who is free from desire, attains the supreme perfection of renunciation."
50,सिद्धिं प्राप्‍तो यथा ब्रह्म तथाप्‍नोति निबोध मे ।समासेनैव कौन्तेय निष्ठा ज्ञानस्य या परा ॥ ५० ॥,"One who has attained success attains it like Brahman, O son of Kunti. Know that steadfastness in knowledge is the ultimate."
51,बुद्ध्या विश‍ुद्धया युक्तो धृत्यात्मानं नियम्य च ।शब्दादीन्विषयांस्त्यक्त्वा रागद्वेषौ व्युदस्य च ॥ ५१ ॥,"With a purified intellect, restraining the mind with determination, giving up sense objects such as sound, and abandoning attachment and aversion."
52,विविक्तसेवी लघ्वाशी यतवाक्कायमानस: ।ध्यानयोगपरो नित्यं वैराग्यं समुपाश्रित: ॥ ५२ ॥,"Engaged in solitude, eating little, with speech, body, and mind controlled, always practicing meditation and taking refuge in dispassion."
53,अहङ्कारं बलं दर्पं कामं क्रोधं परिग्रहम् ।विमुच्य निर्मम: शान्तो ब्रह्मभूयाय कल्पते ॥ ५३ ॥,"Giving up ego, power, arrogance, desire, anger, and possessiveness, becoming free from attachment, one who is peaceful becomes fit for realizing Brahman."
54,ब्रह्मभूत: प्रसन्नात्मा न शोचति न काङ्क्षति ।सम: सर्वेषु भूतेषु मद्भ‍‍क्तिं लभते पराम् ॥ ५४ ॥,"Being one with Brahman, the serene soul neither grieves nor desires. Attaining equality among all beings, one obtains supreme devotion to Me."
55,भक्त्य‍ा मामभिजानाति यावान्यश्चास्मि तत्त्वत: ।ततो मां तत्त्वतो ज्ञात्वा विशते तदनन्तरम् ॥ ५५ ॥,"By devotion one can know Me in truth, what and who I am. Having known Me in truth, he forthwith enters into Me."
56,सर्वकर्माण्यपि सदा कुर्वाणो मद्‍व्यपाश्रय: ।मत्प्रसादादवाप्‍नोति शाश्वतं पदमव्ययम् ॥ ५६ ॥,"Engaging in all activities while taking refuge in Me, one attains, by My grace, the eternal, imperishable abode."
57,चेतसा सर्वकर्माणि मयि सन्न्यस्य मत्पर: ।बुद्धियोगमुपाश्रित्य मच्च‍ित्त: सततं भव ॥ ५७ ॥,"With the mind surrendered in Me, performing all actions for Me, depending on the yoga of intellect, constantly fix your mind on Me."
58,मच्च‍ित्त: सर्वदुर्गाणि मत्प्रसादात्तरिष्यसि ।अथ चेत्त्वमहङ्कारान्न श्रोष्यसि विनङ्‍क्ष्यसि ॥ ५८ ॥,"You will cross over all obstacles by My grace. But if you act with egoism and do not heed My words, you will perish."
59,यदहङ्कारमाश्रित्य न योत्स्य इति मन्यसे ।मिथ्यैष व्यवसायस्ते प्रकृतिस्त्वां नियोक्ष्यति ॥ ५९ ॥,"Thinking ""I will not fight,"" relying on ego, you are mistaken. Your resolve is in vain. Your nature will compel you. (Bhagavad Gita 3.59)"
60,स्वभावजेन कौन्तेय निबद्ध: स्वेन कर्मणा ।कर्तुं नेच्छसि यन्मोहात्करिष्यस्यवशोऽपि तत् ॥ ६० ॥,"O son of Kunti, bound by your own nature, you will act, even against your will, due to the influence of illusion."
61,ईश्वर: सर्वभूतानां हृद्देशेऽर्जुन तिष्ठति ।भ्रामयन्सर्वभूतानि यन्‍त्रारूढानि मायया ॥ ६१ ॥,"The Supreme Lord dwells in the hearts of all beings, O Arjuna. By His maya, He causes all beings to revolve as if mounted on a machine."
62,तमेव शरणं गच्छ सर्वभावेन भारत ।तत्प्रसादात्परां शान्तिं स्थानं प्राप्स्यसि शाश्वतम् ॥ ६२ ॥,"Seek refuge in Him alone, O Bharata, with all your being. By His grace, you will attain supreme peace and the eternal abode."
63,इति ते ज्ञानमाख्यातं गुह्याद्‍‍गुह्यतरं मया ।विमृश्यैतदशेषेण यथेच्छसि तथा कुरु ॥ ६३ ॥,"Thus I have explained to you this knowledge that is more secret than all secrets. Ponder over it deeply, and then do as you wish."
64,सर्वगुह्यतमं भूय: श‍ृणु मे परमं वच: ।इष्टोऽसि मे दृढमिति ततो वक्ष्यामि ते हितम् ॥ ६४ ॥,"Listen again to My supreme word, the most secret of all. Because you are dearly loved by Me, I will tell you what is good for you."
65,मन्मना भव मद्भ‍क्तो मद्याजी मां नमस्कुरु ।मामेवैष्यसि सत्यं ते प्रतिजाने प्रियोऽसि मे ॥ ६५ ॥,"Always think of Me, become My devotee, worship Me, and offer your homage unto Me. Thus you will come to Me without fail. I promise you this because you are My very dear"
66,सर्वधर्मान्परित्यज्य मामेकं शरणं व्रज ।अहं त्वां सर्वपापेभ्यो मोक्षयिष्यामि मा श‍ुच: ॥ ६६ ॥,Abandon all varieties of religion and just surrender unto Me. I shall deliver you from all sinful reactions. Do not fear.
67,इदं ते नातपस्काय नाभक्ताय कदाचन ।न चाश‍ुश्रूषवे वाच्यं न च मां योऽभ्यसूयति ॥ ६७ ॥,"This is not for one who is not austere, not devoted, never listens, and who criticizes Me."
68,य इदं परमं गुह्यं मद्भ‍क्तेष्वभिधास्यति ।भक्तिं मयि परां कृत्वा मामेवैष्यत्यसंशय: ॥ ६८ ॥,"He who reveals this supreme secret to My devotees, performing supreme devotion to Me, shall doubtlessly come to Me."
69,न च तस्मान्मनुष्येषु कश्चिन्मे प्रियकृत्तम: ।भविता न च मे तस्मादन्य: प्रियतरो भुवि ॥ ६९ ॥,"Among humans, there is none dearer to Me than he, nor shall there be another on earth dearer to Me."
70,अध्येष्यते च य इमं धर्म्यं संवादमावयो: ।ज्ञानयज्ञेन तेनाहमिष्ट: स्यामिति मे मति: ॥ ७० ॥,He who studies this sacred conversation of ours worships Me by sacrifice of knowledge. Such is My opinion.
71,श्रद्धावाननसूयश्च श‍ृणुयादपि यो नर: ।सोऽपि मुक्त: शुभाँल्ल‍ोकान्प्राप्‍नुयात्पुण्यकर्मणाम् ॥ ७१ ॥,"A person who is full of faith and free from envy, who hears this message, is also liberated and attains the auspicious planets where the pious dwell."
72,कच्च‍िदेतच्छ्रुतं पार्थ त्वयैकाग्रेण चेतसा ।कच्च‍िदज्ञानसम्मोह: प्रणष्टस्ते धनञ्जय ॥ ७२ ॥,"O Partha, have you heard this with single-minded attention? Has your ignorance and delusion been dispelled, O Dhananjaya?"
73,नष्टो मोह: स्मृतिर्लब्धा त्वत्प्रसादान्मयाच्युत ।स्थितोऽस्मि गतसन्देह: करिष्ये वचनं तव ॥ ७३ ॥,"Delusion is destroyed, memory has been gained by Your grace, O Achyuta. I am firm and free from doubts. I will act according to Your word."
74,इत्यहं वासुदेवस्य पार्थस्य च महात्मन: ।संवादमिममश्रौषमद्भुतं रोमहर्षणम् ॥ ७४ ॥,Thus I heard this wonderful and thrilling dialogue between the great souls Vasudeva and Partha.
75,व्यासप्रसादाच्छ्रुतवानेतद्‍गुह्यमहं परम् ।योगं योगेश्वरात्कृष्णात्साक्षात्कथयत: स्वयम् ॥ ७५ ॥,"By the mercy of Vyasa, I have heard this supreme secret directly from Krishna, the Lord of Yoga, who himself spoke it."
76,राजन्संस्मृत्य संस्मृत्य संवादमिममद्भुतम् ।केशवार्जुनयो: पुण्यं हृष्यामि च मुहुर्मुहु: ॥ ७६ ॥,"Remembering again and again this wonderful dialogue between Krishna and Arjuna, I am filled with joy."
77,तच्च‍ संस्मृत्य संस्मृत्य रूपमत्यद्भुतं हरे: ।विस्मयो मे महान्‍राजन्हृष्यामि च पुन: पुन: ॥ ७७ ॥,"Remembering again and again that wonderful form of Hari, O mighty-armed King, great is my amazement, and I rejoice again and again."
78,यत्र योगेश्वर: कृष्णो यत्र पार्थो धनुर्धर: ।तत्र श्रीर्विजयो भूतिर्ध्रुवा नीतिर्मतिर्मम ॥ ७८ ॥,"Where there is Krishna, the master of yoga, and where there is Arjuna, the supreme archer, there also will surely be opulence, victory, prosperity, and sound morality."
