slokas_no,slokas,slokas_translated
15,मामुपेत्य पुनर्जन्म दु:खालयमशाश्वतम् ।नाप्‍नुवन्ति महात्मान: संसिद्धिं परमां गता: ॥ १५ ॥,"Having reached Me, the great souls are not subject to rebirth, which is transient and full of suffering. They have attained the highest perfection."
16,आब्रह्मभुवनाल्ल‍ोका: पुनरावर्तिनोऽर्जुन ।मामुपेत्य तु कौन्तेय पुनर्जन्म न विद्यते ॥ १६ ॥,"From the world of Brahman down to the world of earth, all are subject to rebirth, O Arjuna. But on reaching Me, O son of Kunti, there is no rebirth."
17,सहस्रयुगपर्यन्तमहर्यद्ब्रह्मणो विदु: ।रात्रिं युगसहस्रान्तां तेऽहोरात्रविदो जना: ॥ १७ ॥,For a thousand ages of the gods is one day; and one night also is a thousand ages.
18,अव्यक्ताद्‍ व्यक्तय: सर्वा: प्रभवन्त्यहरागमे ।रात्र्यागमे प्रलीयन्ते तत्रैवाव्यक्तसंज्ञके ॥ १८ ॥,"From the unmanifested, all the manifested beings arise at the advent of the day; at the advent of the night, they merge into the unmanifested alone."
19,भूतग्राम: स एवायं भूत्वा भूत्वा प्रलीयते ।रात्र्यागमेऽवश: पार्थ प्रभवत्यहरागमे ॥ १९ ॥,"This very same multitude of beings, having come into existence again and again, is dissolved at nightfall, O Partha, and comes into being again at daybreak."
20,परस्तस्मात्तु भावोऽन्योऽव्यक्तोऽव्यक्तात्सनातन: ।य: स सर्वेषु भूतेषु नश्यत्सु न विनश्यति ॥ २० ॥,Beyond this manifested world is another unmanifested eternal realm. That realm does not perish when all beings perish.
21,अव्यक्तोऽक्षर इत्युक्तस्तमाहु: परमां गतिम् ।यं प्राप्य न निवर्तन्ते तद्धाम परमं मम ॥ २१ ॥,"The imperishable is said to be unmanifest; that is called the ultimate goal. That is My highest abode, attaining which they do not return."
22,पुरुष: स पर: पार्थ भक्त्य‍ा लभ्यस्त्वनन्यया ।यस्यान्त:स्थानि भूतानि येन सर्वमिदं ततम् ॥ २२ ॥,"That Supreme Personality of Godhead, Partha, can be attained by unalloyed devotion. Although He is present within everything, He is situated beyond everything."
23,यत्र काले त्वनावृत्तिमावृत्तिं चैव योगिन: ।प्रयाता यान्ति तं कालं वक्ष्यामि भरतर्षभ ॥ २३ ॥,"""O best of the Bharatas, I shall now explain to you the time at which the yogi who has failed attains to the state of non-return and that at which he attains to return."""
24,अग्न‍िर्ज्योतिरह: शुक्ल‍ः षण्मासा उत्तरायणम् ।तत्र प्रयाता गच्छन्ति ब्रह्म ब्रह्मविदो जना: ॥ २४ ॥,"The fire, the light, the day, the fortnight, the bright fortnight, the six months, the northern course - those who depart by this path attain the light; they do not return to this world; that is the way to the highest goal."
25,धूमो रात्रिस्तथा कृष्ण: षण्मासा दक्षिणायनम् ।तत्र चान्द्रमसं ज्योतिर्योगी प्राप्य निवर्तते ॥ २५ ॥,"Smoke, night, and the dark fortnight are the time for the southern solstice. When the yogi attains the moonlight, he is released."
26,श‍ुक्ल‍कृष्णे गती ह्येते जगत: शाश्वते मते ।एकया यात्यनावृत्तिमन्ययावर्तते पुन: ॥ २६ ॥,"The paths of light and darkness are considered eternal in the world. By one, a person goes never to return; by the other, they come back again."
27,नैते सृती पार्थ जानन्योगी मुह्यति कश्चन ।तस्मात्सर्वेषु कालेषु योगयुक्तो भवार्जुन ॥ २७ ॥,"O Partha, the yogi who knows this does not get deluded. Therefore, be engaged in yoga at all times, Arjuna."
28,वेदेषु यज्ञेषु तप:सु चैवदानेषु यत्पुण्यफलं प्रदिष्टम् ।अत्येति तत्सर्वमिदं विदित्वायोगी परं स्थानमुपैति चाद्यम् ॥ २८ ॥,"Knowing this, the yogi surpasses all the results of the Vedic rituals, sacrifices, austerities, and charitable acts, and reaches the supreme, primeval abode."
