slokas_no,slokas,slokas_translated
13,तत्रैकस्थं जगत्कृत्स्नं प्रविभक्तमनेकधा ।अपश्यद्देवदेवस्य शरीरे पाण्डवस्तदा ॥ १३ ॥,Then Arjuna saw the entire universe divided in many ways in the body of the God of gods.
14,तत: स विस्मयाविष्टो हृष्टरोमा धनञ्जय: ।प्रणम्य शिरसा देवं कृताञ्जलिरभाषत ॥ १४ ॥,"Filled with wonder and hair standing on end, Arjuna, with folded hands, bowed his head to the Lord and spoke."
15,अर्जुन उवाचपश्यामि देवांस्तव देव देहेसर्वांस्तथा भूतविशेषसङ्घान् ।ब्रह्माणमीशं कमलासनस्थ-मृषींश्च सर्वानुरगांश्च दिव्यान् ॥ १५ ॥,"Arjuna said: O Lord, I see all the gods and various living entities assembled in Your body, as well as Brahma, the Lord seated on the lotus flower, and all the sages and divine serpents."
16,अनेकबाहूदरवक्‍त्रनेत्रंपश्यामि त्वां सर्वतोऽनन्तरूपम् ।नान्तं न मध्यं न पुनस्तवादिंपश्यामि विश्वेश्वर विश्वरूप ॥ १६ ॥,"I see you with many arms, stomachs, faces, and eyes, I see you everywhere as infinite in form. There is no end, no middle, and no beginning to you, O Lord of the Universe, O Universal Form."
17,किरीटिनं गदिनं चक्रिणं चतेजोराशिं सर्वतो दीप्‍तिमन्तम् ।पश्यामि त्वां दुर्निरीक्ष्यं समन्ता-द्दीप्‍तानलार्कद्युतिमप्रमेयम् ॥ १७ ॥,"I see you, who is difficult to behold, shining in all directions like a blazing fire, with the radiance of the sun and fire, wearing a crown, holding a mace and discus."
18,त्वमक्षरं परमं वेदितव्यंत्वमस्य विश्वस्य परं निधानम् ।त्वमव्यय: शाश्वतधर्मगोप्‍तासनातनस्त्वं पुरुषो मतो मे ॥ १८ ॥,"You are the imperishable, the ultimate to be known. You are the supreme foundation of this universe. You are the imperishable protector of eternal dharma. You are the eternal person in my opinion."
19,अनादिमध्यान्तमनन्तवीर्य-मनन्तबाहुं शशिसूर्यनेत्रम् ।पश्यामि त्वां दीप्‍तहुताशवक्‍त्रंस्वतेजसा विश्वमिदं तपन्तम् ॥ १९ ॥,"I see You with Your face glowing like a thousand suns and blazing fire coming out of Your eyes, scorcing this universe with Your radiance."
20,द्यावापृथिव्योरिदमन्तरं हिव्याप्‍तं त्वयैकेन दिशश्च सर्वा: ।दृष्ट्वाद्‍भुतं रूपमुग्रं तवेदंलोकत्रयं प्रव्यथितं महात्मन् ॥ २० ॥,"O great soul, all the directions are overwhelmed upon seeing this terrible and fierce form of yours in the universe, situated between heaven and earth."
21,अमी हि त्वां सुरसङ्घा विशन्तिकेचिद्भ‍ीता: प्राञ्जलयो गृणन्ति ।स्वस्तीत्युक्त्वा महर्षिसिद्धसङ्घा:स्तुवन्ति त्वां स्तुतिभि: पुष्कलाभि: ॥ २१ ॥,"The groups of gods enter you, some frightened, with palms joined in reverence. The assemblies of great sages and perfected beings praise you, saying ""Well-being to you,"" extolling you with abundant praises."
22,रुद्रादित्या वसवो ये च साध्याविश्वेऽश्विनौ मरुतश्चोष्मपाश्च ।गन्धर्वयक्षासुरसिद्धसङ्घावीक्षन्ते त्वां विस्मिताश्चैव सर्वे ॥ २२ ॥,"Rudras, Adityas, Vasus, Sadhyas, Visvedevas, Ashvins, Maruts, Ushmapas, Gandharvas, Yakshas, Asuras, and Siddhas all gaze at you in amazement."
23,रूपं महत्ते बहुवक्‍त्रनेत्रंमहाबाहो बहुबाहूरुपादम् ।बहूदरं बहुदंष्ट्राकरालंदृष्ट्वा लोका: प्रव्यथितास्तथाहम् ॥ २३ ॥,"Seeing your great and terrible form with many faces and eyes, O mighty-armed one, with many arms, thighs, and feet, with many bellies, with fearful teeth, the worlds are trembling, and so am I."
24,नभ:स्पृशं दीप्‍तमनेकवर्णंव्यात्ताननं दीप्‍तविशालनेत्रम् ।दृष्ट्वा हि त्वां प्रव्यथितान्तरात्माधृतिं न विन्दामि शमं च विष्णो ॥ २४ ॥,"I do not find peace in seeing you, Vishnu, with your blinding, fiery eyes and multiple arms."
25,दंष्ट्राकरालानि च ते मुखानिदृष्ट्वैव कालानलसन्निभानि ।दिशो न जाने न लभे च शर्मप्रसीद देवेश जगन्निवास ॥ २५ ॥,"Seeing your terrifying, fiery mouths, I do not know the directions nor do I find peace. O lord of gods, please be gracious."
26,अमी च त्वां धृतराष्ट्रस्य पुत्रा:सर्वे सहैवावनिपालसङ्घै: ।भीष्मो द्रोण: सूतपुत्रस्तथासौसहास्मदीयैरपि योधमुख्यै: ॥ २६ ॥,"All the sons of Dhritarashtra, along with their allied kings, Bhisma, Drona, and Karna, and all our soldiers are also there."
27,वक्‍त्राणि ते त्वरमाणा विशन्तिदंष्ट्राकरालानि भयानकानि ।केचिद्विलग्न‍ा दशनान्तरेषुसन्दृश्यन्ते चूर्णितैरुत्तमाङ्गै: ॥ २७ ॥,"Your teeth are fearful and dreadful, shining in your mouth like fragments of scattered diamonds."
28,यथा नदीनां बहवोऽम्बुवेगा:समुद्रमेवाभिमुखा द्रवन्ति ।तथा तवामी नरलोकवीराविशन्ति वक्‍त्राण्यभिविज्‍वलन्ति ॥ २८ ॥,"Just as many streams of water flow towards the ocean, similarly, the brave warriors of the human world enter your blazing mouths."
29,यथा प्रदीप्‍तं ज्‍वलनं पतङ्गाविशन्ति नाशाय समृद्धवेगा: ।तथैव नाशाय विशन्ति लोका-स्तवापि वक्‍त्राणि समृद्धवेगा: ॥ २९ ॥,"Just as moths enter a blazing fire to their destruction, so the people also enter your mouths with great speed for their own destruction."
30,लेलिह्यसे ग्रसमान: समन्ता-ल्ल‍ोकान्समग्रान्वदनैज्‍‍र्वलद्भ‍िः ।तेजोभिरापूर्य जगत्समग्रंभासस्तवोग्रा: प्रतपन्ति विष्णो ॥ ३० ॥,"You lick the entire universe with your tongues, your powerful radiance fills the entire world with brightness, O Vishnu, the blazing rays emanating from your body scorch all the directions."
31,आख्याहि मे को भवानुग्ररूपोनमोऽस्तु ते देववर प्रसीद ।विज्ञातुमिच्छामि भवन्तमाद्यंन हि प्रजानामि तव प्रवृत्तिम् ॥ ३१ ॥,"Tell me who you are, O gracious form! Salutations to you, O divine one. Please be gracious, O god among gods. I desire to know you, the primeval one, for I do not understand your actions."
32,श्रीभगवानुवाचकालोऽस्मि लोकक्षयकृत्प्रवृद्धोलोकान्समाहर्तुमिह प्रवृत्त: ।‍ऋतेऽपि त्वां न भविष्यन्ति सर्वेयेऽवस्थिता: प्रत्यनीकेषु योधा: ॥ ३२ ॥,"The Supreme Personality of Godhead said: Time I am, the great destroyer of the worlds, and I have come here to destroy all people. With the exception of you [the Pandavas], all the soldiers here on both sides will be slain."
33,तस्मात्त्वमुत्तिष्ठ यशो लभस्वजित्वा शत्रून्भुंक्ष्व राज्यं समृद्धम् ।मयैवैते निहता: पूर्वमेवनिमित्तमात्रं भव सव्यसाचिन् ॥ ३३ ॥,"Therefore, stand up and attain glory. Conquer your enemies and enjoy a prosperous kingdom. By My arrangement, these warriors are already defeated. Just be an instrument, O Savyasachin."
34,द्रोणं च भीष्मं च जयद्रथं चकर्णं तथान्यानपि योधवीरान् ।मया हतांस्त्वं जहि मा व्यथिष्ठायुध्यस्व जेतासि रणे सपत्‍नान् ॥ ३४ ॥,"Defeat Drona, Bhishma, Jayadratha, Karna, and other brave warriors. You have already killed them. Therefore, stand up and fight. You will conquer your enemies in battle."
35,सञ्जय उवाचएतच्छ्रुत्वा वचनं केशवस्यकृताञ्जलिर्वेपमान: किरीटी ।नमस्कृत्वा भूय एवाह कृष्णंसगद्ग‍दं भीतभीत: प्रणम्य ॥ ३५ ॥,"Sanjaya said: Having heard these words of Kesava, with folded hands and trembling, Arjuna, overwhelmed with fear, bowed down again and again and, with faltering voice, bowed down to Krishna."
36,अर्जुन उवाचस्थाने हृषीकेश तव प्रकीर्त्याजगत्प्रहृष्यत्यनुरज्यते च ।रक्षांसि भीतानि दिशो द्रवन्तिसर्वे नमस्यन्ति च सिद्धसङ्घा: ॥ ३६ ॥,"Arjuna said: O Hrishikesha, the world delights and rejoices in Your praise. The demons are frightened, and all the directions are fleeing in fear. All the hosts of Siddhas bow down to You."
37,कस्माच्च‍ ते न नमेरन्महात्मन्गरीयसे ब्रह्मणोऽप्यादिकर्त्रे ।अनन्त देवेश जगन्निवासत्वमक्षरं सदसत्तत्परं यत् ॥ ३७ ॥,"Therefore, I do not bow down to you, the great one, the first creator of Brahma. You are the infinite, the lord of gods, the dwelling place of the universe, the imperishable, the supreme goal of both the existent and the non-existent."
38,त्वमादिदेव: पुरुष: पुराण-स्त्वमस्य विश्वस्य परं निधानम् ।वेत्तासि वेद्यं च परं च धामत्वया ततं विश्वमनन्तरूप ॥ ३८ ॥,"You are the original God, the ancient person, the supreme abode of this universe. You are the knower, the object of knowledge, and the supreme abode. By You, this universe is pervaded."
39,वायुर्यमोऽग्न‍िर्वरुण: शशाङ्क:प्रजापतिस्त्वं प्रपितामहश्च ।नमो नमस्तेऽस्तु सहस्रकृत्व:पुनश्च भूयोऽपि नमो नमस्ते ॥ ३९ ॥,"Air, Yam, Fire, Varuna, Moon, Prajapati, You are the great-grandfather. Salutations to you a thousand times, again and again salutations to you."
40,नम: पुरस्तादथ पृष्ठतस्तेनमोऽस्तु ते सर्वत एव सर्व ।अनन्तवीर्यामितविक्रमस्त्वंसर्वं समाप्‍नोषि ततोऽसि सर्व: ॥ ४० ॥,"Salutations to you from the front, from behind, from all sides; you who are of infinite power and valor, you pervade all and therefore you are everything."
41,सखेति मत्वा प्रसभं यदुक्तंहे कृष्ण हे यादव हे सखेति ।अजानता महिमानं तवेदंमया प्रमादात्प्रणयेन वापि ॥ ४१ ॥,"Thinking of you as a friend, O Krishna, O Yadava, thinking of you as my friend, not knowing your greatness, out of carelessness or love."
42,यच्च‍ावहासार्थमसत्कृतोऽसिविहारशय्यासनभोजनेषु ।एकोऽथवाप्यच्युत तत्समक्षंतत्क्षामये त्वामहमप्रमेयम् ॥ ४२ ॥,"When you are made fun of, ignored, or insulted, or when you are alone, or even when you are with others, I will always forgive you, for you are immeasurable."
43,पितासि लोकस्य चराचरस्यत्वमस्य पूज्यश्च गुरुर्गरीयान् ।न त्वत्समोऽस्त्यभ्यधिक: कुतोऽन्योलोकत्रयेऽप्यप्रतिमप्रभाव ॥ ४३ ॥,"You are the father of this world, moving and non-moving. You are worthy of worship and the greatest teacher. There is no one superior to you. How then could there be anyone else in the three worlds whose power could be compared to yours?"
44,तस्मात्प्रणम्य प्रणिधाय कायंप्रसादये त्वामहमीशमीड्यम् ।पितेव पुत्रस्य सखेव सख्यु:प्रिय: प्रियायार्हसि देव सोढुम् ॥ ४४ ॥,"Therefore, bowing down and prostrating before You, I seek Your grace, O Lord, worthy of being worshipped. Like a father with his son, like a friend with his friend, like a lover with his beloved, O God, please be kind to me."
45,अदृष्टपूर्वं हृषितोऽस्मि दृष्ट्वाभयेन च प्रव्यथितं मनो मे ।तदेव मे दर्शय देव रूपंप्रसीद देवेश जगन्निवास ॥ ४५ ॥,"I am delighted by the unexpected sight, yet my mind is troubled by fear. O Lord, reveal your divine form to me, O God of gods, the abode of the universe."
46,किरीटिनं गदिनं चक्रहस्त-मिच्छामि त्वां द्रष्टुमहं तथैव ।तेनैव रूपेण चतुर्भुजेनसहस्रबाहो भव विश्वमूर्ते ॥ ४६ ॥,"I desire to see you in that form with crown, mace, and discus in hand, in the same four-armed form; O universal form, thousand-armed, please become visible."
47,श्रीभगवानुवाचमया प्रसन्नेन तवार्जुनेदंरूपं परं दर्शितमात्मयोगात् ।तेजोमयं विश्वमनन्तमाद्यंयन्मे त्वदन्येन न दृष्टपूर्वम् ॥ ४७ ॥,"The Supreme Lord said: O Arjuna, by My grace, I have shown you this supreme form through My yogic power. This form is radiant, universal, beyond the beginning; it has never been seen before by anyone other than you."
48,न वेदयज्ञाध्ययनैर्न दानै-र्न च क्रियाभिर्न तपोभिरुग्रै: ।एवंरूप: शक्य अहं नृलोकेद्रष्टुं त्वदन्येन कुरुप्रवीर ॥ ४८ ॥,"Not by sacrifices, nor by study, nor by charity, nor by rituals, nor by severe austerities can I be seen in this form in the world of men by anyone else than you, O mighty armed one."
49,मा ते व्यथा मा च विमूढभावोदृष्ट्वा रूपं घोरमीदृङ्‍ममेदम् ।व्यपेतभी: प्रीतमना: पुनस्त्वंतदेव मे रूपमिदं प्रपश्य ॥ ४९ ॥,"Do not be distressed. Do not be bewildered by seeing this terrible form of mine. With a cheerful mind and without fear, behold again this very form of mine."
50,सञ्जय उवाचइत्यर्जुनं वासुदेवस्तथोक्त्वास्वकं रूपं दर्शयामास भूय: ।आश्वासयामास च भीतमेनंभूत्वा पुन: सौम्यवपुर्महात्मा ॥ ५० ॥,"Sanjaya said: Having thus spoken to Arjuna, Lord Krishna displayed His own divine form again. The Great Soul, calming Arjuna once more, showed His gentle form."
51,अर्जुन उवाचदृष्ट्वेदं मानुषं रूपं तव सौम्यं जनार्दन ।इदानीमस्मि संवृत्त: सचेता: प्रकृतिं गत: ॥ ५१ ॥,"Arjuna said: O Janardana, seeing this human form of Yours, so very beautiful, I am now composed in mind, and I am restored to my original nature."
52,श्रीभगवानुवाचसुदुर्दर्शमिदं रूपं दृष्टवानसि यन्मम ।देवा अप्यस्य रूपस्य नित्यं दर्शनकाङ्‍‍क्षिण: ॥ ५२ ॥,"The Supreme Personality of Godhead said: My dear Arjuna, this form of Mine you are now seeing is very difficult to behold. Even the demigods are ever seeking the opportunity to see this form, which is so dear."
53,नाहं वेदैर्न तपसा न दानेन न चेज्यया ।शक्य एवंविधो द्रष्टुं दृष्टवानसि मां यथा ॥ ५३ ॥,"""I am not to be known by the Vedas, nor by austerity, nor by charity; not even by rituals can I be seen as you have seen me."" (Bhagavad Gita 11.53)"
54,भक्त्य‍ा त्वनन्यया शक्य अहमेवंविधोऽर्जुन ।ज्ञातुं द्रष्टुं च तत्त्वेन प्रवेष्टुं च परन्तप ॥ ५४ ॥,"By devotion alone can I be known as I am, Arjuna, and seen in this form, and entered into, O Parantapa."
55,मत्कर्मकृन्मत्परमो मद्भ‍क्त: सङ्गवर्जित: ।निर्वैर: सर्वभूतेषु य: स मामेति पाण्डव ॥ ५५ ॥,"One who performs his duty without attachment, surrendering the results unto the Supreme Lord, is unaffected by sinful action, as the lotus leaf is untouched by water."
