slokas_no,slokas,slokas_translated
11,कायेन मनसा बुद्ध्या केवलैरिन्द्रियैरपि ।योगिन: कर्म कुर्वन्ति सङ्गं त्यक्त्वात्म‍श‍ुद्धये ॥ ११ ॥,"The yogis perform actions with their body, mind, intellect, and senses, abandoning attachment, for self-purification."
12,युक्त: कर्मफलं त्यक्त्वा शान्तिमाप्‍नोति नैष्ठिकीम् ।अयुक्त: कामकारेण फले सक्तो निबध्यते ॥ १२ ॥,"One who renounces the fruits of actions achieves peace and attains liberation; while one who is attached to the results of actions, being motivated by desire, becomes bound."
13,सर्वकर्माणि मनसा सन्न्यस्यास्ते सुखं वशी ।नवद्वारे पुरे देही नैव कुर्वन्न कारयन् ॥ १३ ॥,The embodied soul may give up all kinds of work by the mind; but he should not engage in sense gratification. He should act only for the maintenance of the body.
14,न कर्तृत्वं न कर्माणि लोकस्य सृजति प्रभु: ।न कर्मफलसंयोगं स्वभावस्तु प्रवर्तते ॥ १४ ॥,"The Lord does not create agency or actions for the world, nor does He create the fruits of actions. It is nature that acts."
15,नादत्ते कस्यचित्पापं न चैव सुकृतं विभु: ।अज्ञानेनावृतं ज्ञानं तेन मुह्यन्ति जन्तव: ॥ १५ ॥,"The Supreme Lord neither takes on anyone's sinful reactions nor bestows anyone's pious activities. Covered by ignorance, knowledge is bewildered in them, and so the beings are deluded."
16,ज्ञानेन तु तदज्ञानं येषां नाशितमात्मन: ।तेषामादित्यवज्ज्ञानं प्रकाशयति तत्परम् ॥ १६ ॥,"By knowledge that ignorance is destroyed; for those whose ignorance is destroyed by knowledge, their knowledge, like the sun, reveals the Supreme."
17,तद्बुद्धयस्तदात्मानस्तन्निष्ठास्तत्परायणा: ।गच्छन्त्यपुनरावृत्तिं ज्ञाननिर्धूतकल्मषा: ॥ १७ ॥,"Those who are possessed of that wisdom, whose self is that, who are established in that, who have that as their supreme goal, their sins being destroyed by knowledge, they enter into that."
18,विद्याविनयसम्पन्ने ब्राह्मणे गवि हस्तिनि ।श‍ुनि चैव श्वपाके च पण्डिता: समदर्शिन: ॥ १८ ॥,"The wise see the learned and humble Brahmin, a cow, an elephant, a dog, and a dog-eater with equal vision."
19,इहैव तैर्जित: सर्गो येषां साम्ये स्थितं मन: ।निर्दोषं हि समं ब्रह्म तस्माद्‍ब्रह्मणि ते स्थिता: ॥ १९ ॥,"The battle is won here and now by those whose minds are steadfast and who are equally disposed in success and failure, for they have already conquered the faults of the mind."
20,न प्रहृष्येत्प्रियं प्राप्य नोद्विजेत्प्राप्य चाप्रियम् ।स्थिरबुद्धिरसम्मूढो ब्रह्मविद्‍ब्रह्मणि स्थित: ॥ २० ॥,"One should not rejoice upon obtaining what is pleasant, nor grieve upon obtaining what is unpleasant. A person with a steady mind, free from delusion, is established in Brahman."
21,बाह्यस्पर्शेष्वसक्तात्मा विन्दत्यात्मनि यत्सुखम् ।स ब्रह्मयोगयुक्तात्मा सुखमक्षयमश्न‍ुते ॥ २१ ॥,"One who is unattached to external sense pleasures finds happiness in the self; a self-controlled person, united with Brahman, enjoys inexhaustible bliss."
22,ये हि संस्पर्शजा भोगा दु:खयोनय एव ते ।आद्यन्तवन्त: कौन्तेय न तेषु रमते बुध: ॥ २२ ॥,"O son of Kunti, the pleasures that arise from contact with the senses are sources of suffering, they have a beginning and an end, and a wise person does not delight in them."
23,शक्न‍ोतीहैव य: सोढुं प्राक्शरीरविमोक्षणात् ।कामक्रोधोद्भ‍वं वेगं स युक्त: स सुखी नर: ॥ २३ ॥,"One who can withstand the impulse before he leaves his body, and is free from desire and anger, he is a yogi, and he is happy."
24,योऽन्त:सुखोऽन्तरारामस्तथान्तर्ज्योतिरेव य: ।स योगी ब्रह्मनिर्वाणं ब्रह्मभूतोऽधिगच्छति ॥ २४ ॥,"The yogi who is satisfied with the self, who is happy within, who is illumined within, that yogi, becoming Brahman, attains the Nirvana of Brahman."
25,लभन्ते ब्रह्मनिर्वाणमृषय: क्षीणकल्मषा: ।छिन्नद्वैधा यतात्मान: सर्वभूतहिते रता: ॥ २५ ॥,"The sages who are free from impurities attain Brahma-nirvana. Their doubts dispelled, they are devoted to the welfare of all beings."
26,कामक्रोधविमुक्तानां यतीनां यतचेतसाम् ।अभितो ब्रह्मनिर्वाणं वर्तते विदितात्मनाम् ॥ २६ ॥,"For those who are free from desire and anger, who have subdued their minds, and who are self-realized, liberation in Brahman exists everywhere."
27,स्पर्शान्कृत्वा बहिर्बाह्यांश्चक्षुश्चैवान्तरे भ्रुवो: ।प्राणापानौ समौ कृत्वा नासाभ्यन्तरचारिणौ ॥ २७ ॥,"Having fixed the eyes between the eyebrows, equalizing the inward and outward breaths, moving within the nostrils."
28,यतेन्द्रियमनोबुद्धिर्मुनिर्मोक्षपरायण: ।विगतेच्छाभयक्रोधो य: सदा मुक्त एव स: ॥ २८ ॥,"The sage who has conquered the senses, mind, and intellect, who is devoted to liberation, who has overcome desire, fear, and anger, is always free."
29,भोक्तारं यज्ञतपसां सर्वलोकमहेश्वरम् ।सुहृदं सर्वभूतानां ज्ञात्वा मां शान्तिमृच्छति ॥ २९ ॥,"Knowing Me as the enjoyer of sacrifices and austerities, the great Lord of all the worlds, and the friend of all living beings, one attains peace."
