slokas_no,slokas,slokas_translated
16,मन:प्रसाद: सौम्यत्वं मौनमात्मविनिग्रह: ।भावसंश‍ुद्धिरित्येतत्तपो मानसमुच्यते ॥ १६ ॥,"Tranquility of mind, gentleness, silence, self-restraint, and purity of thought are called the austerity of the mind."
17,श्रद्धया परया तप्‍तं तपस्तत्‍त्रिविधं नरै: ।अफलाकाङ्‌‍क्षिभिर्युक्तै: सात्त्विकं परिचक्षते ॥ १७ ॥,Men perform three kinds of austerities with the highest faith. Those who seek no reward for their actions are said to be of sattvic temperament.
18,सत्कारमानपूजार्थं तपो दम्भेन चैव यत् ।क्रियते तदिह प्रोक्तं राजसं चलमध्रुवम् ॥ १८ ॥,"Respect, honor, and worship are performed here for the sake of show and ostentation; this is declared to be Rajasic, unstable, and impermanent."
19,मूढग्राहेणात्मनो यत्पीडया क्रियते तप: ।परस्योत्सादनार्थं वा तत्तामसमुदाहृतम् ॥ १९ ॥,"When penance is performed with foolish obstinacy, or to harm others, it is declared to be tamasic."
20,दातव्यमिति यद्दानं दीयतेऽनुपकारिणे ।देशे काले च पात्रे च तद्दानं सात्त्विकं स्मृतम् ॥ २० ॥,"The giving which is done as a duty, in a fit place, to a worthy person, at a proper time, is regarded as Sattvic charity."
21,यत्तु प्रत्युपकारार्थं फलमुद्दिश्य वा पुन: ।दीयते च परिक्ल‍ि‍ष्टं तद्दानं राजसं स्मृतम् ॥ २१ ॥,"But that gift which is given to one who expects something in return, or with a grudge, is said to be Rajasic."
22,अदेशकाले यद्दानमपात्रेभ्यश्च दीयते ।असत्कृतमवज्ञातं तत्तामसमुदाहृतम् ॥ २२ ॥,"When charity is given at the wrong time and place, to unworthy recipients, it is declared to be of the nature of darkness."
23,ॐ तत्सदिति निर्देशो ब्रह्मणस्त्रिविध: स्मृत: ।ब्राह्मणास्तेन वेदाश्च यज्ञाश्च विहिता: पुरा ॥ २३ ॥,"Om, Tat, Sat - these three words indicate the Supreme. They have been used in the past for the Brahman, the Vedas, and the sacrifices."
24,तस्माद् ॐ इत्युदाहृत्य यज्ञदानतप:क्रिया: ।प्रवर्तन्ते विधानोक्ता: सततं ब्रह्मवादिनाम् ॥ २४ ॥,"Therefore, constantly performing the prescribed duties of sacrifice, charity, and austerity, as mentioned in the scriptures, the followers of the Vedas begin their actions by uttering ""Om""."
25,तदित्यनभिसन्धाय फलं यज्ञतप:क्रिया: ।दानक्रियाश्च विविधा: क्रियन्ते मोक्षकाङ्‌‍क्षिभि: ॥ २५ ॥,"Having fixed their minds on that, the fruits of sacrifices and austerities, as also various acts of charity, are performed by those desiring liberation."
26,सद्भ‍ावे साधुभावे च सदित्येतत्प्रयुज्यते ।प्रशस्ते कर्मणि तथा सच्छब्द: पार्थ युज्यते ॥ २६ ॥,"In goodness and in virtue, O Arjuna, this word ""sat"" is used. In a laudable action also, the word ""sat"" is used."
27,यज्ञे तपसि दाने च स्थिति: सदिति चोच्यते ।कर्म चैव तदर्थीयं सदित्येवाभिधीयते ॥ २७ ॥,"In sacrifice, penance, and charity, the word 'Sattva' is used; and also, the word 'Sattva' is used in reference to action."
28,अश्रद्धया हुतं दत्तं तपस्तप्‍तं कृतं च यत् ।असदित्युच्यते पार्थ न च तत्प्रेत्य नो इह ॥ २८ ॥,"Offered with faith, food sanctified by austerity gives eternal benefit. Disregarded as impure by those who lack faith, such food does not purify either in this world or the next."
