slokas_no,slokas,slokas_translated
34,मातुलाः श्वश‍ुराः पौत्राः श्यालाः सम्बन्धिनस्तथा ।एतान्न हन्तुमिच्छामि घ्न‍तोऽपि मधुसूदन ॥ ३४ ॥,"Maternal uncles, fathers-in-law, sons, grandsons, as well as other relatives, I do not wish to kill, even if they kill me, O Madhusudana."
35,अपि त्रैलोक्यराज्यस्य हेतोः किं नु महीकृते ।निहत्य धार्तराष्ट्रान्नः का प्रीतिः स्याज्ज‍नार्दन ॥ ३५ ॥,"Even by killing all these aggressors, our hearts will be satisfied, O Krishna, what joy will there be for us?"
36,पापमेवाश्रयेदस्मान्हत्वैतानाततायिनः ।तस्मान्नार्हा वयं हन्तुं धार्तराष्ट्रान्सबान्धवान् ।स्वजनं हि कथं हत्वा सुखिनः स्याम माधव ॥ ३६ ॥,"We should not kill our relatives, the sons of Dhritarashtra, who are our family members, even if they are filled with greed."
37,यद्यप्येते न पश्यन्ति लोभोपहतचेतसः ।कुलक्षयकृतं दोषं मित्रद्रोहे च पातकम् ॥ ३७,"Even though these people, whose minds are overpowered by greed, do not see the fault in the destruction of families and the sin in betraying friends."
38,॥कथं न ज्ञेयमस्माभिः पापादस्मन्निवर्तितुम् ।कुलक्षयकृतं दोषं प्रपश्यद्भ‍िर्जनार्दन ॥ ३८ ॥,"How can we not know how to dispel our sin, O Janardana, when we see the crime of destroying the family?"
39,कुलक्षये प्रणश्यन्ति कुलधर्माः सनातनाः ।धर्मे नष्टे कुलं कृत्स्नमधर्मोऽभिभवत्युत ॥ ३९ ॥,"When the family declines, the eternal family duties perish. With the destruction of righteousness, unrighteousness becomes prevalent in the entire family."
40,अधर्माभिभवात्कृष्ण प्रदुष्यन्ति कुलस्त्रियः ।स्त्रीषु दुष्टासु वार्ष्णेय जायते वर्णसङ्करः ॥ ४० ॥,"When unrighteousness prevails, O Krishna, the women of the family become corrupt; and from the corruption of women, O descendant of Vrishni, arises unwanted progeny."
41,सङ्करो नरकायैव कुलघ्न‍ानां कुलस्य च ।पतन्ति पितरो ह्येषां लुप्तपिण्डोदकक्रियाः ॥ ४१ ॥,"Those who destroy the family, and are impure, fall into hell. The ancestors of such people are deprived of offerings of rice and water."
42,दोषैरेतैः कुलघ्न‍ानां वर्णसङ्करकारकैः ।उत्साद्यन्ते जातिधर्माः कुलधर्माश्च शाश्वताः ॥ ४२ ॥,"By these faults of those who destroy the family, producing confusion in caste, the eternal duties of caste and family are destroyed."
43,उत्सन्नकुलधर्माणां मनुष्याणां जनार्दन ।नरके नियतं वासो भवतीत्यनुश‍ुश्रुम ॥ ४३ ॥,"For those who are born with noble qualities, O Janardana, dwelling in hell is not destined."
44,अहो बत महत्पापं कर्तुं व्यवसिता वयम् ।यद्राज्यसुखलोभेन हन्तुं स्वजनमुद्यताः ॥ ४४ ॥,"Oh, how terrible it is that we are determined to commit a great sin by killing our own kinsmen out of greed for the pleasures of a kingdom."
45,यदि मामप्रतीकारमशस्त्रं शस्त्रपाणयः ।धार्तराष्ट्रा रणे हन्युस्तन्मे क्षेमतरं भवेत् ॥ ४५ ॥,"If they do not retaliate against me with weapons in battle, the sons of Dhritarashtra, then my safety will be assured."
46,सञ्जय उवाचएवमुक्त्वार्जुनः संख्ये रथोपस्थ उपाविशत् ।विसृज्य सशरं चापं शोकसंविग्न‍मानसः ॥ ४६ ॥,"Sanjaya said: Having spoken thus, Arjuna, in the midst of the battlefield, sat down on the seat of his chariot, casting aside bow and arrows, his mind overwhelmed with sorrow."
