Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The sound shattered the hearts of the sons of Dhritarashtra, reverberating tumultuously through the sky and the earth.",1,0,0,0,0,0,0,0,0,0
"Then, seeing the sons of Dhritarashtra arrayed, the monkey-bannered one, Pandava, with weapons about to be hurled, raising his bow, spoke these words to Hrishikesha, O King.",0,0,0,0,0,0,1,0,0,1
"Arjuna said: O Achyuta, place my chariot between the two armies so that I may see those who are assembled here, eager to fight.",0,0,0,1,0,0,1,0,0,1
With whom must I fight in this battle endeavor?,1,0,0,0,0,0,0,0,0,0
"I wish to see those who have come here to fight, desiring to please the evil-minded son of Dhritarashtra in battle.",0,0,1,0,0,0,1,0,0,0
"Sanjaya said: O Bharata, having been addressed thus by Gudakesha, Hrishikesha placed the excellent chariot in the midst of the two armies.",0,0,0,0,0,0,1,0,0,0
"Bhishma, Drona, and all the rulers of the earth, he said: ""O Partha, behold these Kurus gathered here.""",0,0,0,1,0,0,1,0,0,0
"There Partha (Arjuna) saw standing fathers, grandfathers, teachers, maternal uncles, brothers, sons, grandsons, friends, fathers-in-law, and well-wishers in both armies.",0,0,0,0,0,1,0,0,0,0
"Seeing all his kinsmen assembled there, the son of Kunti, overwhelmed with deep compassion and sorrow, spoke these words.",0,0,1,0,0,0,0,0,0,0
"Arjuna said: Seeing these, my own kinsmen, O Krishna, arrayed and eager for battle, my limbs give way and my mouth is drying up.",0,0,0,1,0,0,0,0,0,1
"Trembling arises in my body, and my hair stands on end. The bow Gandiva slips from my hand, and my skin burns.",0,0,0,0,0,0,0,0,0,1
"I am unable to stand firm, and my mind is reeling. I see adverse omens, O Keshava.",0,0,0,1,1,0,0,0,0,0
"I do not see any good in killing my own kinsmen in battle. I do not desire victory, O Krishna, nor kingdom, nor pleasures.",0,0,0,1,0,1,1,0,0,0
"What use is the kingdom to us, O Govinda? What use are pleasures or even life itself? Those for whose sake we desire kingdom, enjoyments, and pleasures...",0,0,0,0,0,1,1,0,0,0
"They are arrayed in battle, having given up their lives and wealth: teachers, fathers, sons, as well as grandfathers.",0,0,0,1,0,1,0,0,0,0
"Uncles, fathers-in-law, grandsons, brothers-in-law, and other relatives—O Madhusudana, I do not wish to kill them even though they are attacking.",0,0,0,0,0,1,1,0,0,0
"For the sake of the sovereignty of the three worlds, or even for the earth, what pleasure would we derive, O Janardana, by killing the sons of Dhritarashtra?",0,0,0,1,0,0,1,0,0,0
"We would incur sin by killing these aggressors. Therefore, it is not proper for us to kill the sons of Dhritarashtra along with our relatives. How can we be happy, O Madhava, by killing our own people?",0,0,0,0,0,0,1,0,0,0
"Even if these do not see the fault caused by the destruction of the family and the sin in betraying friends, as their minds are overpowered by greed.",0,0,0,1,0,1,1,0,0,0
"How can we refrain from this sin, having seen the evil caused by the destruction of a family, O Janardana?",0,0,0,0,0,1,1,0,0,0
"In the destruction of a family, the eternal family duties perish. When duty is lost, the entire family is overtaken by unrighteousness.",0,0,1,1,0,1,0,0,0,0
"Due to the dominance of unrighteousness, O Krishna, the women of the family become corrupted. When the women are corrupted, O descendant of Vrishni, there arises intermingling of castes.",0,0,0,1,0,1,1,0,0,0
"The intermingling of castes leads to hell for the destroyers of the family and the family itself; their ancestors fall, deprived of the offerings of rice and water.",0,0,0,1,0,1,1,0,0,0
"By these faults of the destroyers of the family, which cause the intermixture of castes, the eternal family duties and duties of the castes are destroyed.",0,0,0,1,0,1,1,0,0,0
"For those men whose family duties are destroyed, O Janardana, dwelling in hell is assured, we have heard.",0,0,1,0,0,1,0,0,0,0
"Alas, what a great sin we are resolved to commit, that out of greed for royal happiness we are ready to kill our own kinsmen.",0,0,0,1,0,1,1,0,0,0
"If the sons of Dhritarashtra, with weapons in hand, were to slay me unresisting and unarmed in the battle, that would be more beneficial for me.",1,0,0,0,0,0,0,0,0,1
"Sanjaya said: Having spoken thus, Arjuna, overwhelmed with sorrow, sat down on the chariot, casting aside his bow and arrows, his mind agitated with grief.",0,0,0,1,0,1,0,0,0,0
