Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The soul is indestructible, eternal, unborn, and unchanging. How can that person, O Arjuna, kill or cause anyone to be killed?",0,0,0,1,0,0,1,0,0,0
"Just as a person discards worn-out garments and puts on new ones, similarly, the soul discards old bodies and takes on new ones.",0,0,0,1,0,0,0,0,0,1
"Weapons do not cut it, fire does not burn it, water does not wet it, and wind does not dry it.",1,0,0,1,0,0,0,0,0,0
"This cannot be cut, this cannot be burned, this cannot be wetted, nor can it be dried. It is eternal, all-pervading, stable, immovable, and ancient.",1,0,0,0,0,0,0,0,0,0
"This is unmanifest, this is inconceivable, and this is unchangeable, it is said. Therefore, knowing this, you should not grieve.",1,0,0,1,0,1,0,0,0,0
"If, however, you think of it as constantly born and constantly dying, even then, O mighty-armed, you should not grieve for it.",0,0,0,1,0,1,1,0,0,0
"For one who is born, death is certain, and for one who has died, birth is certain. Therefore, you should not grieve over the inevitable.",1,0,0,1,0,1,0,0,0,0
"All beings are unmanifest in their beginning, manifest in their middle state, and unmanifest again when annihilated. So what is there to lament?",0,0,0,1,0,1,0,0,0,0
"Someone sees it as a wonder; similarly, another speaks of it as a wonder. Another hears of it as a wonder, but even after hearing, no one truly knows it.",0,0,0,1,0,0,0,0,0,0
"The soul is eternally indestructible in the body of all, O Bharata (Arjuna). Therefore, you should not grieve for any creature.",1,0,1,0,0,0,0,0,0,0
"Considering your own duty, you should not waver, for there is nothing better for a Kshatriya than a righteous battle.",1,0,1,0,0,0,1,0,0,0
"The fortunate Kshatriyas, O Partha, obtain such a battle which comes of its own accord, an open door to heaven.",1,0,1,0,0,0,0,0,0,0
"But if you do not engage in this righteous battle, then, abandoning your duty and honor, you will incur sin.",0,0,0,1,0,0,1,0,0,0
"And people will also speak of your everlasting infamy. For one who has been honored, dishonor is worse than death.",0,0,0,1,0,1,1,0,0,0
"The great warriors will think that you have withdrawn from the battle out of fear, and having been highly esteemed by them, you will fall into disrepute.",0,0,0,1,0,0,0,0,0,0
"Your enemies will speak many unbecoming words about you, slandering your ability. What could be more painful than that?",0,0,0,0,0,1,1,0,0,0
"If you are slain, you will attain heaven; if you are victorious, you will enjoy the earth. Therefore, arise, O son of Kunti, resolved to fight.",1,0,1,0,0,0,0,0,0,0
"Having made pleasure and pain, gain and loss, victory and defeat the same, then engage in battle. Thus, you will not incur sin.",1,0,0,0,0,0,0,0,0,0
"This intelligence has been explained to you in the context of Sankhya; now listen to it in the context of Yoga. O Partha, equipped with this intelligence, you will free yourself from the bondage of actions.",1,0,0,0,0,0,0,0,0,0
"In this endeavor, there is no loss of effort, nor is there any harm. Even a little of this righteousness protects one from great fear.",1,0,0,0,0,0,0,0,0,0
"The resolute intellect is single-minded, O joy of the Kurus, but the intellect of the irresolute is many-branched and endless.",0,0,0,1,0,0,1,0,0,0
"The unwise speak flowery words, O Partha, delighting in the letter of the Vedas, declaring that there is nothing else.",1,0,0,1,0,1,0,0,0,1
"Those who are full of desires, who consider heaven as the highest goal, and who engage in elaborate rituals for the sake of obtaining pleasure and power, aim towards rebirth as the result of their actions.",1,0,0,0,0,0,0,0,0,0
"For those who are attached to pleasure and prosperity, and whose minds are carried away by such things, the resolute intelligence does not form in the meditative state.",0,0,0,1,0,1,0,0,0,0
"The Vedas deal with the three modes of material nature. Be free from these three modes, O Arjuna. Be free from dualities, ever firm in purity, free from anxieties for gain and safety, and established in the self.",1,0,1,0,0,0,0,0,0,0
"All the purposes that a small well serves are equally served by a large body of water; similarly, all the purposes of the Vedas are fulfilled to the person who knows the essence of the Vedas.",1,0,1,0,0,0,0,0,0,0
"Your right is to perform your duty only, never to its fruits. Let not the fruits of action be your motive, nor let your attachment be to inaction.",1,0,0,1,0,0,1,0,0,0
"Perform your duties while established in yoga, O Dhananjaya, abandoning attachment and being the same in success and failure. Such equanimity is called yoga.",1,0,1,0,0,0,1,0,0,0
"Action is far inferior to the yoga of wisdom, O Dhananjaya. Seek refuge in wisdom; those who seek the fruits of their actions are miserable.",0,0,1,1,0,1,0,0,0,0
"Endowed with wisdom, one discards both good and evil deeds in this world. Therefore, engage in yoga, for yoga is skill in action. (Verse 50)",1,0,1,0,0,0,0,0,0,0
"Endowed with wisdom, the wise ones, having renounced the fruit born of actions, become free from the bondage of birth and attain the state beyond suffering.",1,0,1,0,0,0,0,0,0,0
"When your intellect crosses beyond the mire of delusion, then you shall attain indifference to what is to be heard and what has been heard.",0,0,0,1,0,0,0,0,0,0
"When your mind, which is confused by hearing various teachings, becomes steady and firmly fixed in meditation, then you will achieve yoga.",1,0,0,0,0,0,0,0,0,0
"Arjuna said: O Keshava, what is the description of one who is steady in wisdom and absorbed in meditation? How does a person of steady mind speak, sit, and walk?",1,0,0,0,0,0,0,0,0,0
"The Blessed Lord said: When a person gives up all desires arising in the mind, O Partha, and is content in the self alone by the self, then he is said to be of steady wisdom.",0,0,1,0,0,0,0,0,0,0
"One whose mind is not disturbed in sorrow, who is free from desire in happiness, who is devoid of attachment, fear, and anger, is called a sage of steady wisdom.",1,0,1,0,0,0,0,0,0,0
"He who is unattached everywhere, who, having obtained good and evil, neither rejoices nor hates, his wisdom is established.",0,0,1,0,0,0,1,0,0,0
"When one withdraws the senses from the objects of the senses, like a tortoise withdrawing its limbs from all sides, then his wisdom is firmly established.",1,0,0,0,0,0,0,0,0,0
"The objects of the senses turn away from the abstinent person, leaving the longing behind; but the taste also turns away from him upon seeing the Supreme.",0,0,0,1,0,1,0,0,0,1
"Even for a person of wisdom who strives, O son of Kunti, the turbulent senses forcibly carry away the mind. (Chapter 2, Verse 60)",0,0,1,1,0,1,0,0,0,0
"Having restrained all the senses, he should sit, disciplined, with me as the supreme goal; for whose senses are controlled, his wisdom is firmly established.",1,0,0,0,0,0,0,0,0,0
"For a person who dwells on objects, attachment to them arises; from attachment, desire is born; from desire, anger arises.",0,0,0,1,0,1,1,0,0,0
"From anger arises delusion, from delusion, confusion of memory; from confusion of memory, loss of intellect; from loss of intellect, one perishes.",0,0,0,1,0,1,0,0,0,0
"One who moves among the objects of the senses with the senses under control, free from attachment and aversion, attains tranquility.",1,0,0,0,0,0,0,0,0,0
"In tranquility, all sorrows are destroyed. Indeed, for the tranquil-minded, soon the intellect becomes well-established.",1,0,0,0,0,0,0,0,0,0
"The one who is not united (with the Divine) lacks wisdom, and the one who is not united lacks contemplation. For the one who does not contemplate, there is no peace; and how can there be happiness for one who is not peaceful?",0,0,0,1,0,1,0,0,0,0
"For the mind that follows the wandering senses, it carries away one's wisdom, just as the wind carries away a boat on the water.",1,0,0,1,0,0,0,0,0,1
"Therefore, O mighty-armed one, he whose senses are completely restrained from their objects, his wisdom is firmly established.",1,0,1,0,0,0,0,0,0,0
"That which is night for all beings, in that the disciplined one is awake; that in which beings are awake, is night for the sage who sees.",0,0,1,1,0,1,1,0,0,0
"Just as the waters enter the ocean, which is being filled and yet remains steady, so also desires enter the person who has attained peace; not the one who is desirous of desires.",0,0,0,1,0,1,0,0,0,0
"Abandoning all desires, the person who lives free from longing, without a sense of ""mine"" or egoism, attains peace.",1,0,0,0,0,0,0,0,0,0
"This is the state of Brahman, O Partha; attaining this, one is not deluded. Being established in this state even at the end of life, one attains Brahman-nirvana.",1,0,1,0,0,0,0,0,0,0
