Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The yogi, constantly engaging the self in this way, with a controlled mind, attains peace, the supreme nirvana, which abides in Me.",1,0,1,0,0,0,0,0,0,0
"There is no yoga for one who eats too much or for one who does not eat at all; nor for one who sleeps too much or for one who keeps awake, O Arjuna.",0,0,0,0,0,0,1,0,0,0
"The yoga that destroys sorrow is attained by one who is moderate in eating and recreation, balanced in work and regulated in sleep and wakefulness.",1,0,1,0,0,0,0,0,0,0
"When the controlled mind rests in the self alone, free from desire for all objects, then one is said to be united (in yoga).",1,0,0,0,0,0,0,0,0,0
"As a lamp in a windless place does not flicker, this is the simile used for the yogi of controlled mind, practicing union with the self.",1,0,0,0,0,0,0,0,0,1
"Where the mind, restrained by the practice of yoga, comes to rest; and where, seeing the self by the self, one is satisfied in the self.",1,0,0,0,0,0,0,0,0,0
"The ultimate happiness which is grasped by the intellect and is beyond the senses; when one knows this, one does not move from the truth.",0,0,0,1,0,1,0,0,0,0
"Having gained which, one does not consider any other gain greater; being established in which, one is not moved by even the greatest sorrow.",0,0,0,1,0,1,0,0,0,0
"One should know that to be the severance from union with suffering, which is called yoga.",1,0,0,0,0,0,0,0,0,0
"""One should engage in yoga with a resolute mind, without becoming despondent. Abandoning all desires born of mental concoction, and fully controlling all the senses from all sides by the mind.""",1,0,0,0,0,0,0,0,0,0
"Gradually, step by step, with a firm resolve, one should withdraw the mind, making it rest in the Self alone, and should not think of anything else.",1,0,0,0,0,0,0,0,0,0
"Wherever the restless and unsteady mind wanders, one should restrain it and bring it back under the control of the self.",1,0,0,0,0,0,0,0,0,0
"The supreme bliss indeed comes to this yogi whose mind is peaceful, whose passions are quieted, who has become one with Brahman, and who is free from sin.",1,0,1,0,0,0,0,0,0,0
"The yogi, thus always keeping the self harmonized, freed from all impurities, easily attains the supreme bliss of contact with Brahman.",1,0,0,0,0,0,0,0,0,0
"The self, harmonized by yoga, sees the Self present in all beings and all beings in the Self; he sees the same everywhere.",1,0,0,0,0,0,0,0,0,0
"He who sees Me everywhere and sees everything in Me, I am not lost to him, nor is he lost to Me.",0,0,0,0,0,1,0,0,0,0
"The yogi who worships Me, residing in all beings, and is established in unity, remains in Me regardless of how he lives.",1,0,1,0,0,0,0,0,0,0
"He who sees all beings with an equal eye, comparing them to himself, O Arjuna, whether in happiness or in sorrow, is considered the supreme yogi.",1,0,1,0,0,0,1,0,0,0
"Arjuna said: This yoga that has been taught by you, O Madhusudana, I do not see its stable existence due to the restlessness.",0,0,0,1,0,1,1,0,0,0
"The mind is indeed fickle, O Krishna, turbulent, strong, and obstinate. I think restraining it is as difficult as controlling the wind.",0,0,0,1,0,1,1,0,0,0
"The Blessed Lord said: Undoubtedly, O mighty-armed one, the mind is difficult to control and restless. But it can be controlled, O son of Kunti, by practice and detachment.",0,0,1,0,0,0,0,0,0,0
"For one whose mind is unrestrained, yoga is difficult to attain, I think. But for one who is self-controlled and striving, it is possible to achieve by proper means.",1,0,0,0,0,0,0,0,0,0
"Arjuna said: A person who is not self-controlled, but who has faith, and whose mind wanders away from yoga, failing to attain perfection in yoga—what is his destination, O Krishna?",0,0,0,1,0,0,1,0,0,0
"""Does he not perish, like a cloud torn apart, being unsettled, O mighty-armed one, confused on the path of Brahman?""",0,0,0,1,0,0,1,0,0,0
"""O Krishna, you are indeed worthy of dispelling this doubt of mine completely. No one else is capable of resolving this doubt.""",1,0,0,0,0,0,0,0,0,0
"The Blessed Lord said: O Partha, neither in this world nor in the next is there destruction for him; for the doer of good, O dear one, never comes to grief.",0,0,1,0,0,1,0,0,0,0
"Having attained the worlds of the righteous and having dwelled there for many years, one who has fallen from yoga is born again in the house of the pure and prosperous.",1,0,1,0,0,0,0,0,0,0
"Or he takes birth in the family of wise yogis. Indeed, such a birth as this is very difficult to obtain in this world. (Verse 42)",0,0,0,1,0,1,0,0,0,0
"There he regains the intelligence from his previous body, and then he strives more than before for perfection, O son of Kuru.",1,0,1,0,0,0,0,0,0,0
"By the force of the previous practice, he is carried away even unwillingly. Even the seeker of yoga transcends the Vedic sound.",0,0,0,1,0,0,0,0,0,1
"The yogi, striving with great effort, purified of sins, and perfected through many births, then attains the supreme goal.",1,0,1,0,0,0,0,0,0,0
"The yogi is considered greater than ascetics, even greater than the wise, and greater than those engaged in action. Therefore, O Arjuna, become a yogi.",1,0,0,0,0,0,1,0,0,0
"Among all yogis, the one who worships Me with faith, with his inner self absorbed in Me, is considered by Me to be the most united (yuktatama).",1,0,0,0,0,0,0,0,0,0
