Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"One must understand what is action, and one must understand what is wrong action. One must also understand what is inaction. The path of action is indeed mysterious.",0,0,0,1,0,0,0,0,0,0
"He who sees inaction in action, and action in inaction, is wise among men; he is a yogi and has accomplished all actions.",1,0,0,0,0,0,0,0,0,0
"He whose all undertakings are free from desires and intentions, whose actions are burned by the fire of knowledge, him the wise call a sage.",0,0,1,1,0,0,1,0,0,0
"Abandoning attachment to the results of actions, always content and independent, even though engaged in action, he does not do anything at all.",1,0,0,1,0,0,1,0,0,0
"Without desire, with controlled mind and self, having given up all possessions, performing action only with the body, one does not incur sin.",1,0,1,0,0,0,0,0,0,0
"Content with whatever comes unasked, transcending dualities, free from envy, balanced in success and failure, though acting, he is not bound.",1,0,0,0,0,0,0,0,0,0
"The actions of a person who is free from attachment, liberated, and whose mind is established in knowledge, performed as a sacrifice, are entirely dissolved.",1,0,0,0,0,0,0,0,0,0
"The offering is Brahman, the oblation is Brahman. By Brahman it is offered into the Fire of Brahman. Brahman alone is to be reached by him who performs action with the consciousness focused on Brahman.",0,0,0,0,0,0,0,0,0,0
"Some offer sacrifice to the gods alone, while others offer the self as sacrifice in the fire of Brahman.",0,0,1,0,0,0,0,0,0,0
Others offer the senses such as hearing into the fires of restraint. Others offer the objects such as sound into the fires of the senses. (26),1,0,0,1,0,0,1,0,0,0
"Others offer all the actions of the senses and the actions of the breath into the fire of the yoga of self-restraint, kindled by knowledge.",1,0,0,0,0,0,0,0,0,0
"Sacrifices of material possessions, sacrifices of austerities, sacrifices of yoga, and others are those who make sacrifices of self-study and knowledge, disciplined in their vows.",1,1,0,0,0,0,0,0,0,0
"Some offer the outgoing breath (apana) into the incoming breath (prana), and similarly others offer the incoming breath into the outgoing breath. By stopping the movement of both the incoming and outgoing breaths, they are devoted to the practice of pranayama. Others, who regulate their diet, offer the breaths into the breaths.",0,0,0,0,0,0,1,0,0,0
"All these knowers of sacrifice, whose sins are consumed by sacrifice, partake of the nectar of the remnants of the sacrifice and attain the eternal Brahman.",1,0,1,0,0,0,0,0,0,0
"There is no world for the one who does not perform sacrifices, let alone the other, O best of the Kurus.",0,0,1,0,0,0,0,0,0,0
"Thus, many kinds of sacrifices are spread out in the mouth of Brahman. Know all of them to be born of action; knowing this, you shall be liberated.",1,0,1,0,0,0,0,0,0,0
"The sacrifice of knowledge is superior to the material sacrifice, O Parantapa. All actions in their entirety, O Partha, culminate in knowledge.",1,0,0,0,0,0,0,0,0,0
"Understand that by approaching with reverence, by inquiry, and by service. The wise, who have realized the truth, will impart knowledge to you.",1,0,1,0,0,0,0,0,0,0
"By knowing which, you shall not fall into this delusion again, O Pandava, and by which you will see all beings in yourself and also in Me.",1,0,1,0,0,0,0,0,0,0
"Even if you are the most sinful among all sinners, you will cross over all sin by the raft of knowledge.",1,0,0,0,0,0,0,0,0,0
"Just as a well-kindled fire turns wood to ashes, O Arjuna, so does the fire of knowledge turn all actions to ashes.",0,0,0,1,0,0,1,0,0,0
There is nothing in this world as purifying as knowledge. One who is perfected in yoga finds this knowledge within themselves in due course of time.,1,0,0,0,0,0,0,0,0,0
"The person with faith, who is devoted and has control over the senses, obtains knowledge. Having obtained knowledge, they quickly attain supreme peace.",1,0,0,0,0,0,0,0,0,0
"The ignorant, the faithless, and the doubting soul perishes. Neither this world, nor the next, nor happiness is for the doubting soul.",0,0,0,1,0,1,1,0,0,0
"The actions do not bind one who has renounced actions through yoga, whose doubts have been dispelled by knowledge, and who is self-possessed, O Dhananjaya (Arjuna).",0,0,1,1,0,0,1,0,0,0
"Therefore, with the sword of knowledge, cut asunder this doubt born of ignorance, residing in your heart. Arise, O Bharata, and take refuge in yoga.",1,0,1,0,0,0,0,0,0,0
