Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Relying on your ego, if you think ""I will not fight,"" this resolve of yours is false; your nature will compel you.",0,0,0,1,0,0,1,0,0,0
"O son of Kunti, bound by your own duty born of your nature, that which you do not wish to do out of delusion, you will do even against your will.",1,0,1,0,0,0,1,0,0,0
"The Lord dwells in the hearts of all beings, O Arjuna, causing all beings to revolve by His divine power, as if mounted on a machine.",0,0,1,0,0,0,0,0,0,0
"Go to Him alone for refuge with all your being, O Bharata. By His grace, you shall attain supreme peace and the eternal abode.",1,0,1,0,0,0,0,0,0,0
"Thus, this knowledge, which is more secret than any secret, has been explained to you by me. Reflect on this fully and do as you wish.",1,0,0,0,0,0,0,0,0,0
"Listen again to my supreme word, the most secret of all. Because you are dearly loved by me, I will speak for your benefit.",1,0,0,0,0,0,0,0,0,0
"""Fix your mind on Me, be devoted to Me, worship Me, and bow down to Me. You will come to Me; I truly promise you, for you are dear to Me.""",1,0,1,0,0,0,0,0,0,0
Abandon all forms of dharma and take refuge in Me alone. I will liberate you from all sins; do not grieve.,1,0,1,0,0,0,0,0,0,0
"This should never be spoken to one who is not austere, not devoted, not willing to listen, or to one who is envious of me.",0,0,0,0,0,1,1,0,0,0
"He who teaches this supreme secret to My devotees, having performed the highest devotion to Me, will undoubtedly come to Me.",0,0,1,0,0,0,0,0,0,0
"Among men, no one will be dearer to me than him, nor will there be anyone on earth more beloved to me than him.",0,0,1,0,0,0,0,0,0,0
"He who studies this sacred dialogue of ours, by him I shall be worshiped through the sacrifice of knowledge; this is my opinion.",0,0,1,0,0,0,0,0,0,0
"A man who is faithful and free from envy, even if he hears this, becomes liberated and attains the auspicious worlds of those who perform virtuous deeds.",1,0,1,0,0,0,0,0,0,0
"Has this been heard by you, O Partha, with a focused mind? Has your ignorance and delusion been dispelled, O Dhananjaya?",1,0,0,0,0,0,1,0,0,0
"My delusion is destroyed, and I have regained my memory through Your grace, O Achyuta. I stand here free from doubt and will act according to Your word.",1,0,1,0,0,0,0,0,0,0
"Thus, I heard this marvelous and hair-raising conversation between the great-souled Vasudeva and Partha.",0,0,0,0,0,0,0,0,0,1
"By the grace of Vyasa, I have heard this supreme secret, the Yoga, directly from Krishna, the Lord of Yoga, who spoke it himself.",0,0,0,0,0,0,0,0,0,1
"O King, repeatedly remembering this wondrous conversation between Keshava and Arjuna, I rejoice again and again.",1,0,0,0,0,0,0,0,0,0
"Recalling and recalling that exceedingly wondrous form of Hari, O King, I am greatly astonished and rejoice again and again.",1,1,0,0,0,0,0,0,0,0
"Where there is Krishna, the lord of yoga, and where there is Arjuna, the wielder of the bow, there are prosperity, victory, abundance, and firm policy, in my opinion.",1,0,0,0,0,0,0,0,0,0
