Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
What should I fight with me in this battle? 22,0,0,0,1,0,0,0,0,0,0
I looked at the men who had assembled here in this battle for the sake of the wicked Dhṛtarāṣṭra who wished to please him 23,0,0,1,1,0,1,1,0,0,0
"Sanjaya said: Thus addressed by Gudakesha, O descendant of Bharata, the best of chariots was placed in the middle of the two armies. 24   ",0,0,0,0,0,0,1,0,0,0
"O son of Pṛthā, please look at these assembled by Bhīṣma and Drona and all the kings of the earth. 25.",0,0,0,0,0,1,1,0,0,0
There he saw the fathers and grandfathers the teachers his maternal uncles brothers sons and friends the fathers and friends of both the armies 26.,0,0,0,0,0,1,0,0,0,0
Overcome with mercifulness Kaunteya looked at all his relatives and spoke these words in a state of depression and addressed them as follows 27,0,0,1,0,0,0,0,0,0,0
"Arjuna said: O Kṛṣṇa, when I saw this relative of this people, my limbs were traced to fight. 28.",0,0,0,0,0,0,0,0,1,1
My body is trembling and my hair is thrilled and my skin is burnt by the skin of the body. 29.,0,0,0,1,0,0,0,0,0,1
"O Keśava, I cannot be able to stand in the sky and see my mind in the opposite directions. 30.",0,0,0,1,0,1,0,0,0,1
"O Kṛṣṇa, I do not see any good in killing my relatives in battle. O Kṛṣṇa, I do not desire victory, nor kingdom, nor pleasures. 31   ",0,0,0,1,0,1,1,0,0,0
"O Govinda, what is the use of our kingdom or pleasures, what is the use of our lives for the sake of whom we desire kingdom and pleasures? 32 ",1,0,0,0,0,1,1,0,0,0
The teachers fathers fathers and grandfathers were leaving their lives in battle 33,0,0,0,0,0,1,0,0,0,0
"I do not wish to kill these maternal uncles dogs, grandsons, brothers and relatives. 34 ",0,0,0,0,0,1,1,0,0,0
"O Janardana, what is the use of killing Dhṛtarāṣṭra for the sake of the earth for the sake of the kingdom of the three worlds? 35.",0,0,0,0,0,0,1,0,0,0
They are the only ones who take refuge in the sin of killing us and are not worthy to kill the sons of Dhṛtarāṣṭra and their relatives 36.,0,0,0,1,0,1,1,0,0,0
"Although these men are overwhelmed with greed and have destroyed their family, they are sinful in their companions and sin in betraying their friends. 37 ",0,0,0,0,0,1,1,0,0,0
O Janardana how can we not know how to escape our sins 38.,0,0,0,0,0,1,1,0,0,0
The eternal religious duties of a family are destroyed when their religious duties are destroyed 39.,0,0,0,1,0,1,1,0,0,0
"O Kṛṣṇa, because of the influence of irreligion, O Kṛṣṇa, the women of the family are polluted, O Vārṣṇi, the confusion of castes is born in the wicked. 40   ",0,0,0,1,0,1,1,0,0,0
"The mixture of the mixtures of the family kills the families of the families of the family, and the fruits of their lost bodies and water. 41.",0,0,0,1,0,1,0,0,0,0
These are the defects of these defects of the mixtures of castes and the customs of the caste and the religious duties of the family are destroyed 42,0,0,0,0,0,1,1,0,0,0
"O Lord of the worlds, we have heard that the religious principles of men who have been destroyed are certainly resided in hell. 43.",0,0,0,1,0,0,1,0,0,0
"Oh, how a great sin we have decided to kill her relatives for the sake of the pleasures of the kingdom. 44   ",0,0,0,0,0,1,1,0,0,0
If the sons of Dhṛtarāṣṭra kill me in battle with weapons in armed with weapons and without resistance they will be better for me in battle 45.,0,0,0,1,0,0,1,0,0,1
Having spoken thus to him Arjuna threw his arrows at the chariot and sat down with his bow and was overwhelmed with grief 46.,0,0,0,0,0,1,0,0,0,0
