Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"In this way, a person who sees himself in the state of self-realization does not see himself as a person who does not see himself in a state of ignorance.  ॥",0,0,0,1,0,1,1,0,0,0
A person who has no egoism and whose intelligence is not tainted by his intelligence does not kill these people nor does he kill these people. .,0,0,0,0,0,0,1,0,0,0
"There are three kinds of knowledge, namely knowledge, the knowledge of the senses, the threefold activities of the senses, the senses, the senses, the senses, the senses and the senses.  ॥",1,0,0,0,0,0,0,0,0,0
"In the number of modes of nature, knowledge, action and the doer are described in the three modes of nature. .",0,0,0,1,0,0,1,0,0,0
Know that knowledge is the mode of goodness in the undivided and the undivided in all living entities.  ॥,1,0,1,0,0,0,0,0,0,0
"Knowing that knowledge is separate from the various elements of knowledge and which is separate from the various elements, know that knowledge of all living entities is Rajasic.  ॥",1,0,1,0,0,0,0,0,0,0
"Whatever is attached to the same work as a whole, and that it is a little as if it were not real in the same way, it is described as Tamasic.  ॥",0,0,0,1,0,1,1,0,0,0
A person who is free from attachment and hatred is free from attachment and hatred for a person who desires no rewards is called Sattvic.  ॥,0,0,1,0,0,0,1,0,0,0
Whatever action is performed by a person who desires lust or by egoism is repeatedly described as the king’s body.  ॥,0,0,1,0,0,0,1,0,0,0
"The action of deludedness, decay, violence and manliness is called tamas. .",0,0,0,1,0,1,1,0,0,0
A person who is free from attachment and enthusiasm is free from attachment and enthusiasm. .,1,0,0,0,0,0,0,0,0,0
"The devotee, who is greedy for the fruits of his activities, is greedy for violent and unclean.  ॥",0,0,0,0,0,0,1,0,0,0
"The unjustified, natural, stunned, deceitful, lazy, depressed and long-suffering agents are called Tamas. .",0,0,0,0,0,0,1,0,0,0
"O Arjuna, O Arjuna, please hear about the threefold differences between intelligence and the modes of nature. .",0,0,0,1,0,0,1,0,0,0
"The intellect which knows that instinct and renunciation is in action, in action, in fear and in fear. .",0,0,0,0,1,0,0,0,0,0
That intelligence which perceives religious principles and irreligion and activity and acts in unrighteousness is Rajasic  ॥,0,0,1,0,0,0,1,0,0,0
That intelligence which thinks that irreligion thinks that it is religious and is enveloped in darkness and that is the opposite of all things  ॥,0,0,1,1,0,1,1,0,0,0
"By the patience of the mind, the mind, the life force, the senses, the cessation of yoga, O son of Pṛthā, are the modes of material nature. .",1,0,1,0,0,0,0,0,0,0
"O Arjuna, by which one who holds the path of religious principles and desires by patience in this regard is Rajasic for patience for the sake of rewards.  ॥",1,0,1,0,0,0,0,0,0,0
"O son of Pṛthā, that patience which does not give up dreams, fear, sorrow, depression and intoxication. .",0,0,1,0,0,1,0,0,0,0
"O best of the Bharatas, please hear from me about the happiness of the three worlds, and now the practice of practicing is enjoying the end of the world. .",1,0,0,0,0,0,0,0,0,0
"That which is like poison in the past is like nectar in the past, and that happiness is described in the mode of goodness, which is born of the grace of the self-intelligence. .",1,0,0,0,0,0,0,0,0,0
"The union of the senses of objects is like nectar in the foreground, just as poison is like poison. .",0,0,0,0,0,0,0,0,0,1
"The happiness of the self, which is the source of all happiness, which is deluded by the self-realized soul, is described in the mode of ignorance. .",0,0,0,1,0,1,1,0,0,0
"There is no such thing on earth or in heaven or among the demigods. Therefore, the Supreme Personality of Godhead is freed from the three modes of material nature.  ॥",0,0,1,0,0,0,0,0,0,0
"O lord of the enemies of the enemy of the enemy of the enemies of the universe, the Supreme Personality of Godhead, who is the source of all living entities, is the source of all living entities. .",0,0,1,0,0,0,1,0,0,0
"Relief, self-control, self-control, purity, forbearance, simplicity, knowledge, realization, atheism, ceremonial activities and nature.  ॥",1,0,1,0,0,0,0,0,0,0
"Valour, splendor, patience, dexterity, escape in battle, charity, alms and kṣatriyas are the kṣatriyas of their own nature. .",1,0,1,0,0,0,0,0,0,0
"Agricultural, cattle, trade, trade, vaiśya and vaiśya are the same as those of the śūdras, which are the same as those of a śūdra.  ॥",0,0,1,0,0,0,1,0,0,0
One who is engaged in his own activities and who is engaged in his own activities attains perfection in his own activities. Hear how he attains perfection. .,1,0,0,0,0,0,1,0,0,0
"By worshiping the Supreme Personality of Godhead, one attains perfection by His own activities. By His own activities, one attains perfection. .",1,0,1,0,0,0,0,0,0,0
One who is free from the modes of material nature and who is self-realized by one’s own religious practices should not perform any sinful activities for one’s own nature. .,1,0,0,0,0,0,1,0,0,0
"O son of Kunti, one should not abandon the easy activity, even if it is innocent, for all beginnings are covered with faults, just as fire is covered with smoke.  ॥",0,0,1,1,0,1,1,0,0,0
A person who is unattached to the mind and has conquered all desires and who is free from desire and who is free from desire attains supreme perfection by renunciation. .,1,0,1,0,0,0,0,0,0,0
"O son of Kunti, O son of Kunti, please hear from me in brief how the Supreme Absolute Truth has attained perfection.  ॥",1,0,1,0,0,0,0,0,0,0
Endowed with intelligence and intelligence he controlled his own self and renounces the objects such as sound and other objects of passion and hatred,1,0,0,0,0,0,1,0,0,0
"He who serves a secluded person with a lightwishes, who is always engaged in meditation, meditation, yoga, meditation and yoga, resorting to detachment.",1,0,1,0,0,0,0,0,0,0
He who is free from egoism and who is free from egoism and who is free from egoism and who is free from egoism and who is free from egoism and who is free from egoism and who is free from egoism,1,0,0,0,0,0,1,0,0,0
"The Supreme Personality of Godhead, who has become aware of the Absolute Truth, does not grieve or desire any desire for all living entities in all living entities. .",0,0,1,0,0,0,1,0,0,0
By devotional service I realize Me with devotion as there is no one else in truth and then realizes Me in truth .,0,0,1,0,0,0,0,0,0,0
By My grace one who always performs all his duties and rely on Me attains eternal eternal abode  ॥,1,0,1,0,0,0,0,0,0,0
"By resigning all my activities in Me with consciousness, one should rely on Me and rely on Me, and one should always rely on Me.  ॥",1,0,1,0,0,0,0,0,0,0
"By My grace you will cross all thetresses of Me. If you do not hear of the ego, you will not be destroyed.  ॥",1,0,1,0,0,0,0,0,0,1
"You will think that you will not fight with the ego that you will not fight. This is a liar, and your nature will engage you in a false way.  ॥",0,0,0,1,0,0,1,0,0,0
"O son of Kunti, you are bound by your own nature by your own nature, and you do not wish to do it because of your delusion, even if you are under your control. .",0,0,1,1,0,1,1,0,0,0
"O Arjuna, the Supreme Personality of Godhead, the Supreme Personality of Godhead, resides in the hearts of all living entities.  ॥",1,0,1,0,0,0,0,0,0,0
O descendant of Bharata take shelter of Him alone by His grace You will attain to the eternal abode of supreme peace .,1,0,1,0,0,0,0,0,0,0
I have thus described to you the most secret of the secrets and contemplating this in detail as you wish. .,0,0,0,0,0,0,0,1,0,0
I shall now explain to you the most secret of all mysterious words. Please hear my supreme words.  ॥,1,0,0,0,0,0,0,0,0,0
Be my mind and be devoted to Me. Please offer my obeisances to Me. You will come to Me. You will be dear to Me. You are dear to Me. .,1,0,0,0,0,0,0,0,0,0
Having abandoned all religious principles and take refuge in Me alone I shall deliver You from all sins .,1,0,1,0,0,0,0,0,0,0
"This is never to be said to you for your austerities or to the devotee, nor to listen to me, nor to speak to you, nor to anyone who is envious of me. .",0,0,0,0,0,1,1,0,0,0
Anyone who will undoubtedly attain this supreme secret of My devotees will undoubtedly come to Me.  ॥,1,0,1,0,0,0,0,0,0,0
"There is none of Me in human beings more dear to Me than that of Me, and no one else will be dearer to Me than he on earth. .",0,0,0,0,0,1,0,0,0,0
I think that the sacrifice of knowledge will be studied by the sacrifice of knowledge.  ॥,1,0,1,0,0,0,0,0,0,0
Anyone who hears this mantra with faith and envys and who hears this mantra will be freed from all auspicious deeds.  ॥,1,0,1,0,0,0,0,0,0,0
"O Arjuna, O Arjuna, I have heard this with your mind alone with one mind. O Arjuna, have you lost my delusion of ignorance? .",0,0,0,0,0,0,1,0,0,1
"O infallible one, by Your grace I have lost my delusion and remembrance. I have remained in my presence. .",0,0,1,0,0,1,0,0,0,0
Thus I heard this wonderful conversation between Lord Vāsudeva and Arjuna.  ॥,1,0,0,0,0,0,0,0,0,1
"By the grace of Vyāsa, I have heard this supreme secret of mystic yoga, the Lord of all mystics, Lord Kṛṣṇa, directly described.  ॥",1,0,0,0,0,0,0,0,0,0
"O King, I remember this wonderful conversation between Lord Keśava and Arjuna.  ॥",1,0,0,0,0,0,0,0,0,1
"O King, I am very much astonished and rejoicing in this way, remembering this wonderful form of the Supreme Personality of Godhead.  ॥",1,0,1,0,0,0,0,0,0,0
"Wherever Lord Kṛṣṇa is the master of yoga, there is the bow of Lord Kṛṣṇa, the opulence of the Lord, the goddess of fortune, Victory, Victory, Bhuti, Dhruva, Niti and Mati. .",0,0,1,0,0,0,1,0,0,0
