slokas_no,slokas,slokas_translated
11.0,सर्वद्वारेषु देहेऽस्मिन्प्रकाश उपजायते ।ज्ञानं यदा तदा विद्याद्विवृद्धं सत्त्वमित्युत ॥ ११ ॥,"""When illumination arises in all the doors of the body, then know that sattva has increased.""  




 






"
12.0,लोभ: प्रवृत्तिरारम्भ: कर्मणामशम: स्पृहा ।रजस्येतानि जायन्ते विवृद्धे भरतर्षभ ॥ १२ ॥,"“When rajas increases, O best of the Bharatas, greed, activity, undertaking, restlessness, and desire arise.”  





 
"
13.0,अप्रकाशोऽप्रवृत्तिश्च प्रमादो मोह एव च ।तमस्येतानि जायन्ते विवृद्धे कुरुनन्दन ॥ १३ ॥,"""When tamas increases, O son of Kuru, darkness, inactivity, delusion, and bewilderment arise."" 









"
14.0,यदा सत्त्वे प्रवृद्धे तु प्रलयं याति देहभृत् ।तदोत्तमविदां लोकानमलान्प्रतिपद्यते ॥ १४ ॥,"""When sattva is predominant and the embodied being departs from this world, then he attains to the pure worlds of the virtuous."" 










"
15.0,रजसि प्रलयं गत्वा कर्मसङ्गिषु जायते ।तथा प्रलीनस्तमसि मूढयोनिषु जायते ॥ १५ ॥,"“When rajas predominates, he is reborn among those who are attached to action. And when tamas predominates, he is reborn among the dull-witted.” 











"
16.0,कर्मण: सुकृतस्याहु: सात्त्विकं निर्मलं फलम् ।रजसस्तु फलं दु:खमज्ञानं तमस: फलम् ॥ १६ ॥,"“The fruits of virtuous action are said to be sattvic (pure).  The fruits of rajas are sorrow, and the fruits of tamas are ignorance.” 











"
17.0,सत्त्वात्सञ्जायते ज्ञानं रजसो लोभ एव च ।प्रमादमोहौ तमसो भवतोऽज्ञानमेव च ॥ १७ ॥,"""From sattva arises knowledge, from rajas greed, and from tamas delusion, bewilderment, and ignorance."" 











"
18.0,ऊर्ध्वं गच्छन्ति सत्त्वस्था मध्ये तिष्ठन्ति राजसा: ।जघन्यगुणवृत्तिस्था अधो गच्छन्ति तामसा: ॥ १८ ॥,"""Those who are attached to sattva rise upward, those who are attached to rajas remain in the middle, and those who are attached to tamas, the inferior quality, fall downward."" 











"
19.0,नान्यं गुणेभ्य: कर्तारं यदा द्रष्टानुपश्यति ।गुणेभ्यश्च परं वेत्ति मद्भ‍ावं सोऽधिगच्छति ॥ १९ ॥,"""When one sees no doer other than the qualities, and when one knows My being beyond the qualities, then he attains Me."" 








"
20.0,गुणानेतानतीत्य त्रीन्देही देहसमुद्भ‍वान् ।जन्ममृत्युजरादु:खैर्विमुक्तोऽमृतमश्न‍ुते ॥ २० ॥,"""By transcending these three qualities, born from the body, the embodied being becomes free from birth, death, old age, and sorrow, and he attains immortality."" 








"
21.0,अर्जुन उवाचकैर्लिङ्गैस्त्रीन्गुणानेतानतीतो भवति प्रभो ।किमाचार: कथं चैतांस्त्रीन्गुणानतिवर्तते ॥ २१ ॥,"Arjuna said: ""O Lord, by what signs does one transcend these three qualities? What is the conduct, and how does one transcend these three qualities?"" 









"
22.0,श्रीभगवानुवाचप्रकाशं च प्रवृत्तिं च मोहमेव च पाण्डव ।न द्वेष्टि सम्प्रवृत्तानि न निवृत्तानि काङ्‍क्षति ॥ २२ ॥,"The Lord said: ""O Pandava, he does not hate the qualities of sattva (illumination) and rajas (activity), nor does he desire the quality of tamas (delusion). He is neither attached to things that are in motion nor to things that are at rest."" 





 


"
23.0,उदासीनवदासीनो गुणैर्यो न विचाल्यते ।गुणा वर्तन्त इत्येवं योऽवतिष्ठति नेङ्गते ॥ २३ ॥,"""Just as one sitting in a boat remains unmoved by the water, he remains unmoved by the qualities, thinking, ""The qualities are moving,"" and he is not agitated."" 







"
24.0,समदु:खसुख: स्वस्थ: समलोष्टाश्मकाञ्चन: ।तुल्यप्रियाप्रियो धीरस्तुल्यनिन्दात्मसंस्तुति: ॥ २४ ॥,"""He is the same in pleasure and pain, happy, indifferent to a lump of earth, a stone, and gold. He is the same to a friend and an enemy, a wise person who is the same in blame and praise."" 







"
25.0,मानापमानयोस्तुल्यस्तुल्यो मित्रारिपक्षयो: ।सर्वारम्भपरित्यागी गुणातीत: स उच्यते ॥ २५ ॥,"""He who is the same in honor and dishonor, the same towards friend and foe, who has renounced all undertakings, is called one who has transcended the qualities."" 





 




"
26.0,मां च योऽव्यभिचारेण भक्तियोगेन सेवते ।स गुणान्समतीत्यैतान्ब्रह्मभूयाय कल्पते ॥ २६ ॥,"“And he who with unwavering devotion, through the practice of bhakti-yoga, worships Me, he transcends these qualities and becomes fit for Brahmanhood.”  




 




"
27.0,ब्रह्मणो हि प्रतिष्ठाहममृतस्याव्ययस्य च ।शाश्वतस्य च धर्मस्य सुखस्यैकान्तिकस्य च ॥ २७ ॥,"“For I am the foundation of Brahman, the eternal, the imperishable, the everlasting Dharma, and the ultimate happiness.” 








"
