slokas_no,slokas,slokas_translated
15,युञ्जन्नेवं सदात्मानं योगी नियतमानस: ।शान्तिं निर्वाणपरमां मत्संस्थामधिगच्छति ॥ १५ ॥,"Thus constantly controlling himself, the Yogi with  a controlled mind will attain supreme peace, the ultimate liberation, which is in Me. 
"
16,नात्यश्न‍तस्तु योगोऽस्ति न चैकान्तमनश्न‍त: ।न चातिस्वप्‍नशीलस्य जाग्रतो नैव चार्जुन ॥ १६ ॥,"O Arjuna, there is no Yoga for one who eats too much, nor for one who eats too little; nor for one who sleeps too much, nor for one who remains awake too much. 



"
17,युक्ताहारविहारस्य युक्तचेष्टस्य कर्मसु ।युक्तस्वप्‍नावबोधस्य योगो भवति दु:खहा ॥ १७ ॥,"Yoga is a destroyer of sorrow for one who is balanced in his eating and activities, who is balanced in his actions, and balanced in his sleep and waking.   


"
18,यदा विनियतं चित्तमात्मन्येवावतिष्ठते ।निस्पृह: सर्वकामेभ्यो युक्त इत्युच्यते तदा ॥ १८ ॥,"When the mind is established in the Self, free from all desires, then one is called balanced. 




"
19,यथा दीपो निवातस्थो नेङ्गते सोपमा स्मृता ।योगिनो यतचित्तस्य युञ्जतो योगमात्मन: ॥ १९ ॥,"Just as a lamp in a windless place does not flicker, so is the Yogi whose mind is controlled and engaged in Yoga.


"
20,यत्रोपरमते चित्तं निरुद्धं योगसेवया ।यत्र चैवात्मनात्मानं पश्यन्नात्मनि तुष्यति ॥ २० ॥,"Where the mind is stilled and restrained by the practice of Yoga, where one sees the Self in the Self, and is satisfied in the Self. 




"
21,सुखमात्यन्तिकं यत्तद्‍बुद्धिग्राह्यमतीन्द्रियम् ।वेत्ति यत्र न चैवायं स्थितश्चलति तत्त्वत: ॥ २१ ॥,"Where one experiences ultimate happiness, which is beyond the reach of the intellect and senses, and where one is not shaken from that state, that is the true state. 


"
22,यं लब्ध्वा चापरं लाभं मन्यते नाधिकं तत: ।यस्मिन्स्थितो न दु:खेन गुरुणापि विचाल्यते ॥ २२ ॥,"Having obtained which, one does not consider any other gain to be greater;  and in which, one is not shaken even by great sorrows. 




"
23,तं विद्याद्दु:खसंयोगवियोगं योगसंज्ञितम् ॥ २३ ॥,"Know that as Yoga, the union and separation from the association of sorrow. 


"
24,स निश्चयेन योक्तव्यो योगोऽनिर्विण्णचेतसा ।सङ्कल्पप्रभवान्कामांस्त्यक्त्वा सर्वानशेषत: ।मनसैवेन्द्रियग्रामं विनियम्य समन्तत: ॥ २४ ॥,"That Yoga should be practiced with determination, with an unwavering mind, having abandoned all desires that arise from the mind, completely, controlling the senses with the mind, in all directions. 


"
25,शनै: शनैरुपरमेद्‍बुद्ध्या धृतिगृहीतया ।आत्मसंस्थं मन: कृत्वा न किञ्चिदपि चिन्तयेत् ॥ २५ ॥,"Gradually, one should withdraw the mind, held firm by steadfastness, placing it within the Self, and not thinking of anything at all. 




"
26,यतो यतो निश्चलति मनश्चञ्चलमस्थिरम् ।ततस्ततो नियम्यैतदात्मन्येव वशं नयेत् ॥ २६ ॥,"Wherever the mind, being restless and unsteady, wanders, from there, from there, it should be brought back under control and directed towards the Self. 




"
27,प्रशान्तमनसं ह्येनं योगिनं सुखमुत्तमम् ।उपैति शान्तरजसं ब्रह्मभूतमकल्मषम् ॥ २७ ॥,"For the Yogi with a peaceful mind, the supreme happiness comes, which is free from the qualities of Rajas and Tamas, becoming Brahman, pure and spotless. 




"
28,युञ्जन्नेवं सदात्मानं योगी विगतकल्मष: ।सुखेन ब्रह्मसंस्पर्शमत्यन्तं सुखमश्न‍ुते ॥ २८ ॥,"Thus constantly engaging himself in Yoga, the Yogi, free from impurities, experiences the supreme joy of union with Brahman, the ultimate bliss. 




"
29,सर्वभूतस्थमात्मानं सर्वभूतानि चात्मनि ।ईक्षते योगयुक्तात्मा सर्वत्र समदर्शन: ॥ २९ ॥,"The Yogi, united with Yoga, sees the Self in all beings, and all beings in the Self, with equal vision everywhere. 



"
30,यो मां पश्यति सर्वत्र सर्वं च मयि पश्यति ।तस्याहं न प्रणश्यामि स च मे न प्रणश्यति ॥ ३० ॥,"He who sees Me everywhere, and who sees everything in Me, I do not forsake him, and he does not forsake Me. 


"
31,सर्वभूतस्थितं यो मां भजत्येकत्वमास्थित: ।सर्वथा वर्तमानोऽपि स योगी मयि वर्तते ॥ ३१ ॥,"He who worships Me, dwelling in all beings, with a single-minded devotion, remains in Me, even while engaged in all activities. 






"
32,आत्मौपम्येन सर्वत्र समं पश्यति योऽर्जुन ।सुखं वा यदि वा दु:खं स योगी परमो मत: ॥ ३२ ॥,"O Arjuna, he who sees equally, everywhere,  in all, like the Self, whether it be joy or sorrow, that Yogi is considered to be the greatest. 



"
33,अर्जुन उवाचयोऽयं योगस्त्वया प्रोक्त: साम्येन मधुसूदन ।एतस्याहं न पश्यामि चञ्चलत्वात्स्थितिं स्थिराम् ॥ ३३ ॥,"Arjuna said: ""This Yoga which You have described, O Madhusudana, is based on equanimity. I do not see its stability due to the fickleness of the mind."" 





"
34,चञ्चलं हि मन: कृष्ण प्रमाथि बलवद्दृढम् ।तस्याहं निग्रहं मन्ये वायोरिव सुदुष्करम् ॥ ३४ ॥,"O Krishna, the mind is indeed restless, turbulent, strong, and obstinate. I consider it as difficult to control as the wind. 
"
35,श्रीभगवानुवाचअसंशयं महाबाहो मनो दुर्निग्रहं चलम् ।अभ्यासेन तु कौन्तेय वैराग्येण च गृह्यते ॥ ३५ ॥,"The Lord said: ""O mighty-armed one, there is no doubt that the mind is difficult to control, but it can be controlled by practice and detachment, O son of Kunti.""




"
36,असंयतात्मना योगो दुष्प्राप इति मे मति: ।वश्यात्मना तु यतता शक्योऽवाप्‍तुमुपायत: ॥ ३६ ॥,"""I believe Yoga is difficult to attain for one whose mind is not controlled. But it can be achieved by one who has controlled the mind, through proper means."" 



"
37,अर्जुन उवाचअयति: श्रद्धयोपेतो योगाच्च‍‍लितमानस: ।अप्राप्य योगसंसिद्धिं कां गतिं कृष्ण गच्छति ॥ ३७ ॥,"Arjuna said: “O Krishna, what is the fate of one who, though full of faith, is distracted from Yoga and, without attaining perfection in Yoga, departs from this world?” 
"
38,कच्च‍िन्नोभयविभ्रष्टश्छिन्नाभ्रमिव नश्यति ।अप्रतिष्ठो महाबाहो विमूढो ब्रह्मण: पथि ॥ ३८ ॥,"“Is he not lost like a broken cloud, falling into both worlds, without a foothold, bewildered on the path of Brahman, O mighty-armed one?""


"
39,एतन्मे संशयं कृष्ण छेत्तुमर्हस्यशेषत: ।त्वदन्य: संशयस्यास्य छेत्ता न ह्युपपद्यते ॥ ३९ ॥,"""O Krishna, you alone can dispel this doubt of mine completely. No one else is qualified to resolve this doubt."" 






"
40,श्रीभगवानुवाचपार्थ नैवेह नामुत्र विनाशस्तस्य विद्यते ।न हि कल्याणकृत्कश्चिद्दुर्गतिं तात गच्छति ॥ ४० ॥,"The Lord said: ""O son of Pritha, there is no destruction for him, either here or in the hereafter, for no one who does good deeds comes to a bad state."" 







"
41,प्राप्य पुण्यकृतां लोकानुषित्वा शाश्वती: समा: ।श‍ुचीनां श्रीमतां गेहे योगभ्रष्टोऽभिजायते ॥ ४१ ॥,"Having attained the worlds of the virtuous, and having enjoyed celestial pleasures for countless years, one who has fallen from Yoga is born into the home of the pure and prosperous. 




"
42,अथवा योगिनामेव कुले भवति धीमताम् ।एतद्धि दुर्लभतरं लोके जन्म यदीदृशम् ॥ ४२ ॥,"""Or he is born into the family of Yogis themselves, those who are wise. This birth, O son of Kunti, is indeed very rare in the world.""  






"
43,तत्र तं बुद्धिसंयोगं लभते पौर्वदेहिकम् ।यतते च ततो भूय: संसिद्धौ कुरुनन्दन ॥ ४३ ॥,"""There, he obtains the association of wisdom from his previous life. And he strives even more for perfection, O son of Kuru."" 






"
44,पूर्वाभ्यासेन तेनैव ह्रियते ह्यवशोऽपि स: ।जिज्ञासुरपि योगस्य शब्दब्रह्मातिवर्तते ॥ ४४ ॥,"""Even though he is weak, by that previous practice, he is drawn towards it. Even if he desires to know Yoga, he surpasses the verbal descriptions of Brahman."" 






"
45,प्रयत्‍नाद्यतमानस्तु योगी संश‍ुद्धकिल्बिष: ।अनेकजन्मसंसिद्धस्ततो याति परां गतिम् ॥ ४५ ॥,"""But the Yogi, striving with effort, having cleansed himself of sins, having attained perfection in many births, then attains the supreme state."" 
"
46,तपस्विभ्योऽधिको योगी ज्ञानिभ्योऽपि मतोऽधिक: ।कर्मिभ्यश्चाधिको योगी तस्माद्योगी भवार्जुन ॥ ४६ ॥,"The Yogi is considered greater than the ascetics, greater even than the knowledgeable ones, and greater than those who perform actions. Therefore, O Arjuna, become a Yogi. 


"
47,योगिनामपि सर्वेषां मद्ग‍तेनान्तरात्मना ।श्रद्धावान्भजते यो मां स मे युक्ततमो मत: ॥ ४७ ॥,"""Among all Yogis, he who, with his inner self fixed on Me, worships Me with faith, is considered by Me to be the most united."" 








"
