slokas_no,slokas,slokas_translated
18.0,उदारा: सर्व एवैते ज्ञानी त्वात्मैव मे मतम् ।आस्थित: स हि युक्तात्मा मामेवानुत्तमां गतिम् ॥ १८ ॥,"""All these are noble, but the wise one is My own self. Having attained Me, he who is united with Me attains the highest goal."" 








"
19.0,बहूनां जन्मनामन्ते ज्ञानवान्मां प्रपद्यते ।वासुदेव: सर्वमिति स महात्मा सुदुर्लभ: ॥ १९ ॥,"“After many births, the wise man comes to Me, realizing, “Vasudeva is everything,” This great soul is very difficult to find.” 









"
20.0,कामैस्तैस्तैर्हृतज्ञाना: प्रपद्यन्तेऽन्यदेवता: ।तं तं नियममास्थाय प्रकृत्या नियता: स्वया ॥ २० ॥,"“Those whose knowledge is stolen away by various desires, worship other deities, following specific rules, under the influence of their own nature."" 








"
21.0,यो यो यां यां तनुं भक्त: श्रद्धयार्चितुमिच्छति ।तस्य तस्याचलां श्रद्धां तामेव विदधाम्यहम् ॥ २१ ॥,"""Whatever form a devotee desires to worship Me with faith, I make his faith in that form unshakable."" 









"
22.0,स तया श्रद्धया युक्तस्तस्याराधनमीहते ।लभते च तत: कामान्मयैव विहितान्हि तान् ॥ २२ ॥,"""United with that faith, he engages in that worship and obtains the desires granted by Me, for it is I who ordain those desires."" 






"
23.0,अन्तवत्तु फलं तेषां तद्भ‍वत्यल्पमेधसाम् ।देवान्देवयजो यान्ति मद्भ‍क्ता यान्ति मामपि ॥ २३ ॥,"“The fruits of their actions are limited, for they are of limited intelligence. Those who worship the gods go to the gods, but My devotees come to Me.” 










"
24.0,अव्यक्तं व्यक्तिमापन्नं मन्यन्ते मामबुद्धय: ।परं भावमजानन्तो ममाव्ययमनुत्तमम् ॥ २४ ॥,"""The ignorant think of Me as unmanifest, having become manifest. Not knowing My supreme, eternal, and unsurpassed nature."" 








"
25.0,नाहं प्रकाश: सर्वस्य योगमायासमावृत: ।मूढोऽयं नाभिजानाति लोको मामजमव्ययम् ॥ २५ ॥,"""I am not the illumination of all beings, being covered by My Yogamaya. This deluded world does not know Me, the unborn, the imperishable."" 









"
26.0,वेदाहं समतीतानि वर्तमानानि चार्जुन ।भविष्याणि च भूतानि मां तु वेद न कश्चन ॥ २६ ॥,"""Arjuna, I know all past, present, and future beings, but no one knows Me."" 












"
27.0,इच्छाद्वेषसमुत्थेन द्वन्द्वमोहेन भारत ।सर्वभूतानि सम्मोहं सर्गे यान्ति परन्तप ॥ २७ ॥,"“O descendant of Bharata, all beings are deluded by the illusion of duality, which arises from desire and aversion, and they enter into material existence."" 











"
28.0,येषां त्वन्तगतं पापं जनानां पुण्यकर्मणाम् ।ते द्वन्द्वमोहनिर्मुक्ता भजन्ते मां दृढव्रता: ॥ २८ ॥,"""But those whose sins are gone, who are pure in heart, who are freed from the delusion of duality, and who are steadfast in their devotion, they worship Me."" 








"
29.0,जरामरणमोक्षाय मामाश्रित्य यतन्ति ये ।ते ब्रह्म तद्विदु: कृत्स्नमध्यात्मं कर्म चाखिलम् ॥ २९ ॥,"""Those who seek liberation from old age and death, who strive for Me as their refuge, they know Brahman completely, both the inner Self and all actions."" 










"
30.0,साधिभूताधिदैवं मां साधियज्ञं च ये विदु: ।प्रयाणकालेऽपि च मां ते विदुर्युक्तचेतस: ॥ ३० ॥,"""Those who know Me as the Supreme Lord, the inner controller, the presiding deity, and the object of sacrifice, they know Me at the time of departure with a controlled mind."" 








"
