slokas_no,slokas,slokas_translated
11,देवान्भावयतातेन ते देवा भावयन्तु वः ।परस्परं भावयन्तः श्रेयः परमवाप्स्यथ ॥ ११ ॥,"""By honoring the deities with sacrifice, they in turn will honor you. Honoring one another through sacrifice, you will attain the highest good."" 




"
12,इष्टान्भोगान्हि वो देवा दास्यन्ते यज्ञभाविताः ।तैर्दत्तानप्रदायैभ्यो यो भुङ्क्ते स्तेन एव सः ॥ १२ ॥,"""Deities, pleased by sacrifices, will grant you desired enjoyments. One who enjoys those gifts without giving in return is indeed a thief."" 




"
13,यज्ञशिष्टाशिनः सन्तो मुच्यन्ते सर्वकिल्बिषै ।भुञ्जते ते त्वघं पापा ये पचन्त्यात्मकारणात् ॥ १३ ॥,"""The pious who eat the remnants of sacrificial offerings are freed from all sins. But those who cook food for their own sake eat only sin."" 




"
14,अन्नाद्भ‍वन्ति भूतानि पर्जन्यादन्नसम्भवः ।यज्ञा‍द्भ‍‍वति पर्जन्यो यज्ञः कर्मसमुद्भ‍वः ॥ १४ ॥,"""From food, living beings are born; rain is born from sacrifice; sacrifice is born from action."" 


"
15,कर्म ब्रह्मोद्भ‍वं विद्धि ब्रह्माक्षरसमुद्भ‍वम् ।तस्मात्सर्वगतं ब्रह्म नित्यं यज्ञे प्रतिष्ठितम् ॥ १५ ॥,"""Know that action is born of Brahman, and Brahman is born of the Imperishable (Akshara). Therefore, Brahman, which is all-pervading, eternally resides in sacrifice."" 




"
16,एवं प्रवर्तितं चक्रं नानुवर्तयतीह यः ।अघायुरिन्द्रियारामो मोघं पार्थ स जीवति ॥ १६ ॥,"""One who does not follow this cycle of action thus established, is a sinner who is addicted to the pleasures of the senses, and he lives in vain, O Partha."" 







"
17,यस्त्वात्मरतिरेव स्यादात्मतृप्त‍श्च मानवः ।आत्मन्येव च सन्तुष्टस्तस्य कार्यं न विद्यते ॥ १७ ॥,"""But he who is content in the Self, satisfied in the Self, and finds his pleasure in the Self, has no work to do."" 


"
18,नैव तस्य कृतेनार्थो नाकृतेनेह कश्चन ।न चास्य सर्वभूतेषु कश्चिदर्थव्यपाश्रयः ॥ १८ ॥,"""For such a person, neither action nor inaction has any purpose. Nor does he have any dependence on any being for anything."" 






"
19,तस्मादसक्तः सततं कार्यं कर्म समाचर ।असक्तो ह्याचरन्कर्म परमाप्‍नोति पूरूषः ॥ १९ ॥,"""Therefore, always perform action without attachment to the fruits of action. For, by acting without attachment, a person attains the highest good."" 




"
20,कर्मणैव हि संसिद्धिमास्थिता जनकादयः ।लोकसङ्ग्रहमेवापि सम्पश्यन्कर्तुमर्हसि ॥ २० ॥,"""Indeed, Janaka and others attained perfection through action. You too should perform action, seeing the welfare of the world as your own."" 






"
21,यद्यदाचरति श्रेष्ठस्तत्तदेवेतरो जनः ।स यत्प्रमाणं कुरुते लोकस्तदनुवर्तते ॥ २१ ॥,"""Whatever a great man does, others also do. Whatever standard he sets, the world follows."" 



"
22,न मे पार्थास्ति कर्तव्यं त्रिषु लोकेषु किञ्चन ।नानवाप्त‍मवाप्त‍व्यं वर्त एव च कर्मणि ॥ २२ ॥,"""O Partha, I have no duty to perform in the three worlds. I have nothing to gain or to achieve. Yet I am always engaged in action."" 








"
23,यदि ह्यहं न वर्तेयं जातु कर्मण्यतन्द्रितः ।मम वर्त्मानुवर्तन्ते मनुष्याः पार्थ सर्वशः ॥ २३ ॥,"""For if I were to cease from action, even for a moment, men, O Partha, would all follow my example and abandon their duties."" 






"
24,उत्सीदेयुरिमे लोका न कुर्यां कर्म चेदहम् ।सङ्करस्य च कर्ता स्यामुपहन्यामिमाः प्रजाः ॥ २४ ॥,"""These worlds would be thrown into confusion, and I should be the cause of their downfall, if I were to cease from action."" 






"
25,सक्ताः कर्मण्यविद्वांसो यथा कुर्वन्ति भारत ।कुर्याद्विद्वांस्तथासक्तश्चिकीर्षुर्लोकसङ्‍‍ग्रहम् ॥ २५ ॥,"""As those who are ignorant perform action with attachment, O Bharata, so should a wise man, who desires the welfare of the world, perform action without attachment."" 








"
26,न बुद्धिभेदं जनयेदज्ञानां कर्मसङ्गिनाम् ।जोषयेत्सर्वकर्माणि विद्वान्युक्तः समाचरन् ॥ २६ ॥,"""A wise man, who is established in knowledge, should not cause confusion in the minds of those who are ignorant and attached to the fruits of action.  Rather, he should inspire them to perform all actions in devotion."" 





"
27,प्रकृतेः क्रियमाणानि गुणैः कर्माणि सर्वशः ।अहङ्कारविमूढात्मा कर्ताहमिति मन्यते ॥ २७ ॥,"""All actions are performed entirely by the qualities of nature, but the deluded self, clinging to ego, thinks ""I am the doer."" 





"
28,तत्त्ववित्तु महाबाहो गुणकर्मविभागयोः ।गुणा गुणेषु वर्तन्त इति मत्वा न सज्ज‍ते ॥ २८ ॥,"""But, O mighty-armed one, he who knows the truth perceives the distinction between qualities and actions. Knowing that qualities are active in their own qualities, he does not become attached."" 




"
29,प्रकृतेर्गुणसम्मूढाः सज्ज‍न्ते गुणकर्मसु ।तानकृत्स्नविदो मन्दान्कृत्स्नविन्न विचालयेत् ॥ २९ ॥,"""Deluded by the qualities of nature, men become attached to qualities and actions.  One who has incomplete knowledge should not cause them to deviate, but one who possesses complete knowledge should guide them."" 







"
30,मयि सर्वाणि कर्माणि सन्न्यस्याध्यात्मचेतसा ।निराशीर्निर्ममो भूत्वा युध्यस्व विगतज्वरः ॥ ३० ॥,"""Surrendering all actions to me with a mind fixed on the divine, free from desire and ego, fight, free from fever."" 




"
31,ये मे मतमिदं नित्यमनुतिष्ठन्ति मानवाः ।श्रद्धावन्तोऽनसूयन्तो मुच्यन्ते तेऽपि कर्मभिः ॥ ३१ ॥,"""Those men who steadfastly follow this doctrine of mine, with faith and without malice, are freed from actions."" 






"
32,ये त्वेतदभ्यसूयन्तो नानुतिष्ठन्ति मे मतम् ।सर्वज्ञानविमूढांस्तान्विद्धि नष्टानचेतसः ॥ ३२ ॥,"""But those who revile this doctrine and do not follow it, know that they are deluded in all knowledge, and have lost their minds."" 







"
33,सदृशं चेष्टते स्वस्याः प्रकृतेर्ज्ञानवानपि ।प्रकृतिं यान्ति भूतानि निग्रहः किं करिष्यति ॥ ३३ ॥,"""Even a wise man acts in accordance with his own nature. Beings are bound to their nature, what can restraint do?"" 






"
34,इन्द्रियस्येन्द्रियस्यार्थे रागद्वेषौ व्यवस्थितौ ।तयोर्न वशमागच्छेत्तौ ह्यस्य परिपन्थिनौ ॥ ३४ ॥,"""Attachment and aversion are firmly rooted in the senses and their objects. One should not fall under their sway, for they obstruct the path."" 






"
35,श्रेयान्स्वधर्मो विगुणः परधर्मात्स्वनुष्ठितात् ।स्वधर्मे निधनं श्रेयः परधर्मो भयावहः ॥ ३५ ॥,"""One's own duty, even imperfectly performed, is better than the duty of another perfectly performed. It is better to die in one's own duty, the duty of another is fraught with fear."" 






"
36,अर्जुन उवाचअथ केन प्रयुक्तोऽयं पापं चरति पूरुषः ।अनिच्छन्नपि वार्ष्णेय बलादिव नियोजितः ॥ ३६ ॥,"Arjuna said: ""By what is a man driven to commit sin, even though he is unwilling, O Varshneya, as if compelled by force?"" 




"
37,श्री भगवानुवाचकाम एष क्रोध एष रजोगुणसमुद्भ‍वः ।महाशनो महापाप्मा विद्ध्येनमिह वैरिणम् ॥ ३७ ॥,"The Blessed Lord said: ""Know that this is lust, born of the quality of passion, and that this is a great devourer, a great sinner, and an enemy here."" 






"
38,धूमेनाव्रियते वह्निर्यथादर्शो मलेन च ।यथोल्बेनावृतो गर्भस्तथा तेनेदमावृत्तम् ॥ ३८ ॥,"""As fire is covered by smoke, as a mirror by dust, and as an embryo by the amnion, so is this man enveloped by lust."" 






"
39,आवृतं ज्ञानमेतेन ज्ञानिनो नित्यवैरिणा ।कामरूपेण कौन्तेय दुष्पूरेणानलेन च ॥ ३९ ॥,"""The knowledge of the wise is covered by this, his eternal enemy, in the form of lust, like a fire with smoke."" 







"
40,इन्द्रियाणि मनो बुद्धिरस्याधिष्ठानमुच्यते ।एतैर्विमोहयत्येष ज्ञानमावृत्य देहिनम् ॥ ४० ॥,"""The senses, the mind, and the intellect are said to be its abode. By these, covering the knowledge of the embodied being, it deludes him."" 








"
41,तस्मात्त्वमिन्द्रियाण्यादौ नियम्य भरतर्षभ ।पाप्मानं प्रजहि ह्येनं ज्ञानविज्ञाननाशनम् ॥ ४१ ॥,"""Therefore, O best of the Bharatas, control your senses first. Destroy this sinner, the destroyer of knowledge and wisdom."" 







"
42,इन्द्रियाणि पराण्याहुरिन्द्रियेभ्यः परं मनः ।मनसस्तु परा बुद्धिर्यो बुद्धेः परतस्तु सः ॥ ४२ ॥,"""The senses are said to be superior, but the mind is superior to the senses. And the intellect is superior to the mind. But he who is greater than the intellect is the Self."" 








"
43,एवं बुद्धेः परं बुद्ध्वा संस्तभ्यात्मानमात्मना ।जहि शत्रुं महाबाहो कामरूपं दुरासदम् ॥ ४३ ॥,"""Knowing this, O mighty-armed one, by establishing yourself in the Self, conquer this formidable enemy in the form of lust."" 






"
