slokas_no,slokas,slokas_translated
12,अभिसन्धाय तु फलं दम्भार्थमपि चैव यत् ।इज्यते भरतश्रेष्ठ तं यज्ञं विद्धि राजसम् ॥ १२ ॥,"“O best of the Bharatas, he who performs a sacrifice with a desire for results, or for fame, is considered rajasic.” 





 




"
13,विधिहीनमसृष्टान्नं मन्‍त्रहीनमदक्षिणम् ।श्रद्धाविरहितं यज्ञं तामसं परिचक्षते ॥ १३ ॥,"""A sacrifice without prescribed rules, without offering food, without mantras, without gifts, and without faith is considered tamasic.” 





 




"
14,देवद्विजगुरुप्राज्ञपूजनं शौचमार्जवम् ।ब्रह्मचर्यमहिंसा च शारीरं तप उच्यते ॥ १४ ॥,"“Austerity of the body is said to be worship of the gods, the learned Brahmanas, and the spiritual master, purity, straightforwardness, celibacy, and nonviolence."" 





 




"
15,अनुद्वेगकरं वाक्यं सत्यं प्रियहितं च यत् ।स्वाध्यायाभ्यसनं चैव वाङ्‍मयं तप उच्यते ॥ १५ ॥,"“Austerity of speech is said to be speaking words that are free from anxiety, truthful, pleasant, and beneficial, and constantly studying the scriptures.” 





 






"
16,मन:प्रसाद: सौम्यत्वं मौनमात्मविनिग्रह: ।भावसंश‍ुद्धिरित्येतत्तपो मानसमुच्यते ॥ १६ ॥,"""Austerity of the mind is said to be calmness of mind, gentleness, silence, self-control, and purity of intention."" 






"
17,श्रद्धया परया तप्‍तं तपस्तत्‍त्रिविधं नरै: ।अफलाकाङ्‌‍क्षिभिर्युक्तै: सात्त्विकं परिचक्षते ॥ १७ ॥,"“Austerity, performed with supreme faith by those who are free from desire for results and who are united with the Supreme, is considered sattvic.” 





 






"
18,सत्कारमानपूजार्थं तपो दम्भेन चैव यत् ।क्रियते तदिह प्रोक्तं राजसं चलमध्रुवम् ॥ १८ ॥,"""Austerity performed out of a desire for honor, respect, and worship, or out of hypocrisy, is called rajasic, unstable, and impermanent."" 




 




"
19,मूढग्राहेणात्मनो यत्पीडया क्रियते तप: ।परस्योत्सादनार्थं वा तत्तामसमुदाहृतम् ॥ १९ ॥,"""Austerity performed through foolish understanding, or to cause pain to the self, or to torment others, is called tamasic."" 





 






"
20,दातव्यमिति यद्दानं दीयतेऽनुपकारिणे ।देशे काले च पात्रे च तद्दानं सात्त्विकं स्मृतम् ॥ २० ॥,"“Charity given to the deserving, in the right place, at the right time, and to the right person, without expecting anything in return, is considered sattvic."" 





 






"
21,यत्तु प्रत्युपकारार्थं फलमुद्दिश्य वा पुन: ।दीयते च परिक्ल‍ि‍ष्टं तद्दानं राजसं स्मृतम् ॥ २१ ॥,"""Charity given expecting a return, or to gain something in return, or with a sense of obligation, is considered rajasic."" 










"
22,अदेशकाले यद्दानमपात्रेभ्यश्च दीयते ।असत्कृतमवज्ञातं तत्तामसमुदाहृतम् ॥ २२ ॥,"""Charity given in the wrong place, at the wrong time, or to undeserving people, or given with disrespect and derision, is called tamasic.” 







"
23,ॐ तत्सदिति निर्देशो ब्रह्मणस्त्रिविध: स्मृत: ।ब्राह्मणास्तेन वेदाश्च यज्ञाश्च विहिता: पुरा ॥ २३ ॥,"“Om, Tat, Sat - these three syllables are considered to be the designation of Brahman.  The Brahmanas, the Vedas, and the sacrifices were formerly established by these syllables.” 





 




"
24,तस्माद् ॐ इत्युदाहृत्य यज्ञदानतप:क्रिया: ।प्रवर्तन्ते विधानोक्ता: सततं ब्रह्मवादिनाम् ॥ २४ ॥,"“Therefore, beginning with the syllable Om, the sacrifices, charity, and austerities prescribed in the scriptures are performed by those who constantly meditate on Brahman.” 




 








"
25,तदित्यनभिसन्धाय फलं यज्ञतप:क्रिया: ।दानक्रियाश्च विविधा: क्रियन्ते मोक्षकाङ्‌‍क्षिभि: ॥ २५ ॥,"“Without seeking any fruit, sacrifices, austerities, and various charitable acts are performed by those who desire liberation.” 





 






"
26,सद्भ‍ावे साधुभावे च सदित्येतत्प्रयुज्यते ।प्रशस्ते कर्मणि तथा सच्छब्द: पार्थ युज्यते ॥ २६ ॥,"""The word ‘Sat’ (being) is used in the context of goodness and virtue.  O Partha, it is used in the context of virtuous action."" 


 


"
27,यज्ञे तपसि दाने च स्थिति: सदिति चोच्यते ।कर्म चैव तदर्थीयं सदित्येवाभिधीयते ॥ २७ ॥,"""Stability in sacrifice, austerity, and charity is called ‘Sat’.  And action that is for the maintenance of these three is also called ‘Sat’."" 











"
28,अश्रद्धया हुतं दत्तं तपस्तप्‍तं कृतं च यत् ।असदित्युच्यते पार्थ न च तत्प्रेत्य नो इह ॥ २८ ॥,"""O Partha, that sacrifice, charity, or austerity which is performed without faith is  called ‘Asat’ (not being).  And it does not bear fruit in this life or in the next."" 





 






"
