slokas_no,slokas,slokas_translated
14,सर्वत: पाणिपादं तत्सर्वतोऽक्षिशिरोमुखम् ।सर्वत:श्रुतिमल्ल‍ोके सर्वमावृत्य तिष्ठति ॥ १४ ॥,"""Its hands and feet are everywhere, its head and face are everywhere, its ears are everywhere. It pervades the entire universe."" 











"
15,सर्वेन्द्रियगुणाभासं सर्वेन्द्रियविवर्जितम् ।असक्तं सर्वभृच्च‍ैव निर्गुणं गुणभोक्तृ च ॥ १५ ॥,"“It is the radiance of all sense faculties, yet devoid of all sense faculties.  It is unattached, the supporter of all, without qualities, yet the enjoyer of all qualities."" 











"
16,बहिरन्तश्च भूतानामचरं चरमेव च ।सूक्ष्मत्वात्तदविज्ञेयं दूरस्थं चान्तिके च तत् ॥ १६ ॥,"""It is both outside and inside all beings, both unmoving and moving.  Because of its subtlety, it is unknowable. It is both far away and near.” 













"
17,अविभक्तं च भूतेषु विभक्तमिव च स्थितम् ।भूतभर्तृ च तज्ज्ञेयं ग्रसिष्णु प्रभविष्णु च ॥ १७ ॥,"“It is undivided in all beings, yet appearing as if divided. It is the support of all beings. It is to be known as the consumer and the creator.” 











"
18,ज्योतिषामपि तज्ज्योतिस्तमस: परमुच्यते ।ज्ञानं ज्ञेयं ज्ञानगम्यं हृदि सर्वस्य विष्ठितम् ॥ १८ ॥,"“It is the light of lights, beyond darkness. It is knowledge, the object of knowledge, and that by which knowledge is attained.  It is situated in the heart of all."" 













"
19,इति क्षेत्रं तथा ज्ञानं ज्ञेयं चोक्तं समासत: ।मद्भ‍क्त एतद्विज्ञाय मद्भ‍ावायोपपद्यते ॥ १९ ॥,"“Thus, in brief, the field, knowledge, and the object of knowledge have been explained.  He who is devoted to Me, by knowing this, attains to My being.” 













"
20,प्रकृतिं पुरुषं चैव विद्ध्यनादी उभावपि ।विकारांश्च गुणांश्चैव विद्धि प्रकृतिसम्भवान् ॥ २० ॥,"""Know that both Prakriti and Purusha are without beginning. Know also that modifications and qualities are born from Prakriti."" 













"
21,कार्यकारणकर्तृत्वे हेतु: प्रकृतिरुच्यते ।पुरुष: सुखदु:खानां भोक्तृत्वे हेतुरुच्यते ॥ २१ ॥,"""Prakriti is called the cause of the cause and the doer.  Purusha is called the cause of the experience of pleasure and pain."" 











"
22,पुरुष: प्रकृतिस्थो हि भुङ्क्ते प्रकृतिजान्गुणान् ।कारणं गुणसङ्गोऽस्य सदसद्योनिजन्मसु ॥ २२ ॥,"""Purusha, situated in Prakriti, enjoys the qualities born from Prakriti.  Attachment to those qualities is the cause of his birth in both the material and spiritual realms."" 










"
23,उपद्रष्टानुमन्ता च भर्ता भोक्ता महेश्वर: ।परमात्मेति चाप्युक्तो देहेऽस्मिन्पुरुष: पर: ॥ २३ ॥,"“The Supreme Person in this body is called the observer, the approver, the supporter, the enjoyer, the supreme lord, and the supreme Self.” 









"
24,य एवं वेत्ति पुरुषं प्रकृतिं च गुणै: सह ।सर्वथा वर्तमानोऽपि न स भूयोऽभिजायते ॥ २४ ॥,"“He who knows Purusha, Prakriti, and the qualities, even while engaged in all activities, is never reborn.” 










"
25,ध्यानेनात्मनि पश्यन्ति केचिदात्मानमात्मना ।अन्ये सांख्येन योगेन कर्मयोगेन चापरे ॥ २५ ॥,"""Some see the Self by meditating on the Self with the Self. Others see the Self by Samkhya Yoga, and others by Karma Yoga.” 








"
26,अन्ये त्वेवमजानन्त: श्रुत्वान्येभ्य उपासते ।तेऽपि चातितरन्त्येव मृत्युं श्रुतिपरायणा: ॥ २६ ॥,"""Others, who do not know, but who have heard from others, worship. Even they, by being devoted to the scriptures, transcend death."" 







"
27,यावत्सञ्जायते किञ्चित्सत्त्वं स्थावरजङ्गमम् ।क्षेत्रक्षेत्रज्ञसंयोगात्तद्विद्धि भरतर्षभ ॥ २७ ॥,"""O best of the Bharatas, know that whatever being is born - either stationary or movable - it is due to the union of the field and the knower of the field."" 












"
28,समं सर्वेषु भूतेषु तिष्ठन्तं परमेश्वरम् ।विनश्यत्स्वविनश्यन्तं य: पश्यति स पश्यति ॥ २८ ॥,"""He who sees the Supreme Lord dwelling equally in all beings, perishing when they perish and remaining when they remain, he truly sees."" 









"
29,समं पश्यन्हि सर्वत्र समवस्थितमीश्वरम् ।न हिनस्त्यात्मनात्मानं ततो याति परां गतिम् ॥ २९ ॥,"""He who sees the Lord equally present everywhere, who does not harm himself with himself, he attains the supreme state."" 




 


"
30,प्रकृत्यैव च कर्माणि क्रियमाणानि सर्वश: ।य: पश्यति तथात्मानमकर्तारं स पश्यति ॥ ३० ॥,"""He who sees that all actions are performed by Prakriti alone, and that the Self is not the doer, he truly sees."" 




 




"
31,यदा भूतपृथग्भावमेकस्थमनुपश्यति ।तत एव च विस्तारं ब्रह्म सम्पद्यते तदा ॥ ३१ ॥,"""When one sees the diverse forms of beings as one and situated in the Self, then, from that point, he becomes Brahman."" 








"
32,अनादित्वान्निर्गुणत्वात्परमात्मायमव्यय: ।शरीरस्थोऽपि कौन्तेय न करोति न लिप्यते ॥ ३२ ॥,"“Because he is without beginning and without qualities, the Supreme Self is imperishable. Although dwelling in the body, O Kunti’s son, he does not act, and he does not become attached."" 










"
33,यथा सर्वगतं सौक्ष्म्यादाकाशं नोपलिप्यते ।सर्वत्रावस्थितो देहे तथात्मा नोपलिप्यते ॥ ३३ ॥,"“As the space, by its subtlety, pervades the universe and is not stained, even so the Self, dwelling within the body, is not stained.” 


"
34,यथा प्रकाशयत्येक: कृत्स्‍नं लोकमिमं रवि: ।क्षेत्रं क्षेत्री तथा कृत्स्‍नं प्रकाशयति भारत ॥ ३४ ॥,"“Just as the sun illuminates the entire universe, so the Knower of the field illuminates the entire field, O descendant of Bharata."" 









"
35,क्षेत्रक्षेत्रज्ञयोरेवमन्तरं ज्ञानचक्षुषा ।भूतप्रकृतिमोक्षं च ये विदुर्यान्ति ते परम् ॥ ३५ ॥,"“Those who, with the eye of knowledge, know the difference between the field and the Knower of the field, and the liberation of the nature of beings, they attain the supreme state.” 











"
