slokas_no,slokas,slokas_translated
11,श्री भगवानुवाचअशोच्यनन्वशोचस्त्वं प्रज्ञावादांश्च भाषसे ।गतासूनगतासूंश्च नानुशोचन्ति पण्डिताः ॥ ११ ॥,"**The Blessed Lord (Krishna) said:**

""You speak of wisdom and yet you grieve for what is not worthy of grief. Wise people do not lament for the dead or the living."" 


"
12,न त्वेवाहं जातु नासं न त्वं नेमे जनाधिपाः ।न चैव नभविष्यामः सर्वे वयमतः परम् ॥ १२ ॥,"**The Blessed Lord (Krishna) said:**

""Never was I not, nor you, nor these princes, and never shall we cease to be, hereafter."" 


"
13,देहिनोऽस्मिन्यथा देहे कौमारं यौवनं जरा ।तथा देहान्तरप्राप्तिर्धीरस्तत्र न मुह्यति ॥ १३ ॥,"**The Blessed Lord (Krishna) said:**

""As a person puts on new garments, giving up old ones, the soul similarly accepts new bodies, giving up old ones. The wise are not bewildered by this."" 


"
14,मात्रास्पर्शास्तु कौन्तेय शीतोष्णसुखदुःखदाः ।आगमापायिनोऽनित्यास्तांस्तितिक्षस्व भारत ॥ १४ ॥,"**The Blessed Lord (Krishna) said:**

""O son of Kunti, know that the contacts of the senses, arising from cold, heat, pleasure, and pain, are fleeting and impermanent. Bear them with patience, O Bharata."" 


"
15,यं हि न व्यथयन्त्येते पुरुषं पुरुषर्षभ ।समदुःखसुखं धीरं सोऽमृतत्वाय कल्पते ॥ १५ ॥,"**The Blessed Lord (Krishna) said:**

""O best of men, he who is not disturbed by these things, who is the same in pleasure and pain, wise and firm, is fit for immortality."" 




"
16,नासतो विद्यते भावो नाभावो विद्यते सतः ।उभयोरपि दृष्टोऽन्तस्त्वनयोस्तत्त्वदर्शिभिः ॥ १६ ॥,"**The Blessed Lord (Krishna) said:**

""That which is non-existent does not come into existence, and that which exists does not cease to exist. This truth is seen by those who see the essence of things."" 




"
17,अविनाशि तु तद्विद्धि येन सर्वमिदं ततम् ।विनाशमव्ययस्यास्य न कश्चित्कर्तुमर्हति ॥ १७ ॥,"**The Blessed Lord (Krishna) said:**

""Know that which pervades everything to be imperishable; no one can destroy that which is imperishable."" 




"
18,अन्तवन्त इमे देहा नित्यस्योक्ताः शरीरिणः ।अनाशिनोऽप्रमेयस्य तस्माद्युध्यस्व भारत ॥ १८ ॥,"**The Blessed Lord (Krishna) said:**

""These bodies, which belong to the eternal, imperishable, and immeasurable soul, are finite. Therefore, fight, O Bharata!"" 




"
19,य एनं वेत्ति हन्तारं यश्चैनं मन्यते हतम् ।उभौ तौ न विजानीतो नायं हन्ति न हन्यते ॥ १९ ॥,"**The Blessed Lord (Krishna) said:**

""He who thinks that he can kill, and he who thinks that he can be killed, both do not understand.  The Self (Atman) does not kill, nor is it killed."" 




"
20,न जायते म्रियते वा कदाचि-न्नायं भूत्वा भविता वा न भूयः ।अजो नित्यः शाश्वतोऽयं पुराणोन हन्यते हन्यमाने शरीरे ॥ २० ॥,"**The Blessed Lord (Krishna) said:**

""This Self (Atman) is never born, nor does it ever die. It was never in the past, is not now, and will not be in the future. It is unborn, eternal, everlasting, and primeval. It is not killed when the body is killed."" 


"
21,वेदाविनाशिनं नित्यं य एनमजमव्ययम् ।कथं स पुरुषः पार्थ कं घातयति हन्ति कम् ॥ २१ ॥,"**The Blessed Lord (Krishna) said:**

""O Partha, how can anyone kill, or be killed, by the Self (Atman) who is eternal, imperishable, unborn, inexhaustible, and eternal?"" 




"
22,वासांसि जीर्णानि यथा विहायनवानि गृह्णाति नरोऽपराणि ।तथा शरीराणि विहाय जीर्णा-न्यन्यानि संयाति नवानि देही ॥ २२ ॥,"**The Blessed Lord (Krishna) said:**

""Just as a person casts off worn-out clothes and accepts new ones, similarly, the soul casts off worn-out bodies and takes on new ones."" 




"
23,नैनं छिन्दन्ति शस्त्राणि नैनं दहति पावकः ।न चैनं क्ल‍ेदयन्त्यापो न शोषयति मारुतः ॥ २३ ॥,"**The Blessed Lord (Krishna) said:**

""Weapons cannot cut the Self (Atman), fire cannot burn it, water cannot wet it, and wind cannot dry it."" 






"
24,अच्छेद्योऽयमदाह्योऽयमक्ल‍ेद्योऽशोष्य एव च ।नित्यः सर्वगतः स्थाणुरचलोऽयं सनातनः ॥ २४ ॥,"**The Blessed Lord (Krishna) said:**

""The Self (Atman) is unbreakable, unburnable, unwettable, and undryable. It is eternal, all-pervading, stable, immovable, and everlasting."" 
"
25,अव्यक्तोऽयमचिन्त्योऽयमविकार्योऽयमुच्यते ।तस्मादेवं विदित्वैनं नानुशोचितुमर्हसि ॥ २५ ॥,"**The Blessed Lord (Krishna) said:**

""The Self (Atman) is unmanifest, inconceivable, and unchanging. Knowing this, you should not grieve."" 




"
26,अथ चैनं नित्यजातं नित्यं वा मन्यसे मृतम् ।तथापि त्वं महाबाहो नैनं शोचितुमर्हसि ॥ २६ ॥,"**The Blessed Lord (Krishna) said:**

""And even if you think that this Self (Atman) is eternally born and eternally dies, still, O mighty-armed one, you should not grieve for it."" 






"
27,जातस्य हि ध्रुवो मृत्युर्ध्रुवं जन्म मृतस्य च ।तस्मादपरिहार्येऽर्थे न त्वं शोचितुमर्हसि ॥ २७ ॥,"**The Blessed Lord (Krishna) said:**

""For the born, death is certain, and for the dead, birth is certain. Therefore, you should not grieve for what is inevitable."" 




"
28,अव्यक्तादीनि भूतानि व्यक्तमध्यानि भारत ।अव्यक्तनिधनान्येव तत्र का परिदेवना ॥ २८ ॥,"**The Blessed Lord (Krishna) said:**

""O Bharata, all beings are born from the unmanifest, live in the manifest, and return to the unmanifest. What is there to lament about?"" 




"
29,आश्चर्यवत्पश्यति कश्चिदेन -माश्चर्यवद्वदति तथैव चान्यः ।आश्चर्यवच्च‍ैनमन्यः श‍ृणोतिश्रुत्वाप्येनं वेद न चैव कश्चित् ॥ २९ ॥,"**The Blessed Lord (Krishna) said:**

""Some regard the Self (Atman) with wonder, some speak of it with wonder, and others hear of it with wonder. Yet, even after hearing about it, no one truly understands it."" 






"
30,देही नित्यमवध्योऽयं देहे सर्वस्य भारत ।तस्मात्सर्वाणि भूतानि न त्वं शोचितुमर्हसि ॥ ३० ॥,"**The Blessed Lord (Krishna) said:**

""O Bharata, the Self (Atman) that dwells in the body is eternal and indestructible. Therefore, you should not grieve for any being."" 







"
31,स्वधर्ममपि चावेक्ष्य न विकम्पितुमर्हसि ।धर्म्याद्धि युद्धाच्छ्रेयोऽन्यत्क्षत्रियस्य न विद्यते ॥ ३१ ॥,"**The Blessed Lord (Krishna) said:**

""Having considered your own duty, you should not waver. There is nothing nobler for a Kshatriya than a righteous war."" 




"
32,यदृच्छया चोपपन्नं स्वर्गद्वारमपावृतम् ।सुखिनः क्षत्रियाः पार्थ लभन्ते युद्धमीदृशम् ॥ ३२ ॥,"**The Blessed Lord (Krishna) said:**

""O Partha, it is by chance that this door to heaven has opened for you. Fortunate are those Kshatriyas who get such a battle."" 






"
33,अथ चेत्त्वमिमं धर्म्यं सङ्ग्रामं न करिष्यसि ।ततः स्वधर्मं कीर्तिं च हित्वा पापमवाप्स्यसि ॥ ३३ ॥,"**The Blessed Lord (Krishna) said:**

""If you do not fight this righteous war, then you will abandon your duty and your honor, and incur sin."" 




"
34,अकीर्तिं चापि भूतानि कथयिष्यन्ति तेऽव्ययाम् ।सम्भावितस्य चाकीर्तिर्मरणादतिरिच्यते ॥ ३४ ॥,"**The Blessed Lord (Krishna) said:**

""And all beings will speak of your everlasting dishonor. And dishonor for one who has been honored is worse than death."" 






"
35,भयाद्रणादुपरतं मंस्यन्ते त्वां महारथाः ।येषां च त्वं बहुमतो भूत्वा यास्यसि लाघवम् ॥ ३५ ॥,"**The Blessed Lord (Krishna) said:**

""All the great warriors will think that you have abandoned the battlefield out of fear. Those who hold you in high esteem will consider you cowardly."" 








"
36,अवाच्यवादांश्च बहून्वदिष्यन्ति तवाहिताः ।निन्दन्तस्तव सामर्थ्य ततो दुःखतरं नु किम् ॥ ३६ ॥,"**The Blessed Lord (Krishna) said:**

""Your enemies will speak many harsh words against you, denigrating your abilities. What could be more painful than that?"" 






"
37,हतो वा प्राप्स्यसि स्वर्ग जित्वा वा भोक्ष्यसे महीम् ।तस्मादुत्तिष्ठ कौन्तेय युद्धाय कृतनिश्चयः ॥ ३७ ॥,"**The Blessed Lord (Krishna) said:**

""Whether you are killed in battle, you will attain heaven, or if you conquer, you will enjoy the earth. Therefore, arise, O son of Kunti, and be determined to fight."" 






"
38,सुखदुःखे समे कृत्वा लाभालाभौ जयाजयौ ।ततो युद्धाय युज्यस्व नैवं पापमवाप्स्यसि ॥ ३८ ॥,"**The Blessed Lord (Krishna) said:**

""Regarding pleasure and pain, gain and loss, victory and defeat as equal, then prepare yourself for battle. In this way, you will not incur sin."" 








"
39,एषा तेऽभिहिता सांख्ये बुद्धिर्योगे त्विमां श‍ृणु ।बुद्ध्या युक्तो यया पार्थ कर्मबन्धं प्रहास्यसि ॥ ३९ ॥,"**The Blessed Lord (Krishna) said:**

""This wisdom has been explained to you from the Sankhya (philosophy). Now listen to this wisdom from Yoga. By applying this wisdom, O Partha, you will break free from the bondage of action."" 






"
40,नेहाभिक्रमनाशोऽस्ति प्रत्यवायो न विद्यते ।स्वल्पमप्यस्य धर्मस्य त्रायते महतो भयात् ॥ ४० ॥,"**The Blessed Lord (Krishna) said:**

""In this path of action, there is no loss of effort, and there is no failure. Even a little bit of this Dharma protects one from great fear."" 








"
41,व्यवसायात्मिका बुद्धिरेकेह कुरूनन्दन ।बहुशाखा ह्यनन्ताश्च बुद्धयोऽव्यवसायिनाम् ॥ ४१ ॥,"**The Blessed Lord (Krishna) said:**

""O son of Kuru, resolute determination in the mind is the only path. The minds of indecisive people are multifarious and endless."" 






"
42,यामिमां पुष्पितां वाचं प्रवदन्त्यविपश्चितः ।वेदवादरताः पार्थ नान्यदस्तीति वादिनः ॥ ४२ ॥,"**The Blessed Lord (Krishna) said:**

""O Partha, those who are deluded by the flowery words of the Vedas, who are attached to the words themselves, say that there is nothing else."" 






"
43,कामात्मानः स्वर्गपरा जन्मकर्मफलप्रदाम् ।क्रियाविशेषबहुलां भोगैश्वर्यगतिं प्रति ॥ ४३ ॥,"**The Blessed Lord (Krishna) said:**

""Those who are driven by desire, seek heaven, and are attached to the fruits of birth and actions. They are preoccupied with various actions that lead to material possessions and power."" 





"
44,भोगैश्वर्यप्रसक्तानां तयापहृतचेतसाम् ।व्यवसायात्मिका बुद्धिः समाधौ न विधीयते ॥ ४४ ॥,"**The Blessed Lord (Krishna) said:**

""For those who are obsessed with material possessions and power, whose minds are stolen by them, steadfast determination and focus cannot arise."" 









"
45,त्रैगुण्यविषया वेदा निस्त्रैगुण्यो भवार्जुन ।निर्द्वन्द्वो नित्यसत्त्वस्थो निर्योगक्षेम आत्मवान् ॥ ४५ ॥,"**The Blessed Lord (Krishna) said:**

""O Arjuna, the Vedas deal with the three Gunas (qualities of nature). You, however, should transcend those three Gunas. Be free from duality, always dwelling in your true nature (Sattva), free from desire and fear, and established in the Self (Atman)."" 







"
46,यावानर्थ उदपाने सर्वतः सम्प्लुतोदके ।तावान्सर्वेषु वेदेषु ब्राह्मणस्य विजानतः ॥ ४६ ॥,"**The Blessed Lord (Krishna) said:**

""Just as a water jar is filled with water everywhere, so is the knowledge of a learned Brahmana encompassed by all the Vedas."" 








"
47,कर्मण्येवाधिकारस्ते मा फलेषु कदाचन ।मा कर्मफलहेतुर्भूर्मा ते सङ्गोऽस्त्वकर्मणि ॥ ४७ ॥,"**The Blessed Lord (Krishna) said:**

""You have a right to perform your prescribed duty, but you are not entitled to the fruits of action. Never consider yourself the cause of the results of your activities, and never be attached to not doing your duty."" 






"
48,योगस्थः कुरु कर्माणि सङ्गं त्यक्त्वा धनञ्जय ।सिद्ध्यसिद्ध्योः समो भूत्वा समत्वं योग उच्यते ॥ ४८ ॥,"**The Blessed Lord (Krishna) said:**

""Perform your duty, staying established in Yoga, relinquishing attachment, O Dhananjaya. Be the same in success and failure. This equanimity is called Yoga."" 








"
49,दूरेण ह्यवरं कर्म बुद्धियोगाद्धनञ्जय ।बुद्धौ शरणमन्विच्छ कृपणाः फलहेतवः ॥ ४९ ॥,"**The Blessed Lord (Krishna) said:**

""Action, O Dhananjaya, is far inferior to wisdom-yoga. Seek refuge in wisdom, for those who are petty are attached to the fruits of action."" 







"
50,बुद्धियुक्तो जहातीह उभे सुकृतदुष्कृते ।तस्माद्योगाय युज्यस्व योगः कर्मसु कौशलम् ॥ ५० ॥,"**The Blessed Lord (Krishna) said:**

""A wise person, through wisdom yoga,  gives up both good and bad actions. Therefore, engage yourself in Yoga, for Yoga is skill in action."" 









"
51,कर्मजं बुद्धियुक्ता हि फलं त्यक्त्वा मनीषिणः ।जन्मबन्धविनिर्मुक्ताः पदं गच्छन्त्यनामयम् ॥ ५१ ॥,"**The Blessed Lord (Krishna) said:**

""Those who are wise, with their intelligence applied, give up the fruits of action.  Free from the bondage of birth, they attain a state of freedom from suffering."" 








"
52,यदा ते मोहकलिलं बुद्धिर्व्यतितरिष्यति ।तदा गन्तासि निर्वेदं श्रोतव्यस्य श्रुतस्य च ॥ ५२ ॥,"**The Blessed Lord (Krishna) said:**

""When your intelligence transcends the delusion of attachment, then you will attain dispassion for what is heard and what is to be heard."" 











"
53,श्रुतिविप्रतिपन्ना ते यदा स्थास्यति निश्चला ।समाधावचला बुद्धिस्तदा योगमवाप्स्यसि ॥ ५३ ॥,"**The Blessed Lord (Krishna) said:**

""When your mind, confused by conflicting scriptures, becomes steady and firm in meditation, then you will attain Yoga."" 








"
54,अर्जुन उवाचस्थितप्रज्ञस्य का भाषा समाधिस्थस्य केशव ।स्थितधीः किं प्रभाषेत किमासीत व्रजेत किम् ॥ ५४ ॥,"**Arjuna said:**

""O Keshava, what is the speech of a wise person who is established in meditation? What does he speak, what does he do, and where does he go?"" 








"
55,श्रीभगवानुवाचप्रजहाति यदा कामान्सर्वान्पार्थ मनोगतान् ।आत्मन्येवात्मना तुष्टः स्थितप्रज्ञस्तदोच्यते ॥ ५५ ॥,"**The Blessed Lord (Krishna) said:**

""When a person abandons all desires of the mind, O Partha, and becomes content in the Self alone, he is called 'established in wisdom.'"" 









"
56,दुःखेष्वनुद्विग्न‍मनाः सुखेषु विगतस्पृहः ।वीतरागभयक्रोधः स्थिधीर्मुनिरुच्यते ॥ ५६ ॥,"**The Blessed Lord (Krishna) said:**

""He whose mind is undisturbed in sorrow, who is free  from desire in happiness, devoid of attachment, fear, and anger - he is called a sage, a wise person, established in wisdom."" 








"
57,यः सर्वत्रानभिस्नेहस्तत्तत्प्राप्य श‍ुभाश‍ुभम् ।नाभिनन्दति न द्वेष्टि तस्य प्रज्ञा प्रतिष्ठिता ॥ ५७ ॥,"**The Blessed Lord (Krishna) said:**

""He who is indifferent to everything, who is the same in the face of good and bad fortune, who neither rejoices nor grieves - his wisdom is firmly established."" 








"
58,यदा संहरते चायं कूर्मोऽङ्गानीव सर्वशः ।इन्द्रियाणीन्द्रियार्थेभ्यस्तस्य प्रज्ञा प्रतिष्ठिता ॥ ५८ ॥,"**The Blessed Lord (Krishna) said:**

""When a person, like a tortoise drawing in all its limbs, retracts all the senses from sense objects, his wisdom is firmly established."" 










"
59,विषया विनिवर्तन्ते निराहारस्य देहिनः ।रसवर्जं रसोऽप्यस्य परं दृष्ट्वा निवर्तते ॥ ५९ ॥,"**The Blessed Lord (Krishna) said:**

""When the senses of a person who is free from attachment withdraw from sense objects, even taste, having seen the Supreme, also withdraws."" 








"
60,यततो ह्यपि कौन्तेय पुरुषस्य विपश्चितः ।इन्द्रियाणि प्रमाथीनि हरन्ति प्रसभं मनः ॥ ६० ॥,"**The Blessed Lord (Krishna) said:**

""Even for a wise person, O son of Kunti, the senses, which are unruly, forcibly steal away the mind."" 








"
61,तानि सर्वाणि संयम्य युक्त आसीत मत्परः ।वशे हि यस्येन्द्रियाणि तस्य प्रज्ञा प्रतिष्ठिता ॥ ६१ ॥,"**The Blessed Lord (Krishna) said:**

""Therefore, one should restrain all the senses and remain devoted to Me. For he who has his senses under control has wisdom firmly established."" 
"
62,ध्यायतो विषयान्पुंसः सङ्गस्तेषूपजायते ।सङ्गात्सञ्जायते कामः कामात्क्रोधोऽभिजायते ॥ ६२ ॥,"**The Blessed Lord (Krishna) said:**

""When a person meditates on sense objects, attachment to them arises. From attachment, desire is born. From desire, anger is born."" 




"
63,क्रोधाद्भ‍वति सम्मोहः सम्मोहात्स्मृतिविभ्रमः ।स्मृतिभ्रंशाद्बुद्धिनाशो बुद्धिनाशात्प्रणश्यति ॥ ६३ ॥,"**The Blessed Lord (Krishna) said:**

""From anger comes delusion. From delusion comes forgetfulness. From forgetfulness, the destruction of intelligence follows, and from the loss of intelligence, one perishes."" 






"
64,रागद्वेषविमुक्तैस्तु विषयनिन्द्रियैश्चरन् ।आत्मवश्यैर्विधेयात्मा प्रसादमधिगच्छति ॥ ६४ ॥,"**The Blessed Lord (Krishna) said:**

""But he who moves through life free from attachment and aversion, with senses controlled by the self, and with a mind devoted to the Supreme, attains peace."" 








"
65,प्रसादे सर्वदुःखानां हानिरस्योपजायते ।प्रसन्नचेतसो ह्याश‍ु बुद्धिः पर्यवतिष्ठते ॥ ६५ ॥,"**The Blessed Lord (Krishna) said:**

""When peace is attained, all sorrows cease. For one whose mind is peaceful, intelligence becomes steady."" 










"
66,नास्ति बुद्धिरयुक्तस्य न चायुक्तस्य भावना ।न चाभावयतः शान्तिरशान्तस्य कुतः सुखम् ॥ ६६ ॥,"**The Blessed Lord (Krishna) said:**

""A person who is not connected to the Supreme does not have wisdom, nor does one who is not established in Yoga have contemplation.  And for one who is not peaceful, there is no peace, and for one who is not peaceful, how can there be happiness?"" 







"
67,इन्द्रियाणां हि चरतां यन्मनोऽनुविधीयते ।तदस्य हरति प्रज्ञां वायुर्नावमिवाम्भसि ॥ ६७ ॥,"**The Blessed Lord (Krishna) said:**

""Just as the wind carries away a boat on water, so does the mind carry away the wisdom of a person whose senses wander."" 










"
68,तस्माद्यस्य महाबाहो निगृहीतानि सर्वशः ।इन्द्रियाणीन्द्रियार्थेभ्यस्तस्य प्रज्ञा प्रतिष्ठिता ॥ ६८ ॥,"**The Blessed Lord (Krishna) said:**

""Therefore, O mighty-armed one, he whose senses are completely withdrawn from sense objects, his wisdom is firmly established."" 










"
69,या निशा सर्वभूतानां तस्यां जागर्ति संयमी ।यस्यां जाग्रति भूतानि सा निशा पश्यतो मुनेः ॥ ६९ ॥,"**The Blessed Lord (Krishna) said:**

""What is night for all beings is the time when the self-controlled person is awake. What is day for all beings is night for the wise seer."" 



"
70,आपूर्यमाणमचलप्रतिष्ठंसमुद्रमापः प्रविशन्ति यद्वत् ।तद्वत्कामा यं प्रविशन्ति सर्वेस शान्तिमाप्‍नोति न कामकामी ॥ ७० ॥,"**The Blessed Lord (Krishna) said:**

""Just as the waters of the sea, though constantly filled, remain unmoved, so also the man who is renounced never desires anything, though all desires enter him."" 






"
71,विहाय कामान्यः सर्वान्पुमांश्चरति निःस्पृहः ।निर्ममो निरहङ्कार स शान्तिमधिगच्छति ॥ ७१ ॥,"**The Blessed Lord (Krishna) said:**

""He who, abandoning all desires, moves in the world without craving, without attachment, and without ego, he attains peace."" 









"
72,एषा ब्राह्मी स्थितिःपार्थ नैनां प्राप्य विमुह्यति ।स्थित्वास्यामन्तकालेऽपि ब्रह्मनिर्वाणमृच्छति ॥ ७२ ॥,"**The Blessed Lord (Krishna) said:**

""O Partha, this is the state of Brahman.  A person who attains this state never becomes bewildered. Even at the time of death, he attains liberation in Brahman."" 









"
