slokas_no,slokas,slokas_translated
11,चिन्तामपरिमेयां च प्रलयान्तामुपाश्रिता: ।कामोपभोगपरमा एतावदिति निश्चिता: ॥ ११ ॥,"They are absorbed in immeasurable anxiety, ending only with death, and are convinced that the gratification of desires is the highest goal."
12,आशापाशशतैर्बद्धा: कामक्रोधपरायणा: ।ईहन्ते कामभोगार्थमन्यायेनार्थसञ्चयान् ॥ १२ ॥,"Bound by hundreds of ties of hope, given over to desire and anger, they strive to accumulate wealth by unjust means for the gratification of desires."
13,इदमद्य मया लब्धमिमं प्राप्स्ये मनोरथम् ।इदमस्तीदमपि मे भविष्यति पुनर्धनम्  ॥ १३ ॥,"This has been gained by me today; I shall attain this desire. This wealth is mine now, and this will also be mine in the future."
14,असौ मया हत: शत्रुर्हनिष्ये चापरानपि ।ईश्वरोऽहमहं भोगी सिद्धोऽहं बलवान्सुखी ॥ १४ ॥,"I have killed this enemy, and I will kill others too. I am the lord, I am the enjoyer, I am successful, I am powerful and happy."
15,आढ्योऽभिजनवानस्मि कोऽन्योऽस्ति सदृशो मया ।यक्ष्ये दास्यामि मोदिष्य इत्यज्ञानविमोहिता: ॥ १५ ॥,"""I am wealthy and of noble birth. Who else is there like me? I will sacrifice, I will give, I will rejoice."" Thus are they deluded by ignorance."
16,अनेकचित्तविभ्रान्ता मोहजालसमावृता: ।प्रसक्ता: कामभोगेषु पतन्ति नरकेऽश‍ुचौ ॥ १६ ॥,"Bewildered by many thoughts, enveloped in the net of delusion, attached to the enjoyment of desires, they fall into a foul hell."
17,आत्मसम्भाविता: स्तब्धा धनमानमदान्विता: ।यजन्ते नामयज्ञैस्ते दम्भेनाविधिपूर्वकम् ॥ १७ ॥,"The self-conceited, stubborn, filled with the intoxication of wealth and pride, perform sacrifices in name only, with hypocrisy, disregarding the prescribed rules."
18,अहङ्कारं बलं दर्पं कामं क्रोधं च संश्रिता: ।मामात्मपरदेहेषु प्रद्विषन्तोऽभ्यसूयका: ॥ १८ ॥,"Those who are absorbed in ego, strength, arrogance, desire, and anger, who are envious and malicious towards others and towards Me in their own bodies and in others."
19,तानहं द्विषत: क्रूरान्संसारेषु नराधमान् ।क्षिपाम्यजस्रमश‍ुभानासुरीष्वेव योनिषु ॥ १९ ॥,"Those cruel haters, the lowest among men in the world, I constantly cast into demonic wombs."
20,आसुरीं योनिमापन्ना मूढा जन्मनि जन्मनि ।मामप्राप्यैव कौन्तेय ततो यान्त्यधमां गतिम् ॥ २० ॥,"Those who take birth in demonic wombs, deluded birth after birth, fail to reach Me, O son of Kunti, and thus they go to the lowest destination."
21,त्रिविधं नरकस्येदं द्वारं नाशनमात्मन: ।काम: क्रोधस्तथा लोभस्तस्मादेतत्‍त्रयं त्यजेत् ॥ २१ ॥,"This is the threefold gate of hell, destructive of the self: desire, anger, and greed. Therefore, one should abandon these three."
22,एतैर्विमुक्त: कौन्तेय तमोद्वारैस्त्रिभिर्नर: ।आचरत्यात्मन: श्रेयस्ततो याति परां गतिम् ॥ २२ ॥,"Freed from these three gates of darkness, O son of Kunti, a person acts for the welfare of the soul and thereby attains the supreme destination."
23,य: शास्त्रविधिमुत्सृज्य वर्तते कामकारत: ।न स सिद्धिमवाप्‍नोति न सुखं न परां गतिम् ॥ २३ ॥,"He who disregards the scriptural injunctions and acts according to his own desires neither attains perfection, nor happiness, nor the supreme goal."
24,तस्माच्छास्त्रं प्रमाणं ते कार्याकार्यव्यवस्थितौ ।ज्ञात्वा शास्त्रविधानोक्तं कर्म कर्तुमिहार्हसि ॥ २४ ॥,"Therefore, the scripture is your authority in determining what should be done and what should not be done. Knowing the injunctions of the scripture, you ought to perform your duty here."
