slokas_no,slokas,slokas_translated
14,तत: स विस्मयाविष्टो हृष्टरोमा धनञ्जय: ।प्रणम्य शिरसा देवं कृताञ्जलिरभाषत ॥ १४ ॥,"Then, filled with wonder and with hair standing on end, Dhananjaya (Arjuna) bowed his head to the divine being and, with folded hands, spoke."
15,अर्जुन उवाचपश्यामि देवांस्तव देव देहेसर्वांस्तथा भूतविशेषसङ्घान् ।ब्रह्माणमीशं कमलासनस्थ-मृषींश्च सर्वानुरगांश्च दिव्यान् ॥ १५ ॥,"Arjuna said: I see all the gods in Your body, O God, and all the various hosts of beings. I see Brahma, the Lord, seated on the lotus, and all the sages and divine serpents."
16,अनेकबाहूदरवक्‍त्रनेत्रंपश्यामि त्वां सर्वतोऽनन्तरूपम् ।नान्तं न मध्यं न पुनस्तवादिंपश्यामि विश्वेश्वर विश्वरूप ॥ १६ ॥,"I see you with many arms, bellies, mouths, and eyes, having infinite forms on all sides. I do not see your end, nor the middle, nor again the beginning, O Lord of the universe, O Universal Form."
17,किरीटिनं गदिनं चक्रिणं चतेजोराशिं सर्वतो दीप्‍तिमन्तम् ।पश्यामि त्वां दुर्निरीक्ष्यं समन्ता-द्दीप्‍तानलार्कद्युतिमप्रमेयम् ॥ १७ ॥,"I see you with a crown, a mace, and a discus, a mass of radiance shining everywhere. You are difficult to look at from all sides, blazing like a fire and the sun, immeasurable."
18,त्वमक्षरं परमं वेदितव्यंत्वमस्य विश्वस्य परं निधानम् ।त्वमव्यय: शाश्वतधर्मगोप्‍तासनातनस्त्वं पुरुषो मतो मे ॥ १८ ॥,"You are the imperishable, the supreme to be known; you are the ultimate repository of this universe. You are the eternal guardian of the everlasting Dharma; you are the ancient, and I consider you the Purusha (Supreme Being)."
19,अनादिमध्यान्तमनन्तवीर्य-मनन्तबाहुं शशिसूर्यनेत्रम् ।पश्यामि त्वां दीप्‍तहुताशवक्‍त्रंस्वतेजसा विश्वमिदं तपन्तम् ॥ १९ ॥,"I see You without beginning, middle, or end, with infinite power and countless arms, having the sun and the moon for Your eyes. Your mouth is blazing fire, and You are burning the entire universe with Your radiance."
20,द्यावापृथिव्योरिदमन्तरं हिव्याप्‍तं त्वयैकेन दिशश्च सर्वा: ।दृष्ट्वाद्‍भुतं रूपमुग्रं तवेदंलोकत्रयं प्रव्यथितं महात्मन् ॥ २० ॥,"The space between heaven and earth is pervaded by you alone, and all the directions too. Having seen this wondrous and terrible form of yours, O great one, the three worlds are trembling."
21,अमी हि त्वां सुरसङ्घा विशन्तिकेचिद्भ‍ीता: प्राञ्जलयो गृणन्ति ।स्वस्तीत्युक्त्वा महर्षिसिद्धसङ्घा:स्तुवन्ति त्वां स्तुतिभि: पुष्कलाभि: ॥ २१ ॥,"Some of these hosts of gods enter into you, and some, frightened, with joined palms, praise you. Saying ""May it be well,"" the groups of great sages and perfected beings extol you with abundant hymns."
22,रुद्रादित्या वसवो ये च साध्याविश्वेऽश्विनौ मरुतश्चोष्मपाश्च ।गन्धर्वयक्षासुरसिद्धसङ्घावीक्षन्ते त्वां विस्मिताश्चैव सर्वे ॥ २२ ॥,"Rudras, Adityas, Vasus, and the Sadhyas, Vishvedevas, Ashvins, Maruts, and the Ushmapas, the hosts of Gandharvas, Yakshas, Asuras, and Siddhas all gaze upon you and are indeed amazed."
23,रूपं महत्ते बहुवक्‍त्रनेत्रंमहाबाहो बहुबाहूरुपादम् ।बहूदरं बहुदंष्ट्राकरालंदृष्ट्वा लोका: प्रव्यथितास्तथाहम् ॥ २३ ॥,"Your form is vast, with many mouths and eyes, O mighty-armed one, with many arms, thighs, and feet, many bellies, and many terrible fangs. Seeing this, the worlds are terrified, and so am I."
24,नभ:स्पृशं दीप्‍तमनेकवर्णंव्यात्ताननं दीप्‍तविशालनेत्रम् ।दृष्ट्वा हि त्वां प्रव्यथितान्तरात्माधृतिं न विन्दामि शमं च विष्णो ॥ २४ ॥,"Touching the sky, blazing, with many colors, with wide open mouths and shining large eyes, seeing you, my innermost self is disturbed and I find no composure or peace, O Vishnu."
25,दंष्ट्राकरालानि च ते मुखानिदृष्ट्वैव कालानलसन्निभानि ।दिशो न जाने न लभे च शर्मप्रसीद देवेश जगन्निवास ॥ २५ ॥,"Seeing your mouths, which are terrible with fangs and resemble the fires of destruction, I do not know the directions and do not find peace. Be gracious, O Lord of the gods, O abode of the universe."
26,अमी च त्वां धृतराष्ट्रस्य पुत्रा:सर्वे सहैवावनिपालसङ्घै: ।भीष्मो द्रोण: सूतपुत्रस्तथासौसहास्मदीयैरपि योधमुख्यै: ॥ २६ ॥,"And all the sons of Dhritarashtra, along with the groups of kings, Bhishma, Drona, and that son of a charioteer, along with the chief warriors of our side."
27,वक्‍त्राणि ते त्वरमाणा विशन्तिदंष्ट्राकरालानि भयानकानि ।केचिद्विलग्न‍ा दशनान्तरेषुसन्दृश्यन्ते चूर्णितैरुत्तमाङ्गै: ॥ २७ ॥,"Rushing into your mouths, which are fearful and terrible with tusks, some are seen with their heads crushed, caught between your teeth."
28,यथा नदीनां बहवोऽम्बुवेगा:समुद्रमेवाभिमुखा द्रवन्ति ।तथा तवामी नरलोकवीराविशन्ति वक्‍त्राण्यभिविज्‍वलन्ति ॥ २८ ॥,"Just as many torrents of rivers rush towards the ocean, so do these heroes of the world of men enter Your blazing mouths."
29,यथा प्रदीप्‍तं ज्‍वलनं पतङ्गाविशन्ति नाशाय समृद्धवेगा: ।तथैव नाशाय विशन्ति लोका-स्तवापि वक्‍त्राणि समृद्धवेगा: ॥ २९ ॥,"As moths enter into a blazing fire with great speed to their destruction, so do these worlds enter into your mouths with great speed for their destruction."
30,लेलिह्यसे ग्रसमान: समन्ता-ल्ल‍ोकान्समग्रान्वदनैज्‍‍र्वलद्भ‍िः ।तेजोभिरापूर्य जगत्समग्रंभासस्तवोग्रा: प्रतपन्ति विष्णो ॥ ३० ॥,"You lick, devouring all the worlds on every side with your flaming mouths. Filling the whole universe with your radiance, your fierce rays are burning, O Vishnu."
31,आख्याहि मे को भवानुग्ररूपोनमोऽस्तु ते देववर प्रसीद ।विज्ञातुमिच्छामि भवन्तमाद्यंन हि प्रजानामि तव प्रवृत्तिम् ॥ ३१ ॥,"Tell me, who are you of formidable form? Salutations to you, O great god, be pleased. I wish to know you, the original being, for I do not understand your activity."
32,श्रीभगवानुवाचकालोऽस्मि लोकक्षयकृत्प्रवृद्धोलोकान्समाहर्तुमिह प्रवृत्त: ।‍ऋतेऽपि त्वां न भविष्यन्ति सर्वेयेऽवस्थिता: प्रत्यनीकेषु योधा: ॥ ३२ ॥,"The Blessed Lord said: I am Time, the great destroyer of the worlds, and I have come here to destroy all people. With the exception of you [the Pandavas], all the soldiers here on both sides will be slain."
33,तस्मात्त्वमुत्तिष्ठ यशो लभस्वजित्वा शत्रून्भुंक्ष्व राज्यं समृद्धम् ।मयैवैते निहता: पूर्वमेवनिमित्तमात्रं भव सव्यसाचिन् ॥ ३३ ॥,"Therefore, stand up and attain glory. Conquer your enemies and enjoy a prosperous kingdom. These warriors have already been slain by Me; you are merely an instrument, O skillful archer."
34,द्रोणं च भीष्मं च जयद्रथं चकर्णं तथान्यानपि योधवीरान् ।मया हतांस्त्वं जहि मा व्यथिष्ठायुध्यस्व जेतासि रणे सपत्‍नान् ॥ ३४ ॥,"Drona, Bhishma, Jayadratha, Karna, and other brave warriors have been slain by me. Do not be distressed; fight, and you shall conquer your enemies in battle."
35,सञ्जय उवाचएतच्छ्रुत्वा वचनं केशवस्यकृताञ्जलिर्वेपमान: किरीटी ।नमस्कृत्वा भूय एवाह कृष्णंसगद्ग‍दं भीतभीत: प्रणम्य ॥ ३५ ॥,"Sanjaya said: Hearing these words of Keshava, the crowned one (Arjuna), with folded hands and trembling, bowed down with fear, and again addressed Krishna, with faltering voice, repeatedly bowing in reverence."
36,अर्जुन उवाचस्थाने हृषीकेश तव प्रकीर्त्याजगत्प्रहृष्यत्यनुरज्यते च ।रक्षांसि भीतानि दिशो द्रवन्तिसर्वे नमस्यन्ति च सिद्धसङ्घा: ॥ ३६ ॥,"Arjuna said: It is fitting, O Hrishikesha, that the world rejoices and is delighted by your glory. The demons, in fear, flee in all directions, and all the hosts of perfected beings bow down to you."
37,कस्माच्च‍ ते न नमेरन्महात्मन्गरीयसे ब्रह्मणोऽप्यादिकर्त्रे ।अनन्त देवेश जगन्निवासत्वमक्षरं सदसत्तत्परं यत् ॥ ३७ ॥,"Why should they not bow to you, O Great One, who are greater even than Brahma, the original creator? O Infinite One, Lord of the gods, abode of the universe, you are the imperishable, beyond both the manifest and the unmanifest."
38,त्वमादिदेव: पुरुष: पुराण-स्त्वमस्य विश्वस्य परं निधानम् ।वेत्तासि वेद्यं च परं च धामत्वया ततं विश्वमनन्तरूप ॥ ३८ ॥,"You are the original God, the ancient Person; you are the ultimate refuge of this universe. You are the knower and the object of knowledge, and the supreme abode. The universe is pervaded by you with infinite forms."
39,वायुर्यमोऽग्न‍िर्वरुण: शशाङ्क:प्रजापतिस्त्वं प्रपितामहश्च ।नमो नमस्तेऽस्तु सहस्रकृत्व:पुनश्च भूयोऽपि नमो नमस्ते ॥ ३९ ॥,"You are the wind, Yama, fire, Varuna, the moon, Prajapati, and the great-grandfather. Salutations to you a thousand times, and again and again, salutations to you."
40,नम: पुरस्तादथ पृष्ठतस्तेनमोऽस्तु ते सर्वत एव सर्व ।अनन्तवीर्यामितविक्रमस्त्वंसर्वं समाप्‍नोषि ततोऽसि सर्व: ॥ ४० ॥,"Salutations to you in the front and from behind; let there be salutations to you from all sides, O all-encompassing one. You, of infinite strength and immeasurable prowess, pervade everything, therefore you are everything."
41,सखेति मत्वा प्रसभं यदुक्तंहे कृष्ण हे यादव हे सखेति ।अजानता महिमानं तवेदंमया प्रमादात्प्रणयेन वापि ॥ ४१ ॥,"Thinking of You as a friend, I rashly addressed You as ""O Krishna,"" ""O Yadava,"" ""O my friend,"" not knowing Your greatness. Out of negligence or affection..."
42,यच्च‍ावहासार्थमसत्कृतोऽसिविहारशय्यासनभोजनेषु ।एकोऽथवाप्यच्युत तत्समक्षंतत्क्षामये त्वामहमप्रमेयम् ॥ ४२ ॥,"If in jest you have been disrespected while at play, rest, sitting, or dining, either alone or in the presence of others, for that, O immeasurable one, I seek your forgiveness, O Achyuta."
43,पितासि लोकस्य चराचरस्यत्वमस्य पूज्यश्च गुरुर्गरीयान् ।न त्वत्समोऽस्त्यभ्यधिक: कुतोऽन्योलोकत्रयेऽप्यप्रतिमप्रभाव ॥ ४३ ॥,"You are the father of the world, of the moving and the non-moving; you are its worshipful and venerable teacher. There is none equal to you, how then could there be another greater than you in the three worlds, O being of incomparable power?"
44,तस्मात्प्रणम्य प्रणिधाय कायंप्रसादये त्वामहमीशमीड्यम् ।पितेव पुत्रस्य सखेव सख्यु:प्रिय: प्रियायार्हसि देव सोढुम् ॥ ४४ ॥,"Therefore, bowing down and prostrating my body, I seek to appease you, the worshipful Lord. As a father forgives a son, as a friend forgives a friend, as a lover forgives a beloved, so should you, O God, forgive me."
45,अदृष्टपूर्वं हृषितोऽस्मि दृष्ट्वाभयेन च प्रव्यथितं मनो मे ।तदेव मे दर्शय देव रूपंप्रसीद देवेश जगन्निवास ॥ ४५ ॥,"Seeing what has never been seen before, I am delighted, yet my mind is also disturbed with fear. Show me that form, O God, be gracious, O Lord of the gods, O abode of the universe."
46,किरीटिनं गदिनं चक्रहस्त-मिच्छामि त्वां द्रष्टुमहं तथैव ।तेनैव रूपेण चतुर्भुजेनसहस्रबाहो भव विश्वमूर्ते ॥ ४६ ॥,"I wish to see You with a crown, holding a mace and a discus in Your hand; O thousand-armed, O universal form, appear in that same four-armed form."
47,श्रीभगवानुवाचमया प्रसन्नेन तवार्जुनेदंरूपं परं दर्शितमात्मयोगात् ।तेजोमयं विश्वमनन्तमाद्यंयन्मे त्वदन्येन न दृष्टपूर्वम् ॥ ४७ ॥,"The Blessed Lord said: O Arjuna, by My grace, I have shown you this supreme form, radiant, universal, infinite, and primeval, which no one other than you has seen before."
48,न वेदयज्ञाध्ययनैर्न दानै-र्न च क्रियाभिर्न तपोभिरुग्रै: ।एवंरूप: शक्य अहं नृलोकेद्रष्टुं त्वदन्येन कुरुप्रवीर ॥ ४८ ॥,"In this human world, I cannot be seen in this form by anyone other than you, O best of the Kurus, by means of the Vedas, sacrifices, study, charity, rituals, or severe austerities."
49,मा ते व्यथा मा च विमूढभावोदृष्ट्वा रूपं घोरमीदृङ्‍ममेदम् ।व्यपेतभी: प्रीतमना: पुनस्त्वंतदेव मे रूपमिदं प्रपश्य ॥ ४९ ॥,"Let there be no distress or bewilderment in you on seeing this terrible form of mine. Be free from fear, with a cheerful mind, behold once again this same form of mine."
50,सञ्जय उवाचइत्यर्जुनं वासुदेवस्तथोक्त्वास्वकं रूपं दर्शयामास भूय: ।आश्वासयामास च भीतमेनंभूत्वा पुन: सौम्यवपुर्महात्मा ॥ ५० ॥,"Sanjaya said: Having spoken thus to Arjuna, Vasudeva (Krishna) once again showed his own form; and the great-souled one, assuming once more a gentle appearance, consoled the terrified one."
51,अर्जुन उवाचदृष्ट्वेदं मानुषं रूपं तव सौम्यं जनार्दन ।इदानीमस्मि संवृत्त: सचेता: प्रकृतिं गत: ॥ ५१ ॥,"Arjuna said: Seeing this gentle human form of Yours, O Janardana, I am now composed and restored to my nature."
52,श्रीभगवानुवाचसुदुर्दर्शमिदं रूपं दृष्टवानसि यन्मम ।देवा अप्यस्य रूपस्य नित्यं दर्शनकाङ्‍‍क्षिण: ॥ ५२ ॥,The Blessed Lord said: This form of Mine that you have seen is very difficult to behold. Even the gods are always eager to see this form.
53,नाहं वेदैर्न तपसा न दानेन न चेज्यया ।शक्य एवंविधो द्रष्टुं दृष्टवानसि मां यथा ॥ ५३ ॥,"I am not to be seen in this form through the Vedas, nor through austerities, nor by gifts, nor by sacrifices, as you have seen me."
54,भक्त्य‍ा त्वनन्यया शक्य अहमेवंविधोऽर्जुन ।ज्ञातुं द्रष्टुं च तत्त्वेन प्रवेष्टुं च परन्तप ॥ ५४ ॥,"By unwavering devotion, I can be known, seen in reality, and entered into, O Arjuna, scorcher of foes."
55,मत्कर्मकृन्मत्परमो मद्भ‍क्त: सङ्गवर्जित: ।निर्वैर: सर्वभूतेषु य: स मामेति पाण्डव ॥ ५५ ॥,"One who performs actions for Me, who considers Me as the Supreme, who is devoted to Me, free from attachment, and free from enmity towards all beings, such a person comes to Me, O Pandava."
