slokas_no,slokas,slokas_translated
16,किं कर्म किमकर्मेति कवयोऽप्यत्र मोहिताः ।तत्ते कर्म प्रवक्ष्यामि यज्ज्ञात्वा मोक्ष्यसेऽश‍ुभात् ॥ १६ ॥,"What is action and what is inaction? Even the wise are confused about this. I shall explain to you what action is, knowing which you shall be freed from all misfortune."
17,कर्मणो ह्यपि बोद्धव्यं बोद्धव्यं च विकर्मणः ।अकर्मणश्च बोद्धव्यं गहना कर्मणो गतिः ॥ १७ ॥,"One must understand what is action, and one must understand what is wrong action. One must also understand what is inaction. The path of action is indeed mysterious."
18,कर्मण्यकर्म यः पश्येदकर्मणि च कर्म यः ।स बुद्धिमान्मनुष्येषु स युक्तः कृत्स्नकर्मकृत् ॥ १८ ॥,"He who sees inaction in action, and action in inaction, is wise among men; he is a yogi and has accomplished all actions."
19,यस्य सर्वे समारम्भाः कामसंकल्पवर्जिताः ।ज्ञानाग्निदग्धकर्माणं तमाहुः पण्डितं बुधाः ॥ १९ ॥,"He whose all undertakings are free from desires and intentions, whose actions are burned by the fire of knowledge, him the wise call a sage."
20,त्यक्त्वा कर्मफलासङ्गं नित्यतृप्तो निराश्रयः ।कर्मण्यभिप्रवृत्तोऽपि नैव किञ्चित्करोति सः ॥ २० ॥,"Abandoning attachment to the results of actions, always content and independent, even though engaged in action, he does not do anything at all."
21,निराशीर्यतचित्तात्मा त्यक्तसर्वपरिग्रहः ।शारीरं केवलं कर्म कुर्वन्नाप्‍नोति किल्बिषम् ॥ २१ ॥,"Without desire, with controlled mind and self, having given up all possessions, performing action only with the body, one does not incur sin."
22,यदृच्छालाभसंतुष्टो द्वन्द्वातीतो विमत्सरः ।समः सिद्धावसिद्धौ च कृत्वापि न निबध्यते ॥ २२ ॥,"Content with whatever comes unasked, transcending dualities, free from envy, balanced in success and failure, though acting, he is not bound."
23,गतसङ्गस्य मुक्तस्य ज्ञानावस्थितचेतसः ।यज्ञायाचरतः कर्म समग्रं प्रविलीयते ॥ २३ ॥,"The actions of a person who is free from attachment, liberated, and whose mind is established in knowledge, performed as a sacrifice, are entirely dissolved."
24,ब्रह्मार्पणं ब्रह्म हविर्ब्रह्माग्न‍ौ ब्रह्मणा हुतम् ।ब्रह्मैव तेन गन्तव्यं ब्रह्मकर्मसमाधिना ॥ २४ ॥,"The offering is Brahman, the oblation is Brahman. By Brahman it is offered into the Fire of Brahman. Brahman alone is to be reached by him who performs action with the consciousness focused on Brahman."
25,दैवमेवापरे यज्ञं योगिनः पर्युपासते ।ब्रह्माग्न‍ावपरे यज्ञं यज्ञेनैवोपजुह्वति ॥ २५ ॥,"Some offer sacrifice to the gods alone, while others offer the self as sacrifice in the fire of Brahman."
26,श्रोत्रादीनीन्द्रियाण्यन्ये संयमाग्न‍िषु जुह्वति ।शब्दादीन्विषयानन्य इन्द्रियाग्न‍िषु जुह्वति ॥ २६ ॥,Others offer the senses such as hearing into the fires of restraint. Others offer the objects such as sound into the fires of the senses. (26)
27,सर्वाणीन्द्रियकर्माणि प्राणकर्माणि चापरे ।आत्मसंयमयोगाग्न‍ौ जुह्वति ज्ञानदीपिते ॥ २७ ॥,"Others offer all the actions of the senses and the actions of the breath into the fire of the yoga of self-restraint, kindled by knowledge."
28,द्रव्ययज्ञास्तपोयज्ञा योगयज्ञास्तथापरे ।स्वाध्यायज्ञानयज्ञाश्च यतयः संशितव्रताः ॥ २८ ॥,"Sacrifices of material possessions, sacrifices of austerities, sacrifices of yoga, and others are those who make sacrifices of self-study and knowledge, disciplined in their vows."
29,अपाने जुह्वति प्राणं प्राणेऽपानं तथापरे ।प्राणापानगती रुद्ध्वा प्राणायामपरायणाः ।अपरे नियताहाराः प्राणान्प्राणेषु जुह्वति ॥ २९ ॥,"Some offer the outgoing breath (apana) into the incoming breath (prana), and similarly others offer the incoming breath into the outgoing breath. By stopping the movement of both the incoming and outgoing breaths, they are devoted to the practice of pranayama. Others, who regulate their diet, offer the breaths into the breaths."
30,सर्वेऽप्येते यज्ञविदो यज्ञक्षपितकल्मषाः ।यज्ञशिष्टामृतभुजो यान्ति ब्रह्म सनातनम् ॥ ३० ॥,"All these knowers of sacrifice, whose sins are consumed by sacrifice, partake of the nectar of the remnants of the sacrifice and attain the eternal Brahman."
31,नायं लोकोऽस्त्ययज्ञस्य कुतोऽन्यः कुरुसत्तम ॥ ३१ ॥,"There is no world for the one who does not perform sacrifices, let alone the other, O best of the Kurus."
32,एवं बहुविधा यज्ञा वितता ब्रह्मणो मुखे ।कर्मजान्विद्धि तान्सर्वानेवं ज्ञात्वा विमोक्ष्यसे ॥ ३२ ॥,"Thus, many kinds of sacrifices are spread out in the mouth of Brahman. Know all of them to be born of action; knowing this, you shall be liberated."
33,श्रेयान्द्रव्यमयाद्यज्ञाज्ज्ञानयज्ञः परन्तप ।सर्वं कर्माखिलं पार्थ ज्ञाने परिसमाप्यते ॥ ३३ ॥,"The sacrifice of knowledge is superior to the material sacrifice, O Parantapa. All actions in their entirety, O Partha, culminate in knowledge."
34,तद्विद्धि प्रणिपातेन परिप्रश्न‍ेन सेवया ।उपदेक्ष्यन्ति ते ज्ञानं ज्ञानिनस्तत्त्वदर्शिनः ॥ ३४ ॥,"Understand that by approaching with reverence, by inquiry, and by service. The wise, who have realized the truth, will impart knowledge to you."
35,यज्ज्ञात्वा न पुनर्मोहमेवं यास्यसि पाण्डव ।येन भूतान्यशेषाणि द्रक्ष्यस्यात्मन्यथो मयि ॥ ३५ ॥,"By knowing which, you shall not fall into this delusion again, O Pandava, and by which you will see all beings in yourself and also in Me."
36,अपि चेदसि पापेभ्यः सर्वेभ्यः पापकृत्तमः ।सर्वं ज्ञानप्ल‍वेनैव वृजिनं सन्तरिष्यसि ॥ ३६ ॥,"Even if you are the most sinful among all sinners, you will cross over all sin by the raft of knowledge."
37,यथैधांसि समिद्धोऽग्न‍िर्भस्मसात्कुरुतेऽर्जुन ।ज्ञानाग्न‍िः सर्वकर्माणि भस्मसात्कुरुते तथा ॥ ३७ ॥,"Just as a well-kindled fire turns wood to ashes, O Arjuna, so does the fire of knowledge turn all actions to ashes."
38,न हि ज्ञानेन सदृशं पवित्रमिह विद्यते ।तत्स्वयं योगसंसिद्धः कालेनात्मनि विन्दति ॥ ३८ ॥,There is nothing in this world as purifying as knowledge. One who is perfected in yoga finds this knowledge within themselves in due course of time.
39,श्रद्धावाँल्ल‍भते ज्ञानं तत्परः संयतेन्द्रियः ।ज्ञानं लब्ध्वा परां शान्तिमचिरेणाधिगच्छति ॥ ३९ ॥,"The person with faith, who is devoted and has control over the senses, obtains knowledge. Having obtained knowledge, they quickly attain supreme peace."
40,अज्ञश्चाश्रद्दधानश्च संशयात्मा विनश्यति ।नायं लोकोऽस्ति न परो न सुखं संशयात्मनः ॥ ४० ॥,"The ignorant, the faithless, and the doubting soul perishes. Neither this world, nor the next, nor happiness is for the doubting soul."
41,योगसन्न्यस्तकर्माणं ज्ञानसञ्छिन्नसंशयम् ।आत्मवन्तं न कर्माणि निबध्न‍‍न्ति धनञ्जय ॥ ४१ ॥,"The actions do not bind one who has renounced actions through yoga, whose doubts have been dispelled by knowledge, and who is self-possessed, O Dhananjaya (Arjuna)."
42,तस्मादज्ञानसम्भूतं हृत्स्थं ज्ञानासिनात्मनः ।छित्त्वैनं संशयं योगमातिष्ठोत्तिष्ठ भारत ॥ ४२ ॥,"Therefore, with the sword of knowledge, cut asunder this doubt born of ignorance, residing in your heart. Arise, O Bharata, and take refuge in yoga."
