slokas_no,slokas,slokas_translated
11,यदक्षरं वेदविदो वदन्तिविशन्ति यद्यतयो वीतरागा: ।यदिच्छन्तो ब्रह्मचर्यं चरन्तितत्ते पदं सङ्ग्रहेण प्रवक्ष्ये ॥ ११ ॥,"The imperishable state which the knowers of the Vedas speak of, into which the ascetics, free from attachment, enter, and desiring which they practice celibacy, that goal I shall briefly describe to you."
12,सर्वद्वाराणि संयम्य मनो हृदि निरुध्य च ।मूध्‍न्‍‍र्याधायात्मन: प्राणमास्थितो योगधारणाम् ॥ १२ ॥,"Restraining all the gates of the body, confining the mind within the heart, and fixing the life-breath in the head, established in the practice of yoga."
13,ॐ इत्येकाक्षरं ब्रह्म व्याहरन्मामनुस्मरन् ।य: प्रयाति त्यजन्देहं स याति परमां गतिम् ॥ १३ ॥,"The one who departs, uttering the single syllable ""Om,"" which is Brahman, and remembering Me, leaves the body and attains the supreme goal."
14,अनन्यचेता: सततं यो मां स्मरति नित्यश: ।तस्याहं सुलभ: पार्थ नित्ययुक्तस्य योगिन: ॥ १४ ॥,"With an unwavering mind, he who constantly remembers Me, I am easily attainable for that ever steadfast yogi, O Partha."
15,मामुपेत्य पुनर्जन्म दु:खालयमशाश्वतम् ।नाप्‍नुवन्ति महात्मान: संसिद्धिं परमां गता: ॥ १५ ॥,"Having attained Me, the great souls do not undergo rebirth, which is the abode of sorrow and is impermanent; they have reached the highest perfection."
16,आब्रह्मभुवनाल्ल‍ोका: पुनरावर्तिनोऽर्जुन ।मामुपेत्य तु कौन्तेय पुनर्जन्म न विद्यते ॥ १६ ॥,"From the realm of Brahma downwards, all worlds are subject to return, O Arjuna. But having attained Me, O son of Kunti, there is no rebirth."
17,सहस्रयुगपर्यन्तमहर्यद्ब्रह्मणो विदु: ।रात्रिं युगसहस्रान्तां तेऽहोरात्रविदो जना: ॥ १७ ॥,"Those who know the day of Brahma, which lasts for a thousand yugas, and the night, which ends in a thousand yugas, are the knowers of day and night."
18,अव्यक्ताद्‍ व्यक्तय: सर्वा: प्रभवन्त्यहरागमे ।रात्र्यागमे प्रलीयन्ते तत्रैवाव्यक्तसंज्ञके ॥ १८ ॥,"From the unmanifest, all manifest beings come forth at the arrival of day; at the arrival of night, they dissolve into that same unmanifest, which is called the unmanifest."
19,भूतग्राम: स एवायं भूत्वा भूत्वा प्रलीयते ।रात्र्यागमेऽवश: पार्थ प्रभवत्यहरागमे ॥ १९ ॥,"The multitude of beings, being born again and again, merges into the unmanifest at the coming of night, O Partha, and re-manifests at the coming of day."
20,परस्तस्मात्तु भावोऽन्योऽव्यक्तोऽव्यक्तात्सनातन: ।य: स सर्वेषु भूतेषु नश्यत्सु न विनश्यति ॥ २० ॥,"Beyond this is another unmanifest, eternal existence, which does not perish even when all beings perish."
21,अव्यक्तोऽक्षर इत्युक्तस्तमाहु: परमां गतिम् ।यं प्राप्य न निवर्तन्ते तद्धाम परमं मम ॥ २१ ॥,"The unmanifest is said to be the imperishable; they call it the supreme goal. Having attained it, they do not return; that is my supreme abode."
22,पुरुष: स पर: पार्थ भक्त्य‍ा लभ्यस्त्वनन्यया ।यस्यान्त:स्थानि भूतानि येन सर्वमिदं ततम् ॥ २२ ॥,"The supreme person, O Partha, is attainable by undivided devotion. All beings reside in Him, and He pervades all this."
23,यत्र काले त्वनावृत्तिमावृत्तिं चैव योगिन: ।प्रयाता यान्ति तं कालं वक्ष्यामि भरतर्षभ ॥ २३ ॥,"The time at which the yogis depart and do not return, and also the time at which they return, I shall declare to you, O best of the Bharatas."
24,अग्न‍िर्ज्योतिरह: शुक्ल‍ः षण्मासा उत्तरायणम् ।तत्र प्रयाता गच्छन्ति ब्रह्म ब्रह्मविदो जना: ॥ २४ ॥,"Fire, light, day, the bright fortnight, the six months of the northern solstice; those who depart during this time, the knowers of Brahman, go to Brahman."
25,धूमो रात्रिस्तथा कृष्ण: षण्मासा दक्षिणायनम् ।तत्र चान्द्रमसं ज्योतिर्योगी प्राप्य निवर्तते ॥ २५ ॥,"Smoke, night, and the dark fortnight, and the six months of the southern path of the sun; attaining the lunar light, the yogi returns."
26,श‍ुक्ल‍कृष्णे गती ह्येते जगत: शाश्वते मते ।एकया यात्यनावृत्तिमन्ययावर्तते पुन: ॥ २६ ॥,"The paths of light and darkness are considered eternal in the world. By one, one attains non-return, and by the other, one returns again."
27,नैते सृती पार्थ जानन्योगी मुह्यति कश्चन ।तस्मात्सर्वेषु कालेषु योगयुक्तो भवार्जुन ॥ २७ ॥,"No yogi who knows these paths is ever deluded, O Arjuna. Therefore, be steadfast in yoga at all times."
28,वेदेषु यज्ञेषु तप:सु चैवदानेषु यत्पुण्यफलं प्रदिष्टम् ।अत्येति तत्सर्वमिदं विदित्वायोगी परं स्थानमुपैति चाद्यम् ॥ २८ ॥,"The merit that is declared in the Vedas, sacrifices, austerities, and charitable gifts—all this is surpassed by the yogi who, having known this, attains the supreme, primeval abode."
