slokas_no,slokas,slokas_translated
11,न हि देहभृता शक्यं त्यक्तुं कर्माण्यशेषत: ।यस्तु कर्मफलत्यागी स त्यागीत्यभिधीयते ॥ ११ ॥,"For one who is embodied, it is not possible to completely renounce all actions. But one who renounces the fruits of action is said to be a renouncer."
12,अनिष्टमिष्टं मिश्रं च त्रिविधं कर्मण: फलम् ।भवत्यत्यागिनां प्रेत्य न तु सन्न्यासिनां क्‍वचित् ॥ १२ ॥,"The threefold fruit of action—undesirable, desirable, and mixed—accrues after death to those who have not renounced, but never to those who are in the state of renunciation."
13,पञ्चैतानि महाबाहो कारणानि निबोध मे ।सांख्ये कृतान्ते प्रोक्तानि सिद्धये सर्वकर्मणाम् ॥ १३ ॥,"""O mighty-armed one, understand from me these five causes, as declared in the Sankhya doctrine, for the accomplishment of all actions."""
14,अधिष्ठानं तथा कर्ता करणं च पृथग्विधम् ।विविधाश्च पृथक्‍चेष्टा दैवं चैवात्र पञ्चमम् ॥ १४ ॥,"The basis, the doer, the various instruments, the different kinds of efforts, and the divine (fate) are the five factors here."
15,शरीरवाङ्‍मनोभिर्यत्कर्म प्रारभते नर: ।न्याय्यं वा विपरीतं वा पञ्चैते तस्य हेतव: ॥ १५ ॥,"Whatever action a person initiates with body, speech, or mind, whether just or unjust, these five are its causes."
16,तत्रैवं सति कर्तारमात्मानं केवलं तु य: ।पश्यत्यकृतबुद्धित्वान्न स पश्यति दुर्मति: ॥ १६ ॥,"In this situation, the one who sees the self as the sole doer, due to lack of understanding, does not see rightly; such a person is of misguided intelligence."
17,यस्य नाहंकृतो भावो बुद्धिर्यस्य न लिप्यते ।हत्वापि स इमाँल्ल‍ोकान्न हन्ति न निबध्यते ॥ १७ ॥,"He who is free from the notion of ego and whose intellect is not tainted, even if he kills these worlds, he neither kills nor is bound."
18,ज्ञानं ज्ञेयं परिज्ञाता त्रिविधा कर्मचोदना ।करणं कर्म कर्तेति त्रिविध: कर्मसङ्‍ग्रह: ॥ १८ ॥,"Knowledge, the object of knowledge, and the knower are the threefold motivators of action. The instrument, the act, and the agent are the threefold constituents of action."
19,ज्ञानं कर्म च कर्ता च त्रिधैव गुणभेदत: ।प्रोच्यते गुणसंख्याने यथावच्छृणु तान्यपि ॥ १९ ॥,"Knowledge, action, and the doer are also declared to be of three kinds, distinguished by the modes of nature. Hear about these as they are."
20,सर्वभूतेषु येनैकं भावमव्ययमीक्षते ।अविभक्तं विभक्तेषु तज्ज्ञानं विद्धि सात्त्विकम् ॥ २० ॥,"The knowledge by which one sees the one imperishable reality in all beings, undivided in the divided, know that knowledge to be of the nature of goodness (sattvic)."
21,पृथक्त्वेन तु यज्ज्ञानं नानाभावान्पृथग्विधान् ।वेत्ति सर्वेषु भूतेषु तज्ज्ञानं विद्धि राजसम् ॥ २१ ॥,"But that knowledge by which one sees in all beings various entities of distinct kinds as separate, know that knowledge to be in the mode of passion (rajas). (21)"
22,यत्तु कृत्स्नवदेकस्मिन्कार्ये सक्तमहैतुकम् ।अतत्त्वार्थवदल्पं च तत्तामसमुदाहृतम् ॥ २२ ॥,"That which is attached to a single work as if it were everything, without reason, without understanding the truth, and trivial, is declared to be of the nature of darkness (tamas)."
23,नियतं सङ्गरहितमरागद्वेषत: कृतम् ।अफलप्रेप्सुना कर्म यत्तत्सात्त्विकमुच्यते ॥ २३ ॥,"Action that is performed as a duty, without attachment, without love or hatred, and without desire for results, is said to be in the mode of goodness."
24,यत्तु कामेप्सुना कर्म साहङ्कारेण वा पुन: ।क्रियते बहुलायासं तद्राजसमुदाहृतम् ॥ २४ ॥,The action performed with much effort by one who desires to fulfill their desires or with ego is said to be of the nature of passion.
25,अनुबन्धं क्षयं हिंसामनपेक्ष्य च पौरुषम् ।मोहादारभ्यते कर्म यत्तत्तामसमुच्यते ॥ २५ ॥,"Action that is undertaken out of delusion, without regard to the consequences, loss, injury, or one's own ability, is said to be of the nature of tamas (darkness)."
26,मुक्तसङ्गोऽनहंवादी धृत्युत्साहसमन्वित: ।सिद्ध्यसिद्ध्योर्निर्विकार: कर्ता सात्त्विक उच्यते ॥ २६ ॥,"The doer who is free from attachment, non-egoistic, endowed with firmness and enthusiasm, and unaffected by success or failure, is said to be of the nature of goodness (sattvic)."
27,रागी कर्मफलप्रेप्सुर्लुब्धो हिंसात्मकोऽश‍ुचि: ।हर्षशोकान्वित: कर्ता राजस: परिकीर्तित: ॥ २७ ॥,"The doer who is attached, who desires the fruits of actions, who is greedy, of harmful nature, impure, and affected by joy and sorrow, is declared to be of the nature of rajas."
28,अयुक्त: प्राकृत: स्तब्ध: शठो नैष्कृतिकोऽलस: ।विषादी दीर्घसूत्री च कर्ता तामस उच्यते ॥ २८ ॥,"The doer who is unsteady, vulgar, arrogant, deceitful, malicious, lazy, despondent, and procrastinating is said to be of the nature of tamas. (28)"
29,बुद्धेर्भेदं धृतेश्चैव गुणतस्त्रिविधं श‍ृणु ।प्रोच्यमानमशेषेण पृथक्त्वेन धनञ्जय ॥ २९ ॥,"Listen to the threefold division of understanding and steadiness, as explained in full and separately, O Dhananjaya."
30,प्रवृत्तिं च निवृत्तिं च कार्याकार्ये भयाभये ।बन्धं मोक्षं च या वेत्ति बुद्धि: सा पार्थ सात्त्विकी ॥ ३० ॥,"The understanding which knows the path of action and renunciation, what ought to be done and what ought not to be done, fear and fearlessness, bondage and liberation, that understanding is sattvic, O Partha (Arjuna)."
31,यया धर्ममधर्मं च कार्यं चाकार्यमेव च ।अयथावत्प्रजानाति बुद्धि: सा पार्थ राजसी ॥ ३१ ॥,"The understanding by which one incorrectly perceives righteousness and unrighteousness, as well as what ought to be done and what ought not to be done, that understanding, O Partha, is of the nature of passion."
32,अधर्मं धर्ममिति या मन्यते तमसावृता ।सर्वार्थान्विपरीतांश्च बुद्धि: सा पार्थ तामसी ॥ ३२ ॥,"The understanding that considers adharma (unrighteousness) as dharma (righteousness) and perceives all things in a perverted way, that understanding, O Partha, is tamasic (of the nature of darkness)."
33,धृत्या यया धारयते मन:प्राणेन्द्रियक्रिया: ।योगेनाव्यभिचारिण्या धृति: सा पार्थ सात्त्विकी ॥ ३३ ॥,"The steadfastness by which one sustains the activities of the mind, life-force, and senses through unwavering yoga, that steadfastness, O Partha, is of the nature of goodness (sattvic)."
34,यया तु धर्मकामार्थान्धृत्या धारयतेऽर्जुन ।प्रसङ्गेन फलाकाङ्क्षी धृति: सा पार्थ राजसी ॥ ३४ ॥,"The fortitude by which one holds to duty, desire, and wealth, Arjuna, with attachment and longing for rewards, that fortitude is rajasic, O Partha."
35,यया स्वप्‍नं भयं शोकं विषादं मदमेव च ।न विमुञ्चति दुर्मेधा धृति: सा पार्थ तामसी ॥ ३५ ॥,"The determination by which a person of impure intelligence does not give up sleep, fear, grief, despondency, and also arrogance, that determination, O Partha, is in the mode of ignorance."
36,सुखं त्विदानीं त्रिविधं श‍ृणु मे भरतर्षभ ।अभ्यासाद्रमते यत्र दु:खान्तं च निगच्छति ॥ ३६ ॥,"O best of the Bharatas, now hear from me about the three kinds of happiness, in which one delights by practice and which leads to the end of sorrow."
37,यत्तदग्रे विषमिव परिणामेऽमृतोपमम् ।तत्सुखं सात्त्विकं प्रोक्तमात्मबुद्धिप्रसादजम् ॥ ३७ ॥,"That which is like poison at first but becomes like nectar in the end, that happiness is said to be of the nature of goodness, born of the tranquility of one's own mind and intellect."
38,विषयेन्द्रियसंयोगाद्यत्तदग्रेऽमृतोपमम् ।परिणामे विषमिव तत्सुखं राजसं स्मृतम् ॥ ३८ ॥,"The happiness which arises from the contact of the senses with their objects, which is like nectar at first but like poison in the end, is considered to be rajasic."
39,यदग्रे चानुबन्धे च सुखं मोहनमात्मन: ।निद्रालस्यप्रमादोत्थं तत्तामसमुदाहृतम् ॥ ३९ ॥,"That happiness which is delusive of the self both in the beginning and in the result, arising from sleep, laziness, and negligence, is said to be of the nature of tamas (darkness or ignorance)."
40,न तदस्ति पृथिव्यां वा दिवि देवेषु वा पुन: ।सत्त्वं प्रकृतिजैर्मुक्तं यदेभि: स्यात्‍त्रिभिर्गुणै: ॥ ४० ॥,There is no being on earth or in the heavens among the gods that is free from these three qualities born of nature.
41,ब्राह्मणक्षत्रियविशां श‍ूद्राणां च परन्तप ।कर्माणि प्रविभक्तानि स्वभावप्रभवैर्गुणै: ॥ ४१ ॥,"O Parantapa, the duties of the Brāhmaṇas, Kṣatriyas, Vaiśyas, and Śūdras are divided according to the qualities born of their own nature."
42,शमो दमस्तप: शौचं क्षान्तिरार्जवमेव च ।ज्ञानं विज्ञानमास्तिक्यं ब्रह्मकर्म स्वभावजम् ॥ ४२ ॥,"Calmness, self-restraint, austerity, purity, patience, honesty, knowledge, wisdom, and faith in the Supreme Being are the duties of the Brahmanas, born of their nature."
43,शौर्यं तेजो धृतिर्दाक्ष्यं युद्धे चाप्यपलायनम् ।दानमीश्वरभावश्च क्षात्रं कर्म स्वभावजम् ॥ ४३ ॥,"Heroism, vigor, firmness, skill, not fleeing in battle, generosity, and lordliness are the natural duties of the Kshatriyas. (Chapter 18, Verse 43)"
44,कृषिगोरक्ष्यवाणिज्यं वैश्यकर्म स्वभावजम् ।परिचर्यात्मकं कर्म श‍ूद्रस्यापि स्वभावजम् ॥ ४४ ॥,"Agriculture, cattle-rearing, and trade are the natural duties of the Vaishya. Service-oriented work is the natural duty of the Shudra. (Verse 44)"
45,स्वे स्वे कर्मण्यभिरत: संसिद्धिं लभते नरस्वकर्मनिरत: सिद्धिं यथा विन्दति तच्‍छृणु ॥ ४५ ॥,"Engaged in one's own duty, a person attains perfection. Listen to how one achieves perfection by being devoted to one's own duty. (4.45)"
46,यत: प्रवृत्तिर्भूतानां येन सर्वमिदं ततम् ।स्वकर्मणा तमभ्यर्च्य सिद्धिं विन्दति मानव: ॥ ४६ ॥,"From whom all beings originate and by whom all this is pervaded, by worshiping Him with one's own duty, a person attains perfection."
47,श्रेयान्स्वधर्मो विगुण: परधर्मात्स्वनुष्ठितात् ।स्वभावनियतं कर्म कुर्वन्नाप्‍नोति किल्बिषम् ॥ ४७ ॥,"One's own duty, though devoid of merit, is better than the duty of another well performed. By performing the duty prescribed by one's own nature, one does not incur sin."
48,सहजं कर्म कौन्तेय सदोषमपि न त्यजेत् ।सर्वारम्भा हि दोषेण धूमेनाग्न‍िरिवावृता: ॥ ४८ ॥,"One should not abandon one's natural duty, O Kaunteya, even if it is flawed. For all undertakings are enveloped by flaws, just as fire is covered by smoke."
49,असक्तबुद्धि: सर्वत्र जितात्मा विगतस्पृह: ।नैष्कर्म्यसिद्धिं परमां सन्न्यासेनाधिगच्छति ॥ ४९ ॥,"One who is unattached in mind, self-controlled, and free from desires, attains the supreme perfection of actionlessness through renunciation."
50,सिद्धिं प्राप्‍तो यथा ब्रह्म तथाप्‍नोति निबोध मे ।समासेनैव कौन्तेय निष्ठा ज्ञानस्य या परा ॥ ५० ॥,"""As one attains perfection, so does one attain Brahman; understand from me in brief, O Kaunteya, the supreme state of knowledge."""
51,बुद्ध्या विश‍ुद्धया युक्तो धृत्यात्मानं नियम्य च ।शब्दादीन्विषयांस्त्यक्त्वा रागद्वेषौ व्युदस्य च ॥ ५१ ॥,"Endowed with a pure intellect, controlling the self with firmness, abandoning the objects of the senses such as sound, and casting aside attachment and aversion."
52,विविक्तसेवी लघ्वाशी यतवाक्कायमानस: ।ध्यानयोगपरो नित्यं वैराग्यं समुपाश्रित: ॥ ५२ ॥,"One who delights in solitude, eats lightly, controls speech, body, and mind, is always dedicated to meditation and yoga, and has taken refuge in dispassion."
53,अहङ्कारं बलं दर्पं कामं क्रोधं परिग्रहम् ।विमुच्य निर्मम: शान्तो ब्रह्मभूयाय कल्पते ॥ ५३ ॥,"Ego, strength, arrogance, desire, anger, and possessiveness—being free from these, one who is without a sense of 'mine' and is peaceful becomes fit for attaining Brahman."
54,ब्रह्मभूत: प्रसन्नात्मा न शोचति न काङ्क्षति ।सम: सर्वेषु भूतेषु मद्भ‍‍क्तिं लभते पराम् ॥ ५४ ॥,"One who is realized in Brahman, with a serene mind, neither grieves nor desires. Being equal towards all beings, such a person attains supreme devotion to Me."
55,भक्त्य‍ा मामभिजानाति यावान्यश्चास्मि तत्त्वत: ।ततो मां तत्त्वतो ज्ञात्वा विशते तदनन्तरम् ॥ ५५ ॥,"By devotion, one truly understands who I am and how I am. Then, having known Me in truth, one enters into Me thereafter."
56,सर्वकर्माण्यपि सदा कुर्वाणो मद्‍व्यपाश्रय: ।मत्प्रसादादवाप्‍नोति शाश्वतं पदमव्ययम् ॥ ५६ ॥,"Even while always performing all actions, one who takes refuge in Me attains the eternal, imperishable abode by My grace."
57,चेतसा सर्वकर्माणि मयि सन्न्यस्य मत्पर: ।बुद्धियोगमुपाश्रित्य मच्च‍ित्त: सततं भव ॥ ५७ ॥,"With your mind dedicated to Me, renouncing all actions in Me, taking refuge in the yoga of intellect, become constantly conscious of Me."
58,मच्च‍ित्त: सर्वदुर्गाणि मत्प्रसादात्तरिष्यसि ।अथ चेत्त्वमहङ्कारान्न श्रोष्यसि विनङ्‍क्ष्यसि ॥ ५८ ॥,"With your mind fixed on Me, you shall overcome all obstacles by My grace. But if, out of ego, you do not listen, you shall perish."
59,यदहङ्कारमाश्रित्य न योत्स्य इति मन्यसे ।मिथ्यैष व्यवसायस्ते प्रकृतिस्त्वां नियोक्ष्यति ॥ ५९ ॥,"Relying on your ego, if you think ""I will not fight,"" this resolve of yours is false; your nature will compel you."
60,स्वभावजेन कौन्तेय निबद्ध: स्वेन कर्मणा ।कर्तुं नेच्छसि यन्मोहात्करिष्यस्यवशोऽपि तत् ॥ ६० ॥,"O son of Kunti, bound by your own duty born of your nature, that which you do not wish to do out of delusion, you will do even against your will."
61,ईश्वर: सर्वभूतानां हृद्देशेऽर्जुन तिष्ठति ।भ्रामयन्सर्वभूतानि यन्‍त्रारूढानि मायया ॥ ६१ ॥,"The Lord dwells in the hearts of all beings, O Arjuna, causing all beings to revolve by His divine power, as if mounted on a machine."
62,तमेव शरणं गच्छ सर्वभावेन भारत ।तत्प्रसादात्परां शान्तिं स्थानं प्राप्स्यसि शाश्वतम् ॥ ६२ ॥,"Go to Him alone for refuge with all your being, O Bharata. By His grace, you shall attain supreme peace and the eternal abode."
63,इति ते ज्ञानमाख्यातं गुह्याद्‍‍गुह्यतरं मया ।विमृश्यैतदशेषेण यथेच्छसि तथा कुरु ॥ ६३ ॥,"Thus, this knowledge, which is more secret than any secret, has been explained to you by me. Reflect on this fully and do as you wish."
64,सर्वगुह्यतमं भूय: श‍ृणु मे परमं वच: ।इष्टोऽसि मे दृढमिति ततो वक्ष्यामि ते हितम् ॥ ६४ ॥,"Listen again to my supreme word, the most secret of all. Because you are dearly loved by me, I will speak for your benefit."
65,मन्मना भव मद्भ‍क्तो मद्याजी मां नमस्कुरु ।मामेवैष्यसि सत्यं ते प्रतिजाने प्रियोऽसि मे ॥ ६५ ॥,"""Fix your mind on Me, be devoted to Me, worship Me, and bow down to Me. You will come to Me; I truly promise you, for you are dear to Me."""
66,सर्वधर्मान्परित्यज्य मामेकं शरणं व्रज ।अहं त्वां सर्वपापेभ्यो मोक्षयिष्यामि मा श‍ुच: ॥ ६६ ॥,Abandon all forms of dharma and take refuge in Me alone. I will liberate you from all sins; do not grieve.
67,इदं ते नातपस्काय नाभक्ताय कदाचन ।न चाश‍ुश्रूषवे वाच्यं न च मां योऽभ्यसूयति ॥ ६७ ॥,"This should never be spoken to one who is not austere, not devoted, not willing to listen, or to one who is envious of me."
68,य इदं परमं गुह्यं मद्भ‍क्तेष्वभिधास्यति ।भक्तिं मयि परां कृत्वा मामेवैष्यत्यसंशय: ॥ ६८ ॥,"He who teaches this supreme secret to My devotees, having performed the highest devotion to Me, will undoubtedly come to Me."
69,न च तस्मान्मनुष्येषु कश्चिन्मे प्रियकृत्तम: ।भविता न च मे तस्मादन्य: प्रियतरो भुवि ॥ ६९ ॥,"Among men, no one will be dearer to me than him, nor will there be anyone on earth more beloved to me than him."
70,अध्येष्यते च य इमं धर्म्यं संवादमावयो: ।ज्ञानयज्ञेन तेनाहमिष्ट: स्यामिति मे मति: ॥ ७० ॥,"He who studies this sacred dialogue of ours, by him I shall be worshiped through the sacrifice of knowledge; this is my opinion."
71,श्रद्धावाननसूयश्च श‍ृणुयादपि यो नर: ।सोऽपि मुक्त: शुभाँल्ल‍ोकान्प्राप्‍नुयात्पुण्यकर्मणाम् ॥ ७१ ॥,"A man who is faithful and free from envy, even if he hears this, becomes liberated and attains the auspicious worlds of those who perform virtuous deeds."
72,कच्च‍िदेतच्छ्रुतं पार्थ त्वयैकाग्रेण चेतसा ।कच्च‍िदज्ञानसम्मोह: प्रणष्टस्ते धनञ्जय ॥ ७२ ॥,"Has this been heard by you, O Partha, with a focused mind? Has your ignorance and delusion been dispelled, O Dhananjaya?"
73,नष्टो मोह: स्मृतिर्लब्धा त्वत्प्रसादान्मयाच्युत ।स्थितोऽस्मि गतसन्देह: करिष्ये वचनं तव ॥ ७३ ॥,"My delusion is destroyed, and I have regained my memory through Your grace, O Achyuta. I stand here free from doubt and will act according to Your word."
74,इत्यहं वासुदेवस्य पार्थस्य च महात्मन: ।संवादमिममश्रौषमद्भुतं रोमहर्षणम् ॥ ७४ ॥,"Thus, I heard this marvelous and hair-raising conversation between the great-souled Vasudeva and Partha."
75,व्यासप्रसादाच्छ्रुतवानेतद्‍गुह्यमहं परम् ।योगं योगेश्वरात्कृष्णात्साक्षात्कथयत: स्वयम् ॥ ७५ ॥,"By the grace of Vyasa, I have heard this supreme secret, the Yoga, directly from Krishna, the Lord of Yoga, who spoke it himself."
76,राजन्संस्मृत्य संस्मृत्य संवादमिममद्भुतम् ।केशवार्जुनयो: पुण्यं हृष्यामि च मुहुर्मुहु: ॥ ७६ ॥,"O King, repeatedly remembering this wondrous conversation between Keshava and Arjuna, I rejoice again and again."
77,तच्च‍ संस्मृत्य संस्मृत्य रूपमत्यद्भुतं हरे: ।विस्मयो मे महान्‍राजन्हृष्यामि च पुन: पुन: ॥ ७७ ॥,"Recalling and recalling that exceedingly wondrous form of Hari, O King, I am greatly astonished and rejoice again and again."
78,यत्र योगेश्वर: कृष्णो यत्र पार्थो धनुर्धर: ।तत्र श्रीर्विजयो भूतिर्ध्रुवा नीतिर्मतिर्मम ॥ ७८ ॥,"Where there is Krishna, the lord of yoga, and where there is Arjuna, the wielder of the bow, there are prosperity, victory, abundance, and firm policy, in my opinion."
