slokas_no,slokas,slokas_translated
22,न मे पार्थास्ति कर्तव्यं त्रिषु लोकेषु किञ्चन ।नानवाप्त‍मवाप्त‍व्यं वर्त एव च कर्मणि ॥ २२ ॥,"In the three worlds, O Partha, there is nothing that needs to be done by Me, nor is there anything unattained that should be attained; yet I engage in action."
23,यदि ह्यहं न वर्तेयं जातु कर्मण्यतन्द्रितः ।मम वर्त्मानुवर्तन्ते मनुष्याः पार्थ सर्वशः ॥ २३ ॥,"If I did not engage in action tirelessly, O Partha, people would follow my path in every way."
24,उत्सीदेयुरिमे लोका न कुर्यां कर्म चेदहम् ।सङ्करस्य च कर्ता स्यामुपहन्यामिमाः प्रजाः ॥ २४ ॥,"If I did not perform action, these worlds would perish; I would be the cause of confusion and would destroy these beings."
25,सक्ताः कर्मण्यविद्वांसो यथा कुर्वन्ति भारत ।कुर्याद्विद्वांस्तथासक्तश्चिकीर्षुर्लोकसङ्‍‍ग्रहम् ॥ २५ ॥,"As the ignorant act with attachment to work, O Bharata, so should the wise act without attachment, desiring the welfare of the world."
26,न बुद्धिभेदं जनयेदज्ञानां कर्मसङ्गिनाम् ।जोषयेत्सर्वकर्माणि विद्वान्युक्तः समाचरन् ॥ २६ ॥,"One should not create confusion in the minds of the ignorant who are attached to actions. The wise person, engaged in all actions, should encourage them to perform all actions."
27,प्रकृतेः क्रियमाणानि गुणैः कर्माणि सर्वशः ।अहङ्कारविमूढात्मा कर्ताहमिति मन्यते ॥ २७ ॥,"Actions are performed in every way by the qualities of nature. But one whose self is deluded by ego thinks, ""I am the doer."""
28,तत्त्ववित्तु महाबाहो गुणकर्मविभागयोः ।गुणा गुणेषु वर्तन्त इति मत्वा न सज्ज‍ते ॥ २८ ॥,"The one who knows the truth, O mighty-armed, about the division of qualities and actions, knowing that the qualities act upon the qualities, does not become attached."
29,प्रकृतेर्गुणसम्मूढाः सज्ज‍न्ते गुणकर्मसु ।तानकृत्स्नविदो मन्दान्कृत्स्नविन्न विचालयेत् ॥ २९ ॥,Those who are deluded by the qualities of nature become attached to the actions of the qualities. The knower of the whole should not unsettle the ignorant who are deluded.
30,मयि सर्वाणि कर्माणि सन्न्यस्याध्यात्मचेतसा ।निराशीर्निर्ममो भूत्वा युध्यस्व विगतज्वरः ॥ ३० ॥,"Renouncing all actions in Me with a mind focused on the Self, free from hope and ego, fight without anxiety."
31,ये मे मतमिदं नित्यमनुतिष्ठन्ति मानवाः ।श्रद्धावन्तोऽनसूयन्तो मुच्यन्ते तेऽपि कर्मभिः ॥ ३१ ॥,"Those humans who constantly follow this teaching of mine, with faith and without envy, they too are freed from actions."
32,ये त्वेतदभ्यसूयन्तो नानुतिष्ठन्ति मे मतम् ।सर्वज्ञानविमूढांस्तान्विद्धि नष्टानचेतसः ॥ ३२ ॥,"But those who, out of envy, do not follow my teachings, know them to be deluded in all knowledge and doomed, devoid of understanding."
33,सदृशं चेष्टते स्वस्याः प्रकृतेर्ज्ञानवानपि ।प्रकृतिं यान्ति भूतानि निग्रहः किं करिष्यति ॥ ३३ ॥,Even the wise act according to their own nature. All beings follow their nature. What will restraint accomplish?
34,इन्द्रियस्येन्द्रियस्यार्थे रागद्वेषौ व्यवस्थितौ ।तयोर्न वशमागच्छेत्तौ ह्यस्य परिपन्थिनौ ॥ ३४ ॥,"Attachment and aversion are established in each sense towards its objects; one should not come under their control, for they are indeed his adversaries."
35,श्रेयान्स्वधर्मो विगुणः परधर्मात्स्वनुष्ठितात् ।स्वधर्मे निधनं श्रेयः परधर्मो भयावहः ॥ ३५ ॥,"Better is one's own duty, though devoid of merit, than the duty of another well-performed. Better is death in one's own duty; the duty of another is fraught with fear."
36,अर्जुन उवाचअथ केन प्रयुक्तोऽयं पापं चरति पूरुषः ।अनिच्छन्नपि वार्ष्णेय बलादिव नियोजितः ॥ ३६ ॥,"Arjuna said: O descendant of Vrishni, by what is one impelled to commit sin, even unwillingly, as if compelled by force?"
37,श्री भगवानुवाचकाम एष क्रोध एष रजोगुणसमुद्भ‍वः ।महाशनो महापाप्मा विद्ध्येनमिह वैरिणम् ॥ ३७ ॥,"The Blessed Lord said: It is desire, it is anger, born of the mode of passion, all-devouring, and greatly sinful. Know this as the enemy here in this world."
38,धूमेनाव्रियते वह्निर्यथादर्शो मलेन च ।यथोल्बेनावृतो गर्भस्तथा तेनेदमावृत्तम् ॥ ३८ ॥,"As fire is covered by smoke, a mirror by dust, and an embryo by the womb, so is this covered."
39,आवृतं ज्ञानमेतेन ज्ञानिनो नित्यवैरिणा ।कामरूपेण कौन्तेय दुष्पूरेणानलेन च ॥ ३९ ॥,"Knowledge is covered by this eternal enemy of the wise, O son of Kunti, in the form of desire, which is insatiable and like a fire."
40,इन्द्रियाणि मनो बुद्धिरस्याधिष्ठानमुच्यते ।एतैर्विमोहयत्येष ज्ञानमावृत्य देहिनम् ॥ ४० ॥,"The senses, the mind, and the intellect are said to be its seat. With these, it deludes the embodied by covering knowledge. (Verse 40)"
41,तस्मात्त्वमिन्द्रियाण्यादौ नियम्य भरतर्षभ ।पाप्मानं प्रजहि ह्येनं ज्ञानविज्ञाननाशनम् ॥ ४१ ॥,"Therefore, O best of the Bharatas, first restrain the senses and then destroy this sinful thing, which is the destroyer of knowledge and wisdom."
42,इन्द्रियाणि पराण्याहुरिन्द्रियेभ्यः परं मनः ।मनसस्तु परा बुद्धिर्यो बुद्धेः परतस्तु सः ॥ ४२ ॥,"The senses, they say, are superior; the mind is superior to the senses; the intellect is superior to the mind; and that which is superior to the intellect is He."
43,एवं बुद्धेः परं बुद्ध्वा संस्तभ्यात्मानमात्मना ।जहि शत्रुं महाबाहो कामरूपं दुरासदम् ॥ ४३ ॥,"Thus, knowing the self to be beyond the intellect, and restraining the self by the self, conquer the enemy in the form of desire, O mighty-armed one, which is difficult to overcome."
