Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Attachment, destruction, violence, and also indifference, and also exertion, are the actions that arise from darkness.",0,0,0,1,0,1,1,0,0,0
"One who is detached, unegoistic, firm in resolve, enthusiastic, and unaffected by success or failure is said to possess sattvic qualities.",1,0,0,0,0,0,0,0,0,0
"The one who is attached to the results of actions, greedy, violent, impure, and afflicted by joy and sorrow, is said to have the quality of passion.",0,0,0,1,0,1,1,0,0,0
"One who is not disciplined, vulgar, stubborn, deceitful, lazy, despondent, procrastinating, and long-winded is said to possess the quality of tamas.",0,0,0,1,0,1,1,0,0,0
"Understand the distinction between intellect, determination, and qualities, O Dhananjaya. Hear them explained separately and in detail.",1,0,0,0,0,0,0,0,0,0
"One who knows the activity and renunciation, what is to be done and what is not to be done, fear and fearlessness, bondage and liberation, that intellect is sattvic, O Partha.",1,0,1,0,0,0,0,0,0,0
"O Partha, that intellect which knows dharma and adharma, what ought to be done and what ought not to be done, what is to be feared and what is not to be feared, that intellect is in the mode of passion.",0,0,1,1,0,0,1,0,0,0
"The intellect that takes the non-eternal for the eternal, the impure for the pure, and the painful for the pleasant, is of tamasic nature, O Partha.",0,0,0,1,0,1,1,0,0,0
"With determination, by which the mind, life, and senses are held in control, that perseverance is said to be of the nature of goodness, O Arjuna.",1,0,0,0,0,0,0,0,0,0
"But that determination by which one holds fast to dharma, artha, and kama through attachment and without desire for reward, O Arjuna, that determination is in the mode of passion.",1,0,1,0,0,0,1,0,0,0
"The intelligence which does not abandon sleep, fear, sorrow, despair, and arrogance is tamasic, O Arjuna.",0,0,0,1,0,0,1,0,0,0
"Listen, O descendant of Bharata, to the threefold sources of happiness in which one finds the end of suffering through practice.",1,0,1,0,0,0,0,0,0,0
"The happiness which arises from the serenity of one's mind, which is like poison in the beginning but like nectar in the end, is said to be of the nature of sattva.",1,0,0,0,0,0,0,0,0,0
"The pleasure which arises from contact of the senses with their objects and which is like nectar in the beginning, but like poison in the end, is declared as born of the quality of passion.",1,0,0,0,0,0,0,0,0,0
"When at the beginning and in the middle of attachment, there is pleasure and delusion for the self; arising from sleep, laziness, and negligence, that is said to be tamasika.",0,0,0,1,0,1,0,0,0,0
There is no existence on earth or in heaven among the gods of that which is free from the three qualities born of nature.,0,0,1,0,0,1,0,0,0,0
"The duties of the Brahmins, Kshatriyas, Vaishyas, and Shudras are distributed according to their qualities, O scorcher of foes.",0,0,0,1,0,1,1,0,0,0
"Calmness, self-control, austerity, purity, patience, integrity, knowledge, wisdom, and belief in God are the natural duties of Brahmins.",1,0,1,0,0,0,0,0,0,0
"Valor, strength, fortitude, skill in weaponry, non-retreat in battle, generosity, lordly demeanor – these are the duties of a warrior born of his own nature.",1,0,0,0,0,0,0,0,0,0
"Agriculture, cattle-rearing and trade are the natural duties of the Vaisya; and action consisting of service is the natural duty of the Sudra also.",1,0,0,0,0,0,1,0,0,0
"A person achieves success by performing his own duties diligently. Just as one who is detached from his duties cannot achieve success, listen to this.",1,0,0,0,0,0,1,0,0,0
"By performing one's own duties, man attains perfection, worshipping Him from whom all beings have come and by whom all this is pervaded.",1,0,1,0,0,0,0,0,0,0
"One's own duty, though flawed, is superior to another's duty well performed. It is better to die doing one's own duty; the duty of another is fraught with fear.",1,0,0,0,0,0,0,0,0,0
"O son of Kunti, one should not abandon his natural duties, even though they are faulty, for all undertakings are covered with defects as fire is covered with smoke.",0,0,1,0,0,1,1,0,0,0
"One whose intellect is unattached everywhere, who has conquered the self, and who is free from desire, attains the supreme perfection of renunciation.",1,0,1,0,0,0,0,0,0,0
"One who has attained success attains it like Brahman, O son of Kunti. Know that steadfastness in knowledge is the ultimate.",1,0,1,0,0,0,0,0,0,0
"With a purified intellect, restraining the mind with determination, giving up sense objects such as sound, and abandoning attachment and aversion.",1,0,0,0,0,0,0,0,0,0
"Engaged in solitude, eating little, with speech, body, and mind controlled, always practicing meditation and taking refuge in dispassion.",1,0,0,0,0,0,0,0,0,0
"Giving up ego, power, arrogance, desire, anger, and possessiveness, becoming free from attachment, one who is peaceful becomes fit for realizing Brahman.",1,0,0,0,0,0,0,0,0,0
"Being one with Brahman, the serene soul neither grieves nor desires. Attaining equality among all beings, one obtains supreme devotion to Me.",1,0,1,0,0,0,0,0,0,0
"By devotion one can know Me in truth, what and who I am. Having known Me in truth, he forthwith enters into Me.",1,0,0,0,0,0,0,0,0,0
"Engaging in all activities while taking refuge in Me, one attains, by My grace, the eternal, imperishable abode.",1,0,1,0,0,0,0,0,0,0
"With the mind surrendered in Me, performing all actions for Me, depending on the yoga of intellect, constantly fix your mind on Me.",1,0,0,0,0,0,0,0,0,0
"You will cross over all obstacles by My grace. But if you act with egoism and do not heed My words, you will perish.",1,0,0,0,0,0,0,0,0,0
"Thinking ""I will not fight,"" relying on ego, you are mistaken. Your resolve is in vain. Your nature will compel you. (Bhagavad Gita 3.59)",0,0,0,1,0,0,0,0,0,0
"O son of Kunti, bound by your own nature, you will act, even against your will, due to the influence of illusion.",0,0,0,1,0,0,1,0,0,0
"The Supreme Lord dwells in the hearts of all beings, O Arjuna. By His maya, He causes all beings to revolve as if mounted on a machine.",0,0,1,0,0,0,1,0,0,0
"Seek refuge in Him alone, O Bharata, with all your being. By His grace, you will attain supreme peace and the eternal abode.",1,0,1,0,0,0,0,0,0,0
"Thus I have explained to you this knowledge that is more secret than all secrets. Ponder over it deeply, and then do as you wish.",1,0,0,1,0,0,0,0,0,0
"Listen again to My supreme word, the most secret of all. Because you are dearly loved by Me, I will tell you what is good for you.",1,0,0,0,0,0,0,0,0,0
"Always think of Me, become My devotee, worship Me, and offer your homage unto Me. Thus you will come to Me without fail. I promise you this because you are My very dear",1,0,1,0,0,0,0,0,0,0
Abandon all varieties of religion and just surrender unto Me. I shall deliver you from all sinful reactions. Do not fear.,1,0,1,0,0,0,0,0,0,0
"This is not for one who is not austere, not devoted, never listens, and who criticizes Me.",0,0,0,1,0,1,1,0,0,0
"He who reveals this supreme secret to My devotees, performing supreme devotion to Me, shall doubtlessly come to Me.",0,0,1,0,0,0,0,0,0,0
"Among humans, there is none dearer to Me than he, nor shall there be another on earth dearer to Me.",0,0,0,0,0,1,0,0,0,0
He who studies this sacred conversation of ours worships Me by sacrifice of knowledge. Such is My opinion.,1,0,0,0,0,0,0,0,0,1
"A person who is full of faith and free from envy, who hears this message, is also liberated and attains the auspicious planets where the pious dwell.",1,0,1,0,0,0,0,0,0,0
"O Partha, have you heard this with single-minded attention? Has your ignorance and delusion been dispelled, O Dhananjaya?",1,0,0,0,0,0,1,0,0,0
"Delusion is destroyed, memory has been gained by Your grace, O Achyuta. I am firm and free from doubts. I will act according to Your word.",1,0,1,0,0,0,0,0,0,0
Thus I heard this wonderful and thrilling dialogue between the great souls Vasudeva and Partha.,1,0,0,0,0,0,0,0,0,1
"By the mercy of Vyasa, I have heard this supreme secret directly from Krishna, the Lord of Yoga, who himself spoke it.",0,0,0,0,0,0,0,0,0,0
"Remembering again and again this wonderful dialogue between Krishna and Arjuna, I am filled with joy.",1,0,0,0,0,0,0,0,0,1
"Remembering again and again that wonderful form of Hari, O mighty-armed King, great is my amazement, and I rejoice again and again.",1,0,0,0,0,0,0,0,0,0
"Where there is Krishna, the master of yoga, and where there is Arjuna, the supreme archer, there also will surely be opulence, victory, prosperity, and sound morality.",1,0,0,0,0,0,0,0,0,0
