Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Therefore, stand up and attain glory. Conquer your enemies and enjoy a prosperous kingdom. By My arrangement, these warriors are already defeated. Just be an instrument, O Savyasachin.",1,0,0,0,0,0,0,0,0,0
"Defeat Drona, Bhishma, Jayadratha, Karna, and other brave warriors. You have already killed them. Therefore, stand up and fight. You will conquer your enemies in battle.",1,0,0,0,0,0,0,0,0,0
"Sanjaya said: Having heard these words of Kesava, with folded hands and trembling, Arjuna, overwhelmed with fear, bowed down again and again and, with faltering voice, bowed down to Krishna.",0,0,0,1,0,0,1,0,0,0
"Arjuna said: O Hrishikesha, the world delights and rejoices in Your praise. The demons are frightened, and all the directions are fleeing in fear. All the hosts of Siddhas bow down to You.",1,0,1,0,0,0,0,0,0,0
"Therefore, I do not bow down to you, the great one, the first creator of Brahma. You are the infinite, the lord of gods, the dwelling place of the universe, the imperishable, the supreme goal of both the existent and the non-existent.",1,0,1,0,0,0,0,0,0,0
"You are the original God, the ancient person, the supreme abode of this universe. You are the knower, the object of knowledge, and the supreme abode. By You, this universe is pervaded.",1,0,1,0,0,0,0,0,0,0
"Air, Yam, Fire, Varuna, Moon, Prajapati, You are the great-grandfather. Salutations to you a thousand times, again and again salutations to you.",0,0,0,0,0,0,0,0,0,1
"Salutations to you from the front, from behind, from all sides; you who are of infinite power and valor, you pervade all and therefore you are everything.",1,1,0,0,0,0,0,0,0,0
"Thinking of you as a friend, O Krishna, O Yadava, thinking of you as my friend, not knowing your greatness, out of carelessness or love.",0,0,0,1,0,1,0,0,0,0
"When you are made fun of, ignored, or insulted, or when you are alone, or even when you are with others, I will always forgive you, for you are immeasurable.",0,0,0,0,0,1,1,0,0,0
"You are the father of this world, moving and non-moving. You are worthy of worship and the greatest teacher. There is no one superior to you. How then could there be anyone else in the three worlds whose power could be compared to yours?",1,0,0,0,0,0,0,0,0,0
"Therefore, bowing down and prostrating before You, I seek Your grace, O Lord, worthy of being worshipped. Like a father with his son, like a friend with his friend, like a lover with his beloved, O God, please be kind to me.",0,0,1,0,0,0,0,0,0,0
"I am delighted by the unexpected sight, yet my mind is troubled by fear. O Lord, reveal your divine form to me, O God of gods, the abode of the universe.",1,0,1,0,0,0,0,0,0,0
"I desire to see you in that form with crown, mace, and discus in hand, in the same four-armed form; O universal form, thousand-armed, please become visible.",1,0,0,0,0,0,0,0,0,1
"The Supreme Lord said: O Arjuna, by My grace, I have shown you this supreme form through My yogic power. This form is radiant, universal, beyond the beginning; it has never been seen before by anyone other than you.",1,0,0,0,0,0,0,0,0,1
"Not by sacrifices, nor by study, nor by charity, nor by rituals, nor by severe austerities can I be seen in this form in the world of men by anyone else than you, O mighty armed one.",0,0,1,1,0,1,1,0,0,0
"Do not be distressed. Do not be bewildered by seeing this terrible form of mine. With a cheerful mind and without fear, behold again this very form of mine.",1,0,1,0,0,0,0,0,0,0
"Sanjaya said: Having thus spoken to Arjuna, Lord Krishna displayed His own divine form again. The Great Soul, calming Arjuna once more, showed His gentle form.",1,1,0,0,0,0,0,0,0,0
"Arjuna said: O Janardana, seeing this human form of Yours, so very beautiful, I am now composed in mind, and I am restored to my original nature.",1,0,0,0,0,0,0,0,0,1
"The Supreme Personality of Godhead said: My dear Arjuna, this form of Mine you are now seeing is very difficult to behold. Even the demigods are ever seeking the opportunity to see this form, which is so dear.",0,0,0,1,0,0,1,0,0,1
"""I am not to be known by the Vedas, nor by austerity, nor by charity; not even by rituals can I be seen as you have seen me."" (Bhagavad Gita 11.53)",0,0,0,1,0,1,1,0,0,0
"By devotion alone can I be known as I am, Arjuna, and seen in this form, and entered into, O Parantapa.",1,0,1,0,0,0,0,0,0,0
"One who performs his duty without attachment, surrendering the results unto the Supreme Lord, is unaffected by sinful action, as the lotus leaf is untouched by water.",1,0,1,0,0,0,1,0,0,0
