Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"The objects of the senses turn away from the fasting person, but not the taste; tasting the Supreme, one is satisfied.",1,0,0,0,0,0,0,0,0,1
"For, O son of Kunti, the senses forcibly carry away the mind of even a wise man who is striving to control them.",0,0,0,1,0,1,0,0,0,0
"Restraining all the senses, he should be absorbed in Me. His wisdom is steady whose senses are under control.",1,0,0,0,0,0,0,0,0,0
"While contemplating on objects, attachment arises; from attachment, desire is born; from desire, anger arises.",0,0,0,1,0,1,1,0,0,0
"From anger comes delusion, from delusion comes confusion of memory, from confusion of memory comes loss of intelligence, and from loss of intelligence comes destruction.",0,0,0,1,0,1,0,0,0,0
"Freed from attachment and aversion, roaming among sense objects with senses under control, the self-controlled attains tranquility.",1,0,0,0,0,0,0,0,0,0
"In the grace, the cessation of all sorrows arises. For the serene-minded, indeed, the intellect stands firm.",1,0,1,0,0,0,0,0,0,0
"There is no intelligence for one who is not connected, nor is there contemplation for one who is not connected. For the unconnected, there is no peace. And for one without peace, how can there be happiness?",0,0,0,1,0,1,0,0,0,0
The mind that follows the wandering senses carries away one's discernment as the wind carries away a boat on the waters.,0,0,0,1,0,1,0,0,0,1
"Therefore, O mighty-armed Arjuna, one whose senses are completely restrained from sense objects, his wisdom is firmly established.",1,0,0,0,0,0,0,0,0,0
"That which is night for all beings, the self-controlled man is awake in that. When all beings are awake, that is night for the sage who sees.",0,0,0,1,0,0,1,0,0,0
"Just as the waters of a river enter the ocean, achieving peace by entering into desires, one attains peace; not the desirer of desires.",1,0,0,1,0,1,0,0,0,0
"Leaving all desires, a person moves about without longing, without egoism, without possessiveness. He attains peace.",1,0,0,0,0,0,0,0,0,0
"This is the state of Brahman, O Partha. Attaining it, one is not deluded. Being established in it, even at the time of death, one attains the state of Brahman.",1,0,1,0,0,0,0,0,0,0
