Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"All these knowers of sacrifice are cleansed of sin by sacrifice; and having tasted the nectar of the remnants of sacrifice, they go to the eternal Brahman.",1,0,1,0,0,0,0,0,0,0
"In this world, there is no purifier equal to sacrifice, and there is no other good like it.",0,0,0,1,0,0,0,0,0,0
"Thus, various sacrifices are spread out before the mouth of Brahman. Know them all to be born of action. Understanding them in this way, you will be liberated.",1,0,1,0,0,0,0,0,0,0
"Better than the sacrifice of material possessions is the sacrifice of knowledge, O Parantapa (Arjuna). All actions in their entirety culminate in knowledge.",1,0,0,0,0,0,0,0,0,0
"Know that through prostration, inquiring, and service. The wise who have realized the truth will instruct you in knowledge.",1,0,1,0,0,0,0,0,0,0
"Knowing which, O Pandava, you shall not again become deluded in this way; by that you shall see all beings without exception in yourself and also in Me.",1,0,1,0,0,0,1,0,0,0
"Even if you are the most sinful of all sinners, you shall cross over all sin by the raft of knowledge alone.",1,0,0,0,0,0,0,0,0,0
"As a blazing fire turns firewood to ashes, O Arjuna, so does the fire of knowledge turn all actions to ashes.",0,0,0,1,0,0,1,0,0,0
There is no purifier in this world like knowledge. A man who has attained perfection in yoga finds it within himself in time.,1,0,0,0,0,0,0,0,0,0
"Knowledge is attained by one who is full of faith and devoted, and who has mastery over the senses. Having attained knowledge, one quickly attains supreme peace.",1,0,0,0,0,0,0,0,0,0
"The ignorant, the faithless, the doubting self goes to destruction. There is neither this world nor the world beyond nor happiness for the doubting self.",0,0,0,1,0,1,1,0,0,0
"One who has renounced all actions through yoga, whose doubts are destroyed by knowledge, and who is self-possessed, does not become bound by actions, O Arjuna.",0,0,1,1,0,0,1,0,0,0
"Therefore, destroy the doubt born of ignorance with the sword of knowledge. Stand up and fight, O Arjuna.",1,0,1,0,0,0,0,0,0,0
