Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"Seeing all his relatives present there, Arjuna, the son of Kunti, overwhelmed by great compassion and sorrowfully spoke these words.",0,0,1,0,0,1,0,0,0,0
"Arjuna said: O Krishna, seeing my own kinsmen standing arrayed, eager for battle, my limbs fail and my mouth is parched.",0,0,0,1,0,0,0,0,0,0
"Trembling arises in my body, and my hair stands on end. The Gandiva bow slips from my hand, and my skin is burning all over.",0,0,0,0,1,0,0,0,0,1
"I am unable to stand still; my mind is unsteady. I see adverse omens, O Keshava.",0,0,0,1,1,0,0,0,0,0
"I do not see any good in killing my own kinsmen in battle, nor do I desire victory, O Krishna, nor pleasures.",0,0,0,1,0,1,1,0,0,0
"What is the use of a kingdom, Govinda, or pleasures, or even life itself, to us, for whose sake the kingdom, pleasures, and joys are desired?",1,0,0,0,0,0,0,0,0,0
"Those who are situated in the battlefield, having renounced their lives and wealth, include teachers, fathers, sons, and also grandfathers.",0,0,0,1,0,1,0,0,0,0
"Maternal uncles, fathers-in-law, sons, grandsons, as well as other relatives, I do not wish to kill, even if they kill me, O Madhusudana.",0,0,0,0,0,0,1,0,0,0
"Even by killing all these aggressors, our hearts will be satisfied, O Krishna, what joy will there be for us?",1,0,1,0,0,0,0,0,0,0
"We should not kill our relatives, the sons of Dhritarashtra, who are our family members, even if they are filled with greed.",0,0,0,0,0,0,1,0,0,0
"Even though these people, whose minds are overpowered by greed, do not see the fault in the destruction of families and the sin in betraying friends.",0,0,0,0,0,0,1,0,0,0
"How can we not know how to dispel our sin, O Janardana, when we see the crime of destroying the family?",0,0,0,0,0,1,1,0,0,0
"When the family declines, the eternal family duties perish. With the destruction of righteousness, unrighteousness becomes prevalent in the entire family.",0,0,1,1,0,1,0,0,0,0
"When unrighteousness prevails, O Krishna, the women of the family become corrupt; and from the corruption of women, O descendant of Vrishni, arises unwanted progeny.",0,0,0,1,0,1,1,0,0,0
"Those who destroy the family, and are impure, fall into hell. The ancestors of such people are deprived of offerings of rice and water.",0,0,0,1,0,1,1,0,0,0
"By these faults of those who destroy the family, producing confusion in caste, the eternal duties of caste and family are destroyed.",0,0,0,0,0,1,1,0,0,0
"For those who are born with noble qualities, O Janardana, dwelling in hell is not destined.",0,0,1,1,0,0,1,0,0,0
"Oh, how terrible it is that we are determined to commit a great sin by killing our own kinsmen out of greed for the pleasures of a kingdom.",0,0,0,0,0,1,1,0,0,0
"If they do not retaliate against me with weapons in battle, the sons of Dhritarashtra, then my safety will be assured.",1,0,1,0,0,0,1,0,0,0
"Sanjaya said: Having spoken thus, Arjuna, in the midst of the battlefield, sat down on the seat of his chariot, casting aside bow and arrows, his mind overwhelmed with sorrow.",0,0,0,1,0,1,0,0,0,0
