Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
"How can I know You, always meditating on You, O Lord? In which forms and in which aspects are You to be meditated upon by me?",0,0,0,0,0,0,1,0,0,0
"Please explain the following text in English:

In detail, the science of the Self, O Janardana, and also about divine manifestations. For, O listener, there is no satiety in hearing about the nectar-like words of mine.",0,0,0,1,0,1,1,0,0,0
"The Supreme Lord said: O Arjuna, now I shall describe to you My divine manifestations, which are prominent, not all, as there is no end to their extent.",0,0,0,1,0,0,1,0,0,0
"I am the Self, O Gudakesha, seated in the hearts of all creatures. I am the beginning, the middle, and the end of all beings.",1,0,1,1,0,1,0,0,0,0
"Among the Adityas I am Vishnu, among the luminaries I am the radiant sun. Among the Maruts I am Marichi, and among the stars I am the moon.",0,0,0,0,0,0,0,0,0,1
I am the Sama Veda among the Vedas; I am Indra among the gods. I am the mind among the senses; I am consciousness in living beings.,0,0,0,0,0,0,0,0,0,1
"Of the Rudras I am Shankara, of the Yakshas and Rakshasas I am the Lord of Wealth; of the Vasus I am Pavaka, and of the mountains I am Meru.",0,0,0,0,0,0,1,0,0,0
"Know Me to be the chief among the priests, O Arjuna. Among the commanders of armies, I am Skanda; and among bodies of water, I am the ocean.",1,0,0,0,0,0,1,0,0,0
"Among the sages I am Bhṛgu; among words I am the one syllable. Among sacrifices I am the sacrifice of silent repetition, and among the immovable I am the Himalayas.",1,0,0,0,0,0,0,0,0,0
"The fig tree, among all trees, the celestial sage Narada, among the celestial musicians, Chitraratha, among the perfected beings, the sage Kapila.",0,0,0,0,0,0,0,0,0,0
"Know Me to be the king of elephants, Airavata, and among horses, the Ucchaihshravas, born of the elixir of immortality.",1,0,0,0,0,0,0,0,0,1
"I am the thunderbolt among weapons, and the wish-fulfilling cow among cows. I am the procreator, the god of love, and I am Vasuki among snakes.",1,0,0,0,0,0,0,0,0,1
"Among the nagas, I am Ananta; among the aquatic beings, I am Varuna. Among the ancestors, I am Aryama; and among the controllers, I am Yama.",0,0,0,0,0,0,0,0,0,1
"I am Prahlada among the demons, and Time among the reckoners of time. Among animals, I am the lion, and among birds, I am Garuda.",0,0,0,0,0,0,0,0,0,1
"I am the wind among the purifiers, I am Rama among the warriors, I am the crocodile among the fish, and I am the Ganges among the rivers.",0,0,0,0,0,0,0,0,0,1
"I am the beginning, the middle, and the end of all beings, O Arjuna. Among sciences I am the science of the Self, and I am the logic of those who debate.",1,0,0,1,0,0,1,0,0,0
"I am the letter ""A"" among the alphabets and I am the dual compound of words. I am also inexhaustible time, and I am the all-devouring death.",0,0,0,1,0,0,0,0,0,1
"Death, I am the destroyer of all, and I am also the generator of the future. Fame, prosperity, speech, memory, intelligence, resolve, and forgiveness are the qualities of women.",1,0,1,0,0,0,0,0,0,0
"I am the Gayatri meter of the great Sama mantras. I am the month of Margashirsha among the seasons, and I am the flower-bearing season of the Devas.",1,0,0,0,0,0,1,0,0,1
"I am gambling among cheats, and I am the brilliance of the brilliant. I am victory, I am effort, and I am the strength of the strong.",1,0,0,0,0,0,0,0,0,1
"I am Vasudeva among the Vrishnis, Dhananjaya among the Pandavas, Vyasa among the sages, and Shuka among the poets.",0,0,0,0,0,0,1,0,0,1
"Punishment, I am the rod of those who punish; policy, I am the strategy of those who seek victory; silence, I am the secret of the wise; knowledge, I am the knowledge of the knowledgeable.",1,0,0,1,0,0,1,0,0,0
"And whatever seed of all beings, Arjuna, I am that. There is no being, moving or unmoving, that can exist without Me.",0,0,0,1,0,1,1,0,0,0
"There is no end to my divine manifestations, Arjuna. This is just a brief description by me of the extent of my divine manifestations.",0,0,0,1,0,1,0,0,0,0
"""Whatever glorious, powerful, or brilliant you see, know it to be a manifestation of a fraction of my splendor.""",1,0,0,0,0,0,0,0,0,1
"Or what need is there for you to know all this, O Arjuna? With a single fragment of Myself I pervade and support this entire universe.",1,0,0,0,0,1,0,0,0,0
